Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
4,"(11,1034)",13,"(31,1055)",29.00,G,"(2,1000)",35.17
11,"(27,716)",14,"(32,716)",5.00,F,"(2,660)",61.33
12,"(28,268)",15,"(34,268)",6.00,J,"(3,263)",25.50
12,"(28,268)",17,"(41,267)",13.04,J,"(3,263)",25.50
15,"(34,268)",17,"(41,267)",7.07,null,null,null
23,"(51,1051)",26,"(52,1056)",5.10,ß,"(51,1049)",2.00
25,"(53,834)",30,"(63,841)",12.21,\,"(11,810)",48.37
31,"(68,339)",39,"(75,348)",11.40,Ö,"(50,341)",18.11
34,"(73,197)",45,"(84,193)",11.70,±,"(37,179)",40.25
44,"(82,618)",47,"(86,623)",6.40,Ĺ,"(78,620)",4.47
44,"(82,618)",46,"(83,612)",6.08,Ĺ,"(78,620)",4.47
46,"(83,612)",47,"(86,623)",11.40,Ğ,"(70,605)",14.76
67,"(123,295)",73,"(130,300)",8.60,Š,"(92,298)",31.14
102,"(228,764)",104,"(235,770)",9.22,ʁ,"(178,804)",64.03
106,"(242,410)",111,"(248,418)",10.00,̻,"(238,411)",4.12
106,"(242,410)",110,"(246,420)",10.77,̻,"(238,411)",4.12
110,"(246,420)",111,"(248,418)",2.83,͸,"(257,453)",34.79
115,"(251,1083)",118,"(260,1088)",10.30,˝,"(207,1120)",57.49
133,"(291,389)",138,"(298,393)",8.06,Ν,"(268,378)",25.50
134,"(291,678)",140,"(300,692)",16.64,α,"(274,674)",17.46
136,"(296,987)",144,"(310,995)",16.12,΢,"(269,1020)",42.64
148,"(318,125)",150,"(320,127)",2.83,ϋ,"(283,119)",35.51
151,"(321,848)",156,"(328,852)",8.06,Ϛ,"(285,831)",39.81
153,"(323,602)",159,"(330,610)",10.63,ѓ,"(321,602)",2.00
155,"(325,149)",160,"(331,155)",8.49,ы,"(318,148)",7.07
167,"(340,1070)",171,"(347,1076)",9.22,я,"(320,1065)",20.62
178,"(358,455)",181,"(364,460)",7.81,ԇ,"(371,437)",22.20
185,"(377,1132)",192,"(385,1139)",10.63,ԅ,"(370,1135)",7.62
190,"(382,774)",193,"(388,764)",11.66,ԍ,"(372,788)",17.20
207,"(415,172)",209,"(419,176)",5.66,null,null,null
233,"(467,619)",238,"(477,626)",12.21,ף,"(432,588)",46.75
239,"(483,700)",245,"(490,710)",12.21,؃,"(439,717)",47.17
252,"(498,819)",256,"(504,816)",6.71,ۂ,"(495,840)",21.21
261,"(517,657)",266,"(520,659)",3.61,ہ,"(495,654)",22.20
262,"(517,851)",270,"(525,859)",11.31,ے,"(499,846)",18.68
273,"(538,91)",279,"(547,83)",12.04,ڹ,"(494,100)",44.91
280,"(547,466)",286,"(554,476)",12.21,ܪ,"(530,461)",17.72
289,"(554,61)",290,"(556,71)",10.20,޳,"(571,51)",19.72
291,"(555,773)",297,"(563,782)",12.04,݅,"(537,746)",32.45
331,"(619,876)",333,"(626,884)",10.63,࠴,"(604,865)",18.60
353,"(674,972)",359,"(682,979)",10.63,ऍ,"(676,969)",3.61
354,"(675,701)",360,"(684,709)",12.04,ࢷ,"(650,709)",26.25
