Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
13,"(20,904)",16,"(26,894)",11.66,null,null,null
13,"(20,904)",25,"(36,899)",16.76,null,null,null
16,"(26,894)",25,"(36,899)",11.18,f,"(6,878)",25.61
21,"(29,933)",32,"(45,940)",17.46,o,"(10,974)",45.19
22,"(32,94)",34,"(46,78)",21.26,®,"(30,97)",3.61
24,"(34,703)",27,"(40,697)",8.49,t,"(11,708)",23.54
46,"(59,722)",51,"(70,729)",13.04,null,null,null
46,"(59,722)",60,"(76,722)",17.00,null,null,null
51,"(70,729)",60,"(76,722)",9.22,null,null,null
52,"(68,748)",61,"(79,754)",12.53,null,null,null
58,"(77,307)",64,"(85,301)",10.00,æ,"(45,284)",39.41
69,"(91,451)",73,"(99,459)",11.31,Ő,"(75,459)",17.89
70,"(90,1119)",87,"(117,1111)",28.16,ū,"(83,1106)",14.76
76,"(101,364)",98,"(129,386)",35.61,ƛ,"(98,365)",3.16
80,"(107,835)",83,"(113,843)",10.00,Ɓ,"(90,836)",17.03
94,"(126,1099)",102,"(134,1104)",9.43,Ȥ,"(134,1084)",17.00
94,"(126,1099)",114,"(148,1102)",22.20,Ȥ,"(134,1084)",17.00
102,"(134,1104)",114,"(148,1102)",14.14,Ȣ,"(133,1107)",3.16
103,"(136,851)",107,"(140,844)",8.06,ș,"(132,851)",4.00
103,"(136,851)",105,"(139,835)",16.28,ș,"(132,851)",4.00
105,"(139,835)",107,"(140,844)",9.06,ɜ,"(151,812)",25.94
113,"(148,674)",122,"(158,682)",12.81,ǐ,"(114,647)",43.42
114,"(148,1102)",117,"(154,1109)",9.22,null,null,null
125,"(169,3)",128,"(174,0)",5.83,null,null,null
127,"(171,146)",129,"(179,154)",11.31,ʠ,"(171,132)",14.00
127,"(171,146)",136,"(191,146)",20.00,ʠ,"(171,132)",14.00
129,"(179,154)",136,"(191,146)",14.42,ʡ,"(171,185)",32.02
139,"(198,772)",145,"(206,780)",11.31,˖,"(187,764)",13.60
167,"(253,55)",171,"(259,46)",10.82,Ϳ,"(234,47)",20.62
176,"(275,86)",180,"(278,88)",3.61,ϙ,"(257,89)",18.25
182,"(280,153)",186,"(284,148)",6.40,ϱ,"(264,149)",16.49
196,"(301,838)",197,"(302,847)",9.06,ж,"(283,831)",19.31
200,"(305,997)",204,"(309,997)",4.00,ы,"(290,983)",20.52
201,"(306,131)",209,"(315,135)",9.85,Ѡ,"(298,135)",8.94
201,"(306,131)",213,"(316,142)",14.87,Ѡ,"(298,135)",8.94
201,"(306,131)",224,"(339,121)",34.48,Ѡ,"(298,135)",8.94
201,"(306,131)",232,"(349,130)",43.01,Ѡ,"(298,135)",8.94
209,"(315,135)",213,"(316,142)",7.07,null,null,null
209,"(315,135)",224,"(339,121)",27.78,null,null,null
209,"(315,135)",232,"(349,130)",34.37,null,null,null
210,"(313,237)",220,"(332,230)",20.25,ф,"(287,260)",34.71
212,"(315,868)",218,"(325,876)",12.81,ӏ,"(326,853)",18.60
213,"(316,142)",224,"(339,121)",31.14,ң,"(316,144)",2.00
213,"(316,142)",232,"(349,130)",35.11,ң,"(316,144)",2.00
224,"(339,121)",232,"(349,130)",13.45,Ҵ,"(321,82)",42.95
229,"(346,873)",240,"(355,888)",17.49,Ӿ,"(344,875)",2.83
234,"(353,901)",235,"(353,905)",4.00,Ԝ,"(351,901)",2.00
247,"(371,456)",253,"(382,468)",16.28,ӽ,"(344,468)",29.55
262,"(403,947)",268,"(414,940)",13.04,֕,"(381,939)",23.41
270,"(416,373)",271,"(418,401)",28.07,׶,"(411,374)",5.10
278,"(421,1011)",283,"(430,1003)",12.04,؀,"(412,1024)",15.81
290,"(450,91)",295,"(460,81)",14.14,؂,"(414,99)",36.88
290,"(450,91)",296,"(467,106)",22.67,؂,"(414,99)",36.88
295,"(460,81)",296,"(467,106)",25.96,٢,"(444,47)",37.58
298,"(467,1123)",299,"(470,1119)",5.00,ڦ,"(463,1124)",4.12
301,"(476,220)",304,"(482,230)",11.66,څ,"(454,236)",27.20
303,"(482,52)",311,"(490,60)",11.31,ڒ,"(459,50)",23.09
308,"(489,487)",316,"(494,491)",6.40,ۈ,"(475,473)",19.80
314,"(493,368)",318,"(498,364)",6.40,ږ,"(460,389)",39.12
314,"(493,368)",320,"(502,360)",12.04,ږ,"(460,389)",39.12
317,"(497,882)",321,"(505,892)",12.81,܇,"(493,883)",4.12
318,"(498,364)",320,"(502,360)",5.66,null,null,null
324,"(507,907)",333,"(523,902)",16.76,ܲ,"(505,927)",20.10
336,"(526,1084)",342,"(538,1090)",13.42,ݭ,"(523,1065)",19.24
350,"(554,850)",356,"(559,854)",6.40,޷,"(540,843)",15.65
350,"(554,850)",359,"(564,858)",12.81,޷,"(540,843)",15.65
356,"(559,854)",359,"(564,858)",6.40,߅,"(545,876)",26.08
358,"(563,226)",364,"(571,236)",12.81,߸,"(557,228)",6.32
360,"(564,45)",363,"(567,40)",5.83,ޭ,"(539,78)",41.40
360,"(564,45)",366,"(577,58)",18.38,ޭ,"(539,78)",41.40
363,"(567,40)",366,"(577,58)",20.59,null,null,null
379,"(602,626)",384,"(604,642)",16.12,ࢇ,"(600,626)",2.00
381,"(603,59)",387,"(612,70)",14.21,ࢆ,"(600,61)",3.61
408,"(654,756)",414,"(665,765)",14.21,࣓,"(621,732)",40.80
416,"(666,948)",421,"(670,948)",4.00,म,"(644,947)",22.02
417,"(667,505)",422,"(672,506)",5.10,ऄ,"(634,499)",33.54
419,"(670,1059)",427,"(677,1059)",7.00,घ,"(639,1058)",31.02
429,"(685,763)",431,"(692,758)",8.60,ষ,"(683,778)",15.13
1,"(0,292)",null,null,null,F,"(2,290)",2.83
2,"(0,908)",null,null,null,],"(3,901)",7.62
3,"(2,254)",null,null,null,C,"(2,237)",17.00
4,"(2,806)",null,null,null,Q,"(2,808)",2.00
5,"(3,770)",null,null,null,O,"(2,768)",2.24
6,"(4,1020)",null,null,null,b,"(4,1017)",3.00
7,"(5,541)",null,null,null,W,"(3,569)",28.07
8,"(4,825)",null,null,null,R,"(2,862)",37.05
9,"(11,94)",null,null,null,S,"(3,133)",39.81
10,"(14,666)",null,null,null,L,"(2,661)",13.00
11,"(15,1114)",null,null,null,,"(21,1099)",16.16
12,"(20,612)",null,null,null,K,"(2,596)",24.08
14,"(21,476)",null,null,null,J,"(2,473)",19.24
15,"(23,634)",null,null,null,°,"(30,649)",16.55
17,"(27,445)",null,null,null,r,"(11,437)",17.89
18,"(27,507)",null,null,null,,"(26,527)",20.02
19,"(27,733)",null,null,null,u,"(11,724)",18.36
20,"(27,364)",null,null,null,G,"(2,353)",27.31
23,"(32,235)",null,null,null,~,"(15,222)",21.40
25,"(36,899)",null,null,null,Ã,"(35,914)",15.03
26,"(39,1098)",null,null,null,µ,"(32,1093)",8.60
27,"(40,697)",null,null,null,à,"(44,689)",8.94
28,"(41,355)",null,null,null, ,"(27,346)",16.64
29,"(43,217)",null,null,null,m,"(10,205)",35.11
30,"(43,437)",null,null,null,¦,"(28,411)",30.02
31,"(45,788)",null,null,null,,"(26,787)",19.03
32,"(45,940)",null,null,null,¹,"(33,969)",31.38
33,"(45,202)",null,null,null,B,"(2,195)",43.57
34,"(46,78)",null,null,null,ó,"(47,59)",19.03
35,"(48,814)",null,null,null,,"(26,812)",22.09
36,"(49,35)",null,null,null,A,"(2,46)",48.27
37,"(49,1082)",null,null,null,ë,"(45,1083)",4.12
38,"(51,530)",null,null,null,Ó,"(42,549)",21.02
39,"(51,1051)",null,null,null,ê,"(45,1029)",22.80
40,"(53,997)",null,null,null,,"(25,995)",28.07
41,"(54,740)",null,null,null,Ô,"(42,748)",14.42
42,"(54,850)",null,null,null,Â,"(35,861)",21.95
43,"(58,776)",null,null,null,Ì,"(38,767)",21.93
44,"(59,573)",null,null,null,©,"(28,565)",32.02
45,"(60,676)",null,null,null,Ć,"(52,666)",12.81
47,"(59,1131)",null,null,null,Ü,"(43,1141)",18.87
48,"(60,617)",null,null,null,Ù,"(43,619)",17.12
49,"(65,976)",null,null,null,ě,"(60,974)",5.39
50,"(65,1114)",null,null,null,Ĝ,"(60,1111)",5.83
53,"(69,1023)",null,null,null,ļ,"(69,1021)",2.00
54,"(74,683)",null,null,null,Ĩ,"(66,702)",20.62
55,"(77,90)",null,null,null,ī,"(67,100)",14.14
56,"(75,243)",null,null,null,Ň,"(73,222)",21.10
57,"(76,608)",null,null,null,ĵ,"(68,591)",18.79
59,"(77,372)",null,null,null,ē,"(58,372)",19.00
60,"(76,722)",null,null,null,Ō,"(74,715)",7.28
61,"(79,754)",null,null,null,Ź,"(89,748)",11.66
62,"(81,1085)",null,null,null,ŷ,"(88,1074)",13.04
63,"(85,276)",null,null,null,õ,"(47,282)",38.47
64,"(85,301)",null,null,null,ŵ,"(87,302)",2.24
65,"(85,339)",null,null,null,Į,"(67,338)",18.03
66,"(86,859)",null,null,null,Ń,"(71,868)",17.49
67,"(87,708)",null,null,null,ů,"(84,709)",3.16
68,"(89,172)",null,null,null,Ē,"(56,151)",39.12
71,"(94,947)",null,null,null,Ť,"(82,918)",31.38
72,"(99,118)",null,null,null,ņ,"(73,138)",32.80
73,"(99,459)",null,null,null,Ş,"(80,483)",30.61
74,"(99,602)",null,null,null,Ÿ,"(89,582)",22.36
75,"(99,98)",null,null,null,ơ,"(99,99)",1.00
77,"(101,1043)",null,null,null,Ż,"(89,1036)",13.89
78,"(106,292)",null,null,null,ƹ,"(105,295)",3.16
79,"(106,1132)",null,null,null,Ȁ,"(123,1134)",17.12
81,"(108,1096)",null,null,null,Ǆ,"(108,1098)",2.00
82,"(113,540)",null,null,null,Ə,"(93,525)",25.00
83,"(113,843)",null,null,null,ǌ,"(113,845)",2.00
