Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(0,222)",7,"(2,219)",3.61,D,"(2,250)",28.07
4,"(1,365)",5,"(0,372)",7.07,,"(19,363)",18.11
20,"(28,20)",24,"(28,16)",4.00,¦,"(28,23)",3.00
25,"(29,1062)",27,"(34,1066)",6.40,µ,"(29,1060)",2.00
25,"(29,1062)",33,"(43,1063)",14.04,µ,"(29,1060)",2.00
25,"(29,1062)",46,"(58,1076)",32.20,µ,"(29,1060)",2.00
27,"(34,1066)",33,"(43,1063)",9.49,,"(20,1079)",19.10
27,"(34,1066)",46,"(58,1076)",26.00,,"(20,1079)",19.10
28,"(37,457)",30,"(41,452)",6.40,U,"(4,469)",35.11
33,"(43,1063)",46,"(58,1076)",19.85,ß,"(42,1058)",5.10
35,"(43,224)",40,"(50,232)",10.63,¨,"(28,191)",36.25
36,"(45,725)",44,"(54,736)",14.21,[,"(8,705)",42.06
45,"(56,388)",53,"(67,397)",14.21,Ā,"(50,372)",17.09
51,"(67,539)",54,"(68,557)",18.03,Ę,"(56,537)",11.18
52,"(67,155)",57,"(76,161)",10.82,ļ,"(65,156)",2.24
56,"(71,249)",69,"(90,248)",19.03,û,"(49,255)",22.80
56,"(71,249)",63,"(84,237)",17.69,û,"(49,255)",22.80
60,"(80,10)",66,"(89,20)",13.45,ŵ,"(82,5)",5.39
63,"(84,237)",69,"(90,248)",12.53,ź,"(84,235)",2.00
79,"(100,728)",84,"(106,739)",12.53,Ų,"(80,735)",21.19
93,"(123,149)",99,"(131,162)",15.26,Ǆ,"(104,137)",22.47
98,"(131,266)",101,"(132,270)",4.12,Ȍ,"(123,235)",32.02
115,"(175,699)",117,"(180,695)",6.40,ɦ,"(146,716)",33.62
125,"(189,990)",130,"(198,1011)",22.85,ʴ,"(170,998)",20.62
147,"(228,252)",155,"(233,254)",5.39,͙,"(223,232)",20.62
156,"(235,167)",162,"(244,162)",10.30,Ή,"(234,169)",2.24
157,"(236,472)",164,"(243,480)",10.63,ʹ,"(227,482)",13.45
158,"(236,949)",165,"(245,954)",10.30,͏,"(219,945)",17.46
161,"(242,0)",163,"(244,2)",2.83,null,null,null
169,"(251,1132)",172,"(260,1123)",12.73,Ζ,"(235,1131)",16.03
174,"(264,954)",180,"(271,962)",10.63,ϥ,"(260,954)",4.00
174,"(264,954)",175,"(263,975)",21.02,ϥ,"(260,954)",4.00
175,"(263,975)",180,"(271,962)",15.26,null,null,null
199,"(292,1035)",205,"(306,1020)",20.52,л,"(290,1043)",8.25
219,"(331,1028)",221,"(339,1030)",8.25,Ӡ,"(337,1011)",18.03
223,"(346,728)",234,"(361,713)",21.21,Ӄ,"(331,714)",20.52
223,"(346,728)",240,"(370,722)",24.74,Ӄ,"(331,714)",20.52
229,"(356,963)",238,"(363,972)",11.40,Ӕ,"(333,947)",28.02
234,"(361,713)",240,"(370,722)",12.73,null,null,null
243,"(377,1077)",251,"(387,1069)",12.81,ր,"(377,1081)",4.00
243,"(377,1077)",253,"(388,1064)",17.03,ր,"(377,1081)",4.00
243,"(377,1077)",259,"(396,1077)",19.00,ր,"(377,1081)",4.00
245,"(379,924)",252,"(388,932)",12.04,ռ,"(375,926)",4.47
246,"(380,491)",255,"(390,480)",14.87,Ԩ,"(354,510)",32.20
251,"(387,1069)",253,"(388,1064)",5.10,null,null,null
251,"(387,1069)",259,"(396,1077)",12.04,null,null,null
253,"(388,1064)",259,"(396,1077)",15.26,null,null,null
260,"(398,634)",265,"(403,642)",9.43,׌,"(397,621)",13.04
266,"(408,147)",268,"(417,152)",10.30,ע,"(404,149)",4.47
286,"(450,434)",291,"(457,442)",10.63,מ,"(403,432)",47.04
288,"(451,268)",293,"(459,276)",11.31,٥,"(441,253)",18.03
292,"(458,516)",297,"(462,516)",4.00,٭,"(442,484)",35.78
301,"(470,378)",305,"(475,387)",10.30,ۧ,"(475,371)",8.60
310,"(484,586)",312,"(494,592)",11.66,܅,"(481,587)",3.16
316,"(498,535)",328,"(516,534)",18.03,ܠ,"(488,520)",18.03
322,"(502,497)",327,"(512,499)",10.20,۹,"(478,484)",27.29
329,"(518,1034)",340,"(530,1012)",25.06,ޚ,"(521,1041)",7.62
329,"(518,1034)",332,"(523,1004)",30.41,ޚ,"(521,1041)",7.62
332,"(523,1004)",340,"(530,1012)",10.63,ޗ,"(520,1005)",3.16
336,"(527,926)",338,"(530,937)",11.40,ݓ,"(500,928)",27.07
346,"(538,1094)",352,"(544,1101)",9.22,ߋ,"(533,1093)",5.10
366,"(558,268)",370,"(565,288)",21.19,߆,"(533,273)",25.50
371,"(567,483)",380,"(586,501)",26.17,ࠧ,"(562,495)",13.00
371,"(567,483)",385,"(595,506)",36.24,ࠧ,"(562,495)",13.00
373,"(572,70)",376,"(579,76)",9.22,ࠩ,"(563,78)",12.04
377,"(581,189)",382,"(587,202)",14.32,ࡋ,"(572,176)",15.81
379,"(582,523)",383,"(587,528)",7.07,ࠓ,"(556,548)",36.07
379,"(582,523)",392,"(600,523)",18.00,ࠓ,"(556,548)",36.07
380,"(586,501)",385,"(595,506)",10.30,ࡦ,"(580,508)",9.22
383,"(587,528)",392,"(600,523)",13.93,ࡧ,"(580,542)",15.65
384,"(587,577)",391,"(597,587)",14.14,࠽,"(569,586)",20.12
393,"(601,914)",399,"(610,923)",12.73,ࡸ,"(586,890)",28.30
396,"(603,989)",397,"(603,1002)",13.00,࢈,"(589,993)",14.56
396,"(603,989)",409,"(619,1010)",26.40,࢈,"(589,993)",14.56
397,"(603,1002)",409,"(619,1010)",17.89,ࢉ,"(589,999)",14.32
400,"(611,1068)",406,"(614,1073)",5.83,ࢬ,"(602,1051)",19.24
403,"(614,684)",412,"(623,693)",12.73,࣑,"(610,683)",4.12
405,"(614,442)",408,"(618,428)",14.56,ࣗ,"(612,446)",4.47
410,"(620,390)",414,"(628,395)",9.43,ࢸ,"(605,403)",19.85
415,"(628,657)",418,"(629,662)",5.10,࢖,"(596,652)",32.39
417,"(629,634)",425,"(642,644)",16.40,ࣉ,"(608,631)",21.21
420,"(630,124)",428,"(643,114)",16.40,ࢭ,"(603,122)",27.07
420,"(630,124)",431,"(648,115)",20.12,ࢭ,"(603,122)",27.07
423,"(632,717)",429,"(643,708)",14.21,ࣀ,"(606,722)",26.48
426,"(642,766)",435,"(652,773)",12.21,फ,"(635,749)",18.38
427,"(643,1074)",439,"(660,1093)",25.50,ऺ,"(638,1076)",5.39
428,"(643,114)",431,"(648,115)",5.10,त,"(634,99)",17.49
433,"(652,3)",437,"(658,0)",6.71,अ,"(627,16)",28.18
440,"(667,235)",449,"(677,252)",19.72,६,"(650,230)",17.72
445,"(674,1042)",451,"(679,1032)",11.18,঱,"(672,1042)",2.00
446,"(674,0)",450,"(680,3)",6.71,null,null,null
453,"(683,666)",458,"(692,673)",11.40,খ,"(660,670)",23.35
459,"(692,410)",462,"(694,413)",3.61,শ,"(674,405)",18.68
464,"(698,522)",465,"(701,540)",18.25,ষ,"(674,501)",31.89
1,"(0,137)",null,null,null,C,"(2,135)",2.83
3,"(0,302)",null,null,null,E,"(2,269)",33.06
6,"(0,1084)",null,null,null,T,"(3,1077)",7.62
7,"(2,219)",null,null,null,A,"(0,217)",2.83
8,"(3,629)",null,null,null,P,"(3,621)",8.00
9,"(7,1015)",null,null,null,W,"(4,1017)",3.61
10,"(11,971)",null,null,null,J,"(2,963)",12.04
11,"(12,1137)",null,null,null,h,"(11,1114)",23.02
12,"(13,657)",null,null,null,B,"(0,698)",43.01
13,"(13,924)",null,null,null,\,"(8,917)",8.60
14,"(19,516)",null,null,null,H,"(2,523)",18.38
15,"(26,34)",null,null,null,,"(20,54)",20.88
16,"(26,770)",null,null,null,I,"(2,753)",29.41
17,"(27,92)",null,null,null,},"(18,108)",18.36
18,"(27,291)",null,null,null,M,"(3,266)",34.66
19,"(26,998)",null,null,null,`,"(9,994)",17.46
21,"(28,382)",null,null,null,a,"(11,393)",20.25
22,"(28,500)",null,null,null,G,"(2,495)",26.48
23,"(27,843)",null,null,null,Z,"(7,827)",25.61
24,"(28,16)",null,null,null,i,"(12,10)",17.09
26,"(29,911)",null,null,null,|,"(17,900)",16.28
29,"(42,330)",null,null,null,,"(23,325)",19.65
30,"(41,452)",null,null,null,,"(22,437)",24.21
31,"(42,810)",null,null,null,_,"(9,804)",33.54
32,"(42,886)",null,null,null,,"(21,873)",24.70
34,"(43,30)",null,null,null,à,"(43,28)",2.00
37,"(44,1037)",null,null,null,,"(25,1034)",19.24
38,"(46,52)",null,null,null,,"(21,64)",27.73
39,"(48,0)",null,null,null,Û,"(42,11)",12.53
40,"(50,232)",null,null,null,¸,"(30,244)",23.32
41,"(51,150)",null,null,null,£,"(27,173)",33.24
42,"(53,867)",null,null,null,İ,"(61,882)",17.00
43,"(54,353)",null,null,null,Ï,"(37,363)",19.72
44,"(54,736)",null,null,null,Ē,"(54,739)",3.00
46,"(58,1076)",null,null,null,æ,"(43,1108)",35.34
47,"(62,610)",null,null,null,½,"(33,582)",40.31
48,"(60,788)",null,null,null,â,"(43,790)",17.12
49,"(62,850)",null,null,null,Ĥ,"(59,837)",13.34
50,"(64,323)",null,null,null,Č,"(52,316)",13.89
53,"(67,397)",null,null,null,Ă,"(50,411)",22.02
54,"(68,557)",null,null,null,²,"(29,557)",39.00
55,"(69,227)",null,null,null,ğ,"(59,214)",16.40
57,"(76,161)",null,null,null,ĳ,"(62,189)",31.30
58,"(76,1131)",null,null,null,÷,"(46,1133)",30.07
59,"(77,681)",null,null,null,á,"(43,677)",34.23
61,"(82,91)",null,null,null,Ĭ,"(61,105)",25.24
