Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
14,"(34,290)",19,"(38,279)",11.70,u,"(16,296)",18.97
51,"(134,210)",62,"(154,217)",21.19,ƈ,"(93,213)",41.11
132,"(299,209)",137,"(309,220)",14.87,Ћ,"(280,214)",19.65
151,"(348,618)",156,"(355,612)",9.22,Ӏ,"(329,601)",25.50
167,"(376,863)",169,"(380,858)",6.40,Ӫ,"(340,856)",36.67
185,"(410,570)",191,"(417,576)",9.22,֙,"(391,557)",23.02
203,"(437,205)",207,"(444,212)",9.90,؎,"(427,219)",17.20
210,"(457,11)",216,"(465,22)",13.60,پ,"(459,2)",9.22
217,"(468,313)",221,"(470,315)",2.83,ٸ,"(458,298)",18.03
222,"(471,338)",231,"(483,325)",17.69,٦,"(451,350)",23.32
254,"(531,1062)",261,"(548,1048)",22.02,null,null,null
254,"(531,1062)",268,"(556,1056)",25.71,null,null,null
261,"(548,1048)",268,"(556,1056)",11.31,ރ,"(531,1038)",19.72
265,"(551,156)",273,"(563,171)",19.21,ީ,"(541,119)",38.33
270,"(560,645)",274,"(563,657)",12.37,ߴ,"(562,628)",17.12
301,"(619,632)",305,"(628,639)",11.40,࡙,"(592,595)",45.80
301,"(619,632)",308,"(633,636)",14.56,࡙,"(592,595)",45.80
305,"(628,639)",308,"(633,636)",5.83,ࣥ,"(627,660)",21.02
312,"(643,577)",315,"(651,585)",11.31,ࢉ,"(603,571)",40.45
312,"(643,577)",341,"(705,547)",68.88,ࢉ,"(603,571)",40.45
315,"(651,585)",341,"(705,547)",66.03,छ,"(640,597)",16.28
321,"(659,1054)",323,"(668,1044)",13.45,इ,"(635,1060)",24.74
324,"(678,88)",330,"(692,105)",22.02,ः,"(635,95)",43.57
324,"(678,88)",340,"(702,98)",26.00,ः,"(635,95)",43.57
330,"(692,105)",340,"(702,98)",12.21,৆,"(693,108)",3.16
333,"(692,792)",334,"(696,784)",8.94,৅,"(692,796)",4.00
1,"(2,784)",null,null,null,G,"(2,786)",2.00
2,"(3,1074)",null,null,null,J,"(2,1062)",12.04
3,"(10,375)",null,null,null,C,"(2,368)",10.63
4,"(10,340)",null,null,null,A,"(2,307)",33.96
5,"(15,472)",null,null,null,],"(11,447)",25.32
6,"(16,1006)",null,null,null,U,"(9,951)",55.44
7,"(20,192)",null,null,null,l,"(13,228)",36.67
8,"(19,388)",null,null,null,S,"(7,396)",14.42
9,"(21,422)",null,null,null,,"(19,432)",10.20
10,"(22,1070)",null,null,null,,"(25,1071)",3.16
11,"(24,692)",null,null,null,F,"(2,685)",23.09
12,"(26,570)",null,null,null,D,"(2,583)",27.29
13,"(27,1049)",null,null,null,j,"(12,1043)",16.16
15,"(36,356)",null,null,null,,"(19,360)",17.46
16,"(36,460)",null,null,null,,"(27,442)",20.12
17,"(36,639)",null,null,null,E,"(2,631)",34.93
18,"(37,835)",null,null,null,H,"(2,836)",35.01
19,"(38,279)",null,null,null,,"(25,237)",43.97
20,"(44,326)",null,null,null,¯,"(34,315)",14.87
21,"(44,568)",null,null,null,Æ,"(43,559)",9.06
22,"(47,68)",null,null,null,V,"(10,36)",48.92
23,"(52,770)",null,null,null,,"(27,749)",32.65
24,"(52,10)",null,null,null,b,"(12,35)",47.17
25,"(57,912)",null,null,null,I,"(2,897)",57.01
26,"(59,315)",null,null,null,Ċ,"(57,315)",2.00
27,"(59,275)",null,null,null,ñ,"(52,244)",31.78
28,"(60,485)",null,null,null,Ă,"(54,515)",30.59
29,"(72,67)",null,null,null,ĥ,"(66,64)",6.71
30,"(73,3)",null,null,null,œ,"(78,2)",5.10
31,"(75,47)",null,null,null,Ę,"(61,38)",16.64
32,"(84,1036)",null,null,null,Ā,"(53,1020)",34.89
33,"(85,120)",null,null,null,À,"(42,125)",43.29
34,"(90,379)",null,null,null,Ĕ,"(60,390)",31.95
35,"(91,139)",null,null,null,ĉ,"(57,140)",34.01
36,"(92,669)",null,null,null,ſ,"(91,648)",21.02
37,"(94,78)",null,null,null,Ɓ,"(92,83)",5.39
38,"(97,1046)",null,null,null,Ś,"(80,1055)",19.24
39,"(100,1100)",null,null,null,î,"(50,1131)",58.83
40,"(100,164)",null,null,null,ħ,"(66,171)",34.71
41,"(100,706)",null,null,null,Ř,"(79,739)",39.12
42,"(101,266)",null,null,null,ũ,"(85,293)",31.38
43,"(108,895)",null,null,null,ƒ,"(97,854)",42.45
44,"(113,771)",null,null,null,Ŵ,"(87,761)",27.86
45,"(116,450)",null,null,null,ŕ,"(78,426)",44.94
46,"(117,292)",null,null,null,Ɛ,"(97,317)",32.02
47,"(127,546)",null,null,null,ű,"(87,539)",40.61
48,"(130,1130)",null,null,null,Ƽ,"(108,1137)",23.09
49,"(131,66)",null,null,null,ǵ,"(128,35)",31.14
50,"(131,1037)",null,null,null,Ȃ,"(131,1035)",2.00
52,"(138,350)",null,null,null,ǆ,"(112,359)",27.51
53,"(139,747)",null,null,null,Ǎ,"(114,738)",26.57
54,"(139,122)",null,null,null,ǈ,"(113,118)",26.31
55,"(139,1022)",null,null,null,Ǉ,"(112,998)",36.12
56,"(140,388)",null,null,null,ɑ,"(155,413)",29.15
57,"(144,193)",null,null,null,Ǡ,"(118,186)",26.93
58,"(146,869)",null,null,null,ǻ,"(129,846)",28.60
59,"(146,313)",null,null,null,Ȝ,"(139,298)",16.55
60,"(147,917)",null,null,null,Ǘ,"(115,949)",45.25
61,"(153,1004)",null,null,null,ȗ,"(137,966)",41.23
62,"(154,217)",null,null,null,Ʉ,"(151,255)",38.12
63,"(156,624)",null,null,null,ȁ,"(131,622)",25.08
64,"(156,645)",null,null,null,ǡ,"(119,635)",38.33
65,"(156,895)",null,null,null,Ȗ,"(137,900)",19.65
66,"(157,570)",null,null,null,Ƿ,"(128,582)",31.38
67,"(157,349)",null,null,null,Ɂ,"(150,334)",16.55
68,"(160,501)",null,null,null,Ȏ,"(135,507)",25.71
69,"(161,154)",null,null,null,Ȳ,"(146,166)",19.21
70,"(162,1046)",null,null,null,ȿ,"(149,1051)",13.93
71,"(164,12)",null,null,null,Ȅ,"(132,20)",32.98
72,"(170,388)",null,null,null,ɖ,"(156,419)",34.01
73,"(171,1100)",null,null,null,ȶ,"(146,1087)",28.18
74,"(173,778)",null,null,null,ȸ,"(147,795)",31.06
75,"(179,716)",null,null,null,Ȫ,"(142,704)",38.90
76,"(180,803)",null,null,null,ȴ,"(146,803)",34.00
77,"(180,84)",null,null,null,ɋ,"(154,82)",26.08
78,"(182,653)",null,null,null,ʶ,"(182,655)",2.00
79,"(183,45)",null,null,null,ɞ,"(160,46)",23.02
80,"(186,524)",null,null,null,ʥ,"(178,509)",17.00
81,"(187,11)",null,null,null,ʡ,"(178,27)",18.36
