Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
10,"(12,597)",15,"(21,589)",12.04,O,"(3,581)",18.36
12,"(16,858)",18,"(25,868)",13.45,Z,"(4,826)",34.18
20,"(26,177)",24,"(34,184)",10.63,{,"(14,157)",23.32
26,"(36,541)",32,"(46,536)",11.18,´,"(34,541)",2.00
45,"(72,229)",51,"(76,234)",6.40,³,"(34,247)",42.05
50,"(76,690)",56,"(84,700)",12.81,Ŕ,"(78,685)",5.39
59,"(86,746)",64,"(96,745)",10.05,ĺ,"(74,736)",15.62
66,"(99,674)",71,"(107,681)",10.63,Ŀ,"(75,661)",27.29
70,"(102,578)",73,"(109,586)",10.63,ū,"(85,556)",27.80
81,"(118,606)",93,"(133,612)",16.16,ŵ,"(88,620)",33.11
81,"(118,606)",99,"(140,619)",25.55,ŵ,"(88,620)",33.11
89,"(131,537)",96,"(139,537)",8.00,ƶ,"(106,543)",25.71
89,"(131,537)",104,"(144,537)",13.00,ƶ,"(106,543)",25.71
93,"(133,612)",99,"(140,619)",9.90,Ǽ,"(123,628)",18.87
96,"(139,537)",104,"(144,537)",5.00,null,null,null
97,"(139,926)",102,"(142,933)",7.62,ȩ,"(137,926)",2.00
98,"(140,30)",111,"(148,26)",8.94,Ǿ,"(124,35)",16.76
98,"(140,30)",115,"(154,35)",14.87,Ǿ,"(124,35)",16.76
101,"(140,909)",105,"(144,910)",4.12,null,null,null
111,"(148,26)",115,"(154,35)",10.82,Ț,"(132,2)",28.84
120,"(157,1047)",123,"(164,1054)",9.90,Ș,"(131,1022)",36.07
125,"(168,1010)",131,"(170,1012)",2.83,ɭ,"(155,1025)",19.85
127,"(170,420)",134,"(173,436)",16.28,ʔ,"(167,419)",3.16
128,"(169,780)",137,"(176,789)",11.40,ʐ,"(165,781)",4.12
138,"(179,138)",144,"(188,145)",11.40,ɠ,"(153,116)",34.06
143,"(188,51)",149,"(197,44)",11.40,ː,"(186,51)",2.00
143,"(188,51)",147,"(190,37)",14.14,ː,"(186,51)",2.00
144,"(188,145)",151,"(199,139)",12.53,ʭ,"(174,155)",17.20
147,"(190,37)",149,"(197,44)",9.90,null,null,null
156,"(211,370)",162,"(216,377)",8.60,˗,"(189,360)",24.17
171,"(226,1122)",173,"(229,1123)",3.16,ʦ,"(172,1138)",56.32
172,"(228,101)",180,"(238,107)",11.66,͕,"(228,84)",17.00
177,"(235,978)",182,"(243,989)",13.60,̠,"(211,985)",25.00
183,"(244,1099)",192,"(257,1106)",14.76,ͬ,"(235,1101)",9.22
198,"(268,306)",208,"(289,325)",28.32,ͧ,"(235,283)",40.22
223,"(310,668)",224,"(316,676)",10.00,К,"(287,663)",23.54
234,"(348,221)",241,"(356,212)",12.04,ѯ,"(313,225)",35.23
248,"(372,116)",257,"(386,129)",19.10,Ա,"(373,113)",3.16
250,"(378,60)",255,"(384,65)",7.81,԰,"(373,62)",5.39
270,"(403,476)",275,"(410,486)",12.21,՝,"(386,477)",17.03
280,"(414,922)",284,"(425,930)",13.60,׎,"(417,917)",5.83
286,"(428,786)",291,"(433,793)",8.60,؀,"(428,784)",2.00
298,"(445,657)",302,"(450,662)",7.07,ؒ,"(433,665)",14.42
306,"(461,108)",309,"(466,115)",8.60,ب,"(439,125)",27.80
311,"(466,556)",315,"(475,547)",12.73,ڂ,"(465,559)",3.16
323,"(493,154)",324,"(497,159)",6.40,ک,"(476,154)",17.00
323,"(493,154)",328,"(505,163)",15.00,ک,"(476,154)",17.00
324,"(497,159)",328,"(505,163)",8.94,ڿ,"(483,183)",27.78
332,"(513,645)",335,"(518,650)",7.07,۰,"(496,649)",17.46
334,"(516,213)",339,"(523,209)",8.06,۱,"(497,201)",22.47
340,"(522,325)",342,"(523,310)",15.03,ܔ,"(507,317)",17.00
344,"(524,779)",353,"(534,770)",13.45,݇,"(521,779)",3.00
350,"(530,908)",369,"(549,922)",23.60,ݩ,"(528,909)",2.24
351,"(532,795)",354,"(534,803)",8.25,ܪ,"(513,803)",20.62
355,"(537,932)",368,"(548,939)",13.04,ۜ,"(489,953)",52.39
