Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
6,"(16,316)",14,"(25,324)",12.04,[,"(10,318)",6.32
7,"(15,348)",10,"(20,349)",5.10,null,null,null
13,"(25,630)",33,"(50,660)",39.05,C,"(2,613)",28.60
18,"(32,428)",22,"(34,420)",8.25,§,"(30,427)",2.24
18,"(32,428)",23,"(35,436)",8.54,§,"(30,427)",2.24
19,"(33,722)",28,"(44,730)",13.60,P,"(3,752)",42.43
22,"(34,420)",23,"(35,436)",16.03,f,"(12,403)",27.80
24,"(38,15)",27,"(44,15)",6.00,N,"(3,39)",42.44
31,"(49,323)",36,"(53,332)",9.85,Æ,"(38,303)",22.83
40,"(64,644)",49,"(73,648)",9.85,ê,"(49,635)",17.49
40,"(64,644)",58,"(83,659)",24.21,ê,"(49,635)",17.49
40,"(64,644)",66,"(91,667)",35.47,ê,"(49,635)",17.49
44,"(68,217)",48,"(71,219)",3.61,ī,"(69,194)",23.02
49,"(73,648)",58,"(83,659)",14.87,ĺ,"(75,644)",4.47
49,"(73,648)",66,"(91,667)",26.17,ĺ,"(75,644)",4.47
56,"(81,378)",60,"(85,376)",4.47,Ĥ,"(67,405)",30.41
57,"(82,93)",77,"(102,76)",26.25,ľ,"(76,108)",16.16
58,"(83,659)",66,"(91,667)",11.31,Ų,"(94,651)",13.60
62,"(90,124)",70,"(99,116)",12.04,ŝ,"(87,123)",3.16
65,"(90,902)",81,"(106,924)",27.20,Ů,"(92,896)",6.32
74,"(100,411)",86,"(113,413)",13.15,Ţ,"(90,397)",17.20
87,"(114,564)",90,"(120,559)",7.81,Ʀ,"(108,579)",16.16
88,"(115,629)",92,"(122,640)",13.04,Ɓ,"(97,635)",18.97
111,"(148,180)",113,"(153,181)",5.10,Ȟ,"(142,156)",24.74
121,"(164,347)",124,"(168,353)",7.21,ȧ,"(144,349)",20.10
127,"(172,706)",130,"(178,706)",6.00,ʂ,"(169,722)",16.28
131,"(180,596)",136,"(184,600)",5.66,ʳ,"(181,594)",2.24
151,"(210,955)",167,"(232,939)",27.20,ˆ,"(187,969)",26.93
153,"(213,384)",162,"(225,379)",13.00,̕,"(210,381)",4.24
157,"(218,1107)",163,"(227,1114)",11.40,̙,"(210,1115)",11.31
158,"(219,873)",166,"(228,882)",12.73,̇,"(205,858)",20.52
159,"(221,771)",164,"(229,764)",10.63,null,null,null
159,"(221,771)",165,"(228,786)",16.55,null,null,null
164,"(229,764)",165,"(228,786)",22.02,͢,"(233,763)",4.12
198,"(284,808)",203,"(291,818)",12.21,ϋ,"(262,815)",23.09
199,"(288,267)",205,"(292,257)",10.77,ϫ,"(269,294)",33.02
199,"(288,267)",208,"(296,245)",23.41,ϫ,"(269,294)",33.02
205,"(292,257)",208,"(296,245)",12.65,Ϫ,"(269,245)",25.94
221,"(323,1132)",229,"(338,1133)",15.03,ю,"(298,1109)",33.97
228,"(339,619)",234,"(347,628)",12.04,ҍ,"(316,610)",24.70
236,"(356,192)",239,"(360,195)",5.00,Ӟ,"(340,172)",25.61
240,"(361,594)",254,"(379,564)",34.99,ӿ,"(349,579)",19.21
243,"(364,228)",248,"(371,235)",9.90,Ӽ,"(349,244)",21.93
247,"(373,404)",258,"(386,397)",14.76,Ӎ,"(334,388)",42.15
257,"(384,995)",266,"(398,1010)",20.52,շ,"(381,996)",3.16
271,"(401,668)",287,"(418,660)",18.79,־,"(403,683)",15.13
272,"(403,892)",277,"(407,898)",7.21,Ԗ,"(356,871)",51.48
272,"(403,892)",281,"(410,902)",12.21,Ԗ,"(356,871)",51.48
274,"(404,624)",286,"(418,639)",20.52,null,null,null
274,"(404,624)",318,"(457,639)",55.08,null,null,null
277,"(407,898)",281,"(410,902)",5.00,֕,"(389,908)",20.59
279,"(409,186)",283,"(415,180)",8.49,ׁ,"(404,186)",5.00
286,"(418,639)",318,"(457,639)",39.00,ײ,"(418,645)",6.00
289,"(418,763)",292,"(422,754)",9.85,֢,"(394,758)",24.52
296,"(427,1094)",303,"(439,1103)",15.00,׌,"(406,1099)",21.59
297,"(428,814)",300,"(437,815)",9.06,ו,"(410,830)",24.08
304,"(440,412)",315,"(449,427)",17.49,ح,"(436,411)",4.12
306,"(443,103)",312,"(446,106)",4.24,؅,"(423,95)",21.54
306,"(443,103)",316,"(451,111)",11.31,؅,"(423,95)",21.54
306,"(443,103)",313,"(447,124)",21.38,؅,"(423,95)",21.54
312,"(446,106)",316,"(451,111)",7.07,null,null,null
312,"(446,106)",313,"(447,124)",18.03,null,null,null
313,"(447,124)",316,"(451,111)",13.60,و,"(444,156)",32.14
320,"(465,211)",321,"(471,208)",6.71,ة,"(435,236)",39.05
320,"(465,211)",325,"(475,203)",12.81,ة,"(435,236)",39.05
321,"(471,208)",325,"(475,203)",6.40,null,null,null
322,"(471,572)",327,"(477,575)",6.71,ٴ,"(457,578)",15.23
330,"(483,266)",333,"(485,268)",2.83,ٜ,"(450,294)",43.28
332,"(484,552)",337,"(490,563)",12.53,ڢ,"(469,508)",46.49
338,"(492,614)",352,"(509,612)",17.12,ۀ,"(480,621)",13.89
343,"(497,349)",347,"(500,400)",51.09,ۚ,"(485,349)",12.00
344,"(499,1062)",348,"(508,1047)",17.49,ں,"(476,1044)",29.21
353,"(510,1106)",359,"(515,1099)",8.60,܀,"(492,1118)",21.63
353,"(510,1106)",362,"(518,1115)",12.04,܀,"(492,1118)",21.63
353,"(510,1106)",366,"(524,1090)",21.26,܀,"(492,1118)",21.63
358,"(514,780)",360,"(516,774)",6.32,ܥ,"(505,781)",9.06
359,"(515,1099)",366,"(524,1090)",12.73,ܡ,"(504,1090)",14.21
359,"(515,1099)",362,"(518,1115)",16.28,ܡ,"(504,1090)",14.21
362,"(518,1115)",366,"(524,1090)",25.71,null,null,null
368,"(532,651)",377,"(547,657)",16.16,ܧ,"(506,644)",26.93
368,"(532,651)",378,"(548,666)",21.93,ܧ,"(506,644)",26.93
372,"(540,878)",383,"(551,891)",17.03,ޫ,"(540,874)",4.00
377,"(547,657)",378,"(548,666)",9.06,߾,"(565,654)",18.25
384,"(554,326)",388,"(563,332)",10.82,ޝ,"(538,342)",22.63
390,"(566,578)",396,"(572,587)",10.82,ޔ,"(533,580)",33.06
391,"(566,833)",394,"(570,823)",10.77,ࠇ,"(567,836)",3.16
391,"(566,833)",399,"(575,818)",17.49,ࠇ,"(567,836)",3.16
394,"(570,823)",399,"(575,818)",7.07,null,null,null
398,"(573,1006)",411,"(587,1005)",14.04,ߴ,"(563,994)",15.62
400,"(577,224)",404,"(581,226)",4.47,ࠜ,"(574,225)",3.16
401,"(579,394)",408,"(587,402)",11.31,޸,"(546,388)",33.54
411,"(587,1005)",416,"(594,1009)",8.06,࠷,"(581,986)",19.92
414,"(591,214)",415,"(595,218)",5.66,࠻,"(583,202)",14.42
414,"(591,214)",423,"(603,228)",18.44,࠻,"(583,202)",14.42
414,"(591,214)",427,"(607,209)",16.76,࠻,"(583,202)",14.42
415,"(595,218)",423,"(603,228)",12.81,null,null,null
415,"(595,218)",427,"(607,209)",15.00,null,null,null
423,"(603,228)",427,"(607,209)",19.42,ࡧ,"(595,241)",15.26
426,"(606,66)",433,"(617,84)",21.10,ࣔ,"(626,63)",20.22
439,"(628,476)",445,"(638,469)",12.21,ࢺ,"(619,465)",14.21
448,"(643,947)",453,"(650,961)",15.65,ए,"(640,947)",3.00
456,"(653,441)",463,"(663,434)",12.21,ऩ,"(645,454)",15.26
471,"(682,986)",475,"(689,994)",10.63,ॠ,"(664,996)",20.59
477,"(691,577)",486,"(699,568)",12.04,ॿ,"(672,564)",23.02
478,"(692,260)",485,"(699,270)",12.21,ঢ,"(683,268)",12.04
2,"(10,1140)",null,null,null,X,"(6,1141)",4.12
3,"(11,490)",null,null,null,b,"(11,487)",3.00
4,"(14,179)",null,null,null,Z,"(10,195)",16.49
5,"(14,706)",null,null,null,F,"(2,689)",20.81
8,"(16,532)",null,null,null,h,"(12,514)",18.44
9,"(19,112)",null,null,null,,"(19,110)",2.00
10,"(20,349)",null,null,null,,"(19,352)",3.16
11,"(20,1030)",null,null,null,J,"(2,1023)",19.31
12,"(22,276)",null,null,null,p,"(14,243)",33.96
14,"(25,324)",null,null,null,,"(22,330)",6.71
15,"(26,1121)",null,null,null,],"(10,1120)",16.03
16,"(27,79)",null,null,null,A,"(2,42)",44.65
17,"(27,379)",null,null,null,j,"(13,397)",22.80
20,"(33,1138)",null,null,null,¥,"(29,1141)",5.00
21,"(34,180)",null,null,null,®,"(34,164)",16.00
23,"(35,436)",null,null,null,k,"(13,452)",27.20
25,"(44,91)",null,null,null,¶,"(35,95)",9.85
26,"(43,469)",null,null,null,±,"(34,483)",16.64
27,"(44,15)",null,null,null,Ċ,"(59,20)",15.81
28,"(44,730)",null,null,null, ,"(28,754)",28.84
29,"(44,211)",null,null,null,W,"(6,220)",39.05
30,"(49,227)",null,null,null,a,"(11,236)",39.05
32,"(50,174)",null,null,null,ë,"(50,176)",2.00
33,"(50,660)",null,null,null,,"(27,678)",29.21
34,"(50,919)",null,null,null,I,"(2,913)",48.37
35,"(52,547)",null,null,null,,"(27,572)",35.36
37,"(57,83)",null,null,null,õ,"(51,49)",34.53
38,"(59,142)",null,null,null,«,"(33,144)",26.08
39,"(59,738)",null,null,null,Ė,"(61,739)",2.24
41,"(65,444)",null,null,null,Ġ,"(65,446)",2.00
42,"(66,355)",null,null,null,Ô,"(43,356)",23.02
43,"(66,1003)",null,null,null,Â,"(36,975)",41.04
45,"(68,914)",null,null,null,ñ,"(50,884)",34.99
46,"(68,772)",null,null,null,H,"(2,797)",70.58
47,"(69,1028)",null,null,null,ą,"(57,1039)",16.28
50,"(72,752)",null,null,null,į,"(69,752)",3.00
51,"(72,811)",null,null,null,Q,"(3,823)",70.04
52,"(75,717)",null,null,null,Ě,"(62,712)",13.93
53,"(78,844)",null,null,null,|,"(18,860)",62.10
54,"(80,348)",null,null,null,ť,"(91,310)",39.56
55,"(80,74)",null,null,null,ĳ,"(72,56)",19.70
59,"(82,1073)",null,null,null,ß,"(44,1074)",38.01
60,"(85,376)",null,null,null,ś,"(85,374)",2.00
61,"(84,947)",null,null,null,Ĉ,"(58,963)",30.53
63,"(90,566)",null,null,null,Ħ,"(67,581)",27.46
64,"(90,748)",null,null,null,Ũ,"(91,750)",2.24
66,"(91,667)",null,null,null,Ň,"(78,675)",15.26
67,"(92,832)",null,null,null,ų,"(94,812)",20.10
68,"(94,251)",null,null,null,ğ,"(65,269)",34.13
69,"(97,475)",null,null,null,ń,"(78,465)",21.47
70,"(99,116)",null,null,null,ƀ,"(97,113)",3.61
71,"(99,692)",null,null,null,ŭ,"(92,684)",10.63
72,"(100,1097)",null,null,null,ŵ,"(94,1134)",37.48
73,"(100,157)",null,null,null,ř,"(84,181)",28.84
75,"(100,494)",null,null,null,Ÿ,"(95,494)",5.00
76,"(100,595)",null,null,null,Į,"(69,602)",31.78
77,"(102,76)",null,null,null,Ɩ,"(102,72)",4.00
78,"(101,236)",null,null,null,Ɔ,"(98,218)",18.25
79,"(104,973)",null,null,null,Ŵ,"(94,989)",18.87
80,"(107,201)",null,null,null,ƛ,"(104,201)",3.00
81,"(106,924)",null,null,null,ƍ,"(99,932)",10.63
82,"(107,1011)",null,null,null,š,"(89,1011)",18.00
83,"(108,1038)",null,null,null,Ƌ,"(98,1025)",16.40
84,"(111,674)",null,null,null,Ƹ,"(114,675)",3.16
85,"(112,64)",null,null,null,Ɲ,"(106,34)",30.59
86,"(113,413)",null,null,null,Ɵ,"(106,443)",30.81
89,"(117,346)",null,null,null,ƞ,"(106,352)",12.53
90,"(120,559)",null,null,null,ǀ,"(115,546)",13.93
91,"(122,1076)",null,null,null,ư,"(110,1062)",18.44
92,"(122,640)",null,null,null,ǖ,"(122,643)",3.00
93,"(128,775)",null,null,null,Ɯ,"(105,789)",26.93
94,"(130,251)",null,null,null,ǃ,"(116,257)",15.23
95,"(130,580)",null,null,null,ǡ,"(125,597)",17.72
96,"(130,719)",null,null,null,Ǟ,"(124,700)",19.92
97,"(132,131)",null,null,null,Ƽ,"(115,126)",17.72
98,"(132,265)",null,null,null,Ǡ,"(125,269)",8.06
99,"(132,932)",null,null,null,Ǫ,"(128,934)",4.47
100,"(133,756)",null,null,null,ȓ,"(139,738)",18.97
101,"(136,547)",null,null,null,ǿ,"(133,548)",3.16
102,"(138,42)",null,null,null,ƌ,"(99,12)",49.20
103,"(142,211)",null,null,null,ǽ,"(133,215)",9.85
104,"(140,624)",null,null,null,Ɍ,"(154,620)",14.56
105,"(140,830)",null,null,null,Ǐ,"(117,845)",27.46
106,"(142,1119)",null,null,null,Ǚ,"(123,1120)",19.03
107,"(142,1053)",null,null,null,Ǻ,"(132,1030)",25.08
108,"(142,451)",null,null,null,Ǿ,"(133,462)",14.21
109,"(145,985)",null,null,null,ȋ,"(136,986)",9.06
110,"(146,694)",null,null,null,Ǥ,"(126,698)",20.40
112,"(151,36)",null,null,null,Ȭ,"(145,16)",20.88
113,"(153,181)",null,null,null,ʆ,"(170,177)",17.46
114,"(157,965)",null,null,null,Ʌ,"(153,963)",4.47
115,"(156,678)",null,null,null,Ȏ,"(138,673)",18.68
116,"(156,756)",null,null,null,ɍ,"(154,762)",6.32
117,"(161,500)",null,null,null,Ȓ,"(139,497)",22.20
118,"(161,645)",null,null,null,ɜ,"(158,646)",3.16
119,"(163,319)",null,null,null,ȥ,"(144,329)",21.47
120,"(163,590)",null,null,null,ɨ,"(162,596)",6.08
122,"(165,73)",null,null,null,Ɂ,"(151,58)",20.52
123,"(166,940)",null,null,null,ɰ,"(163,941)",3.16
124,"(168,353)",null,null,null,ʷ,"(182,344)",16.64
125,"(169,806)",null,null,null,Ɏ,"(154,815)",17.49
126,"(172,563)",null,null,null,ɠ,"(160,571)",14.42
128,"(172,786)",null,null,null,ɾ,"(168,784)",4.47
129,"(177,373)",null,null,null,ɓ,"(156,387)",25.24
130,"(178,706)",null,null,null,ˊ,"(188,698)",12.81
132,"(179,736)",null,null,null,ɤ,"(161,738)",18.11
133,"(181,394)",null,null,null,Ɋ,"(154,389)",27.46
134,"(182,1003)",null,null,null,ɘ,"(156,1012)",27.51
135,"(184,287)",null,null,null,ɭ,"(163,268)",28.32
136,"(184,600)",null,null,null,ʼ,"(184,603)",3.00
137,"(185,52)",null,null,null,ʊ,"(171,54)",14.14
138,"(189,106)",null,null,null,ʛ,"(177,122)",20.00
139,"(188,162)",null,null,null,ʅ,"(170,148)",22.80
140,"(189,884)",null,null,null,ɒ,"(155,896)",36.06
141,"(191,1091)",null,null,null,ɺ,"(166,1074)",30.23
142,"(193,721)",null,null,null,ˋ,"(188,722)",5.10
143,"(200,1046)",null,null,null,˴,"(200,1048)",2.00
144,"(202,36)",null,null,null,̑,"(209,55)",20.25
145,"(204,804)",null,null,null,ˎ,"(188,807)",16.28
146,"(205,233)",null,null,null,ɽ,"(168,243)",38.33
147,"(204,684)",null,null,null,˒,"(189,661)",27.46
148,"(205,1140)",null,null,null,ˇ,"(187,1131)",20.12
149,"(207,602)",null,null,null,̅,"(205,580)",22.09
150,"(208,748)",null,null,null,̤,"(211,751)",4.24
152,"(210,504)",null,null,null,˃,"(187,508)",23.35
154,"(215,255)",null,null,null,̛,"(211,256)",4.12
155,"(217,1086)",null,null,null,̳,"(217,1088)",2.00
156,"(216,627)",null,null,null,˨,"(196,637)",22.36
160,"(221,968)",null,null,null,˿,"(203,975)",19.31
161,"(222,78)",null,null,null,˱,"(199,83)",23.54
162,"(225,379)",null,null,null,̟,"(211,362)",22.02
163,"(227,1114)",null,null,null,̽,"(219,1126)",14.42
165,"(228,786)",null,null,null,̥,"(211,788)",17.12
166,"(228,882)",null,null,null,͗,"(228,884)",2.00
167,"(232,939)",null,null,null,̯,"(216,927)",20.00
168,"(234,611)",null,null,null,ͭ,"(236,596)",15.13
169,"(237,859)",null,null,null,̮,"(216,846)",24.70
170,"(236,253)",null,null,null,͑,"(227,268)",17.49
171,"(237,919)",null,null,null,̈́,"(221,916)",16.28
172,"(240,465)",null,null,null,˶,"(201,453)",40.80
173,"(242,755)",null,null,null,΅,"(242,740)",15.00
174,"(243,841)",null,null,null,̱,"(217,837)",26.31
175,"(243,333)",null,null,null,̔,"(210,341)",33.96
176,"(244,974)",null,null,null,͵,"(237,994)",21.19
177,"(245,658)",null,null,null,͌,"(225,661)",20.22
178,"(246,4)",null,null,null,ͫ,"(236,36)",33.53
179,"(247,724)",null,null,null,Δ,"(245,739)",15.13
180,"(247,444)",null,null,null,͐,"(226,444)",21.00
181,"(247,676)",null,null,null,΀,"(241,689)",14.32
182,"(250,197)",null,null,null,͈,"(224,172)",36.07
183,"(252,222)",null,null,null,β,"(252,218)",4.00
184,"(253,384)",null,null,null,Ϳ,"(241,404)",23.32
185,"(257,98)",null,null,null,͞,"(232,117)",31.40
186,"(257,915)",null,null,null,μ,"(255,933)",18.11
187,"(267,204)",null,null,null,ό,"(263,206)",4.47
188,"(266,402)",null,null,null,γ,"(252,410)",16.12
189,"(266,1000)",null,null,null,͸,"(238,1013)",30.87
190,"(267,364)",null,null,null,ζ,"(253,363)",14.04
191,"(269,848)",null,null,null,ϯ,"(269,846)",2.00
192,"(270,186)",null,null,null,ϑ,"(265,187)",5.10
193,"(271,1139)",null,null,null,ω,"(261,1115)",26.00
194,"(273,124)",null,null,null,ͥ,"(235,132)",38.83
195,"(275,572)",null,null,null,Γ,"(245,569)",30.15
196,"(274,698)",null,null,null,ϊ,"(262,686)",16.97
197,"(276,834)",null,null,null,Ѕ,"(276,829)",5.00
200,"(290,546)",null,null,null,ϔ,"(265,546)",25.00
201,"(289,776)",null,null,null,τ,"(260,779)",29.15
202,"(290,439)",null,null,null,Љ,"(277,423)",20.62
203,"(291,818)",null,null,null,Я,"(290,820)",2.24
204,"(292,14)",null,null,null,ϰ,"(270,10)",22.36
206,"(295,684)",null,null,null,Г,"(281,661)",26.93
207,"(296,732)",null,null,null,Е,"(282,717)",20.52
208,"(296,245)",null,null,null,Ϻ,"(272,242)",24.19
209,"(298,939)",null,null,null,Ж,"(282,947)",17.89
210,"(300,899)",null,null,null,І,"(276,879)",31.24
211,"(306,1050)",null,null,null,Ϛ,"(266,1053)",40.11
212,"(306,468)",null,null,null,В,"(281,485)",30.23
213,"(307,568)",null,null,null,о,"(293,578)",17.20
214,"(308,538)",null,null,null,ѳ,"(309,533)",5.10
215,"(314,483)",null,null,null,Є,"(276,502)",42.49
216,"(317,740)",null,null,null,҃,"(313,741)",4.12
217,"(316,960)",null,null,null,ъ,"(297,980)",27.59
218,"(320,692)",null,null,null,җ,"(319,710)",18.03
