Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
385,"(562,574)",null,null,null,ޡ,"(547,561)",19.85
386,"(563,736)",null,null,null,޶,"(554,765)",30.36
387,"(563,859)",null,null,null,ࠈ,"(578,867)",17.00
388,"(564,1083)",null,null,null,ެ,"(548,1081)",16.12
390,"(568,620)",null,null,null,߻,"(575,610)",12.21
391,"(570,396)",null,null,null,ߐ,"(563,415)",20.25
392,"(571,221)",null,null,null,ߕ,"(565,208)",14.32
393,"(570,238)",null,null,null,޸,"(555,278)",42.72
394,"(571,531)",null,null,null,ް,"(550,529)",21.10
395,"(578,1116)",null,null,null,ߠ,"(569,1133)",19.24
396,"(578,21)",null,null,null,ࠄ,"(578,24)",3.00
397,"(579,366)",null,null,null,߮,"(572,378)",13.89
398,"(586,392)",null,null,null,ࠡ,"(587,390)",2.24
399,"(587,691)",null,null,null,߁,"(556,684)",31.78
400,"(589,235)",null,null,null,ࠩ,"(589,237)",2.00
401,"(591,338)",null,null,null,ߢ,"(570,332)",21.84
402,"(593,1037)",null,null,null,߹,"(574,1029)",20.62
403,"(598,864)",null,null,null,ࡒ,"(597,870)",6.08
404,"(601,1020)",null,null,null,ࠐ,"(579,1003)",27.80
405,"(602,381)",null,null,null,࡛,"(602,384)",3.00
406,"(602,422)",null,null,null,ࠞ,"(584,436)",22.80
407,"(603,496)",null,null,null,߳,"(573,490)",30.59
408,"(603,155)",null,null,null,ࠓ,"(580,180)",33.97
409,"(602,845)",null,null,null,ࠝ,"(583,833)",22.47
410,"(604,956)",null,null,null,ࠏ,"(579,941)",29.15
