Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
4,"(9,914)",9,"(19,921)",12.21,c,"(10,911)",3.16
4,"(9,914)",16,"(29,914)",20.00,c,"(10,911)",3.16
9,"(19,921)",16,"(29,914)",12.21,~,"(16,941)",20.22
12,"(27,996)",17,"(29,1000)",4.47,t,"(13,989)",15.65
15,"(30,343)",22,"(39,349)",10.82,¥,"(30,340)",3.00
45,"(81,826)",54,"(94,844)",22.20,ċ,"(58,824)",23.09
46,"(82,1084)",53,"(90,1092)",11.31,ĕ,"(60,1084)",22.00
47,"(83,1004)",60,"(99,972)",35.78,Đ,"(59,993)",26.40
52,"(91,359)",61,"(100,367)",12.04,œ,"(76,358)",15.03
68,"(114,347)",78,"(122,356)",12.04,ƹ,"(106,346)",8.06
68,"(114,347)",91,"(147,341)",33.54,ƹ,"(106,346)",8.06
68,"(114,347)",92,"(147,355)",33.96,ƹ,"(106,346)",8.06
78,"(122,356)",91,"(147,341)",29.15,Ǭ,"(121,357)",1.41
78,"(122,356)",92,"(147,355)",25.02,Ǭ,"(121,357)",1.41
85,"(137,835)",90,"(144,842)",9.90,Ƕ,"(125,842)",13.89
91,"(147,341)",92,"(147,355)",14.00,ɘ,"(150,340)",3.16
114,"(181,1013)",125,"(195,1003)",17.20,ȼ,"(143,1021)",38.83
118,"(187,918)",121,"(190,923)",5.83,ː,"(187,916)",2.00
132,"(207,731)",136,"(212,733)",5.39,ʰ,"(178,738)",29.83
132,"(207,731)",146,"(222,725)",16.16,ʰ,"(178,738)",29.83
132,"(207,731)",137,"(213,715)",17.09,ʰ,"(178,738)",29.83
133,"(210,810)",145,"(220,835)",26.93,̗,"(207,811)",3.16
134,"(210,981)",143,"(218,980)",8.06,˔,"(188,981)",22.00
136,"(212,733)",146,"(222,725)",12.81,̏,"(204,748)",17.00
136,"(212,733)",137,"(213,715)",18.03,̏,"(204,748)",17.00
137,"(213,715)",146,"(222,725)",13.45,̃,"(202,704)",15.56
143,"(218,980)",165,"(236,994)",22.80,̼,"(219,973)",7.07
143,"(218,980)",156,"(229,1005)",27.31,̼,"(219,973)",7.07
151,"(226,671)",155,"(229,674)",4.24,̎,"(204,663)",23.41
152,"(230,573)",159,"(233,570)",4.24,̥,"(213,584)",20.25
