Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
17,"(35,804)",23,"(45,811)",12.21,I,"(2,836)",45.97
34,"(70,101)",38,"(77,105)",8.06,®,"(32,109)",38.83
45,"(99,802)",48,"(101,784)",18.11,Ɵ,"(100,819)",17.03
55,"(117,1062)",57,"(123,1075)",14.32,Ƒ,"(97,1064)",20.10
59,"(132,507)",66,"(137,516)",10.30,ƛ,"(100,500)",32.76
60,"(132,988)",69,"(142,979)",13.45,Ƌ,"(95,988)",37.00
68,"(141,721)",71,"(146,723)",5.39,ǹ,"(130,734)",17.03
90,"(201,203)",93,"(203,210)",7.28,ɇ,"(156,198)",45.28
126,"(277,1048)",137,"(286,1073)",26.57,ς,"(273,1050)",4.47
129,"(280,675)",139,"(290,668)",12.21,͞,"(242,686)",39.56
129,"(280,675)",136,"(286,663)",13.42,͞,"(242,686)",39.56
129,"(280,675)",130,"(283,658)",17.26,͞,"(242,686)",39.56
130,"(283,658)",136,"(286,663)",5.83,ϩ,"(283,656)",2.00
130,"(283,658)",139,"(290,668)",12.21,ϩ,"(283,656)",2.00
133,"(284,756)",138,"(288,763)",8.06,͟,"(242,767)",43.42
136,"(286,663)",139,"(290,668)",6.40,null,null,null
164,"(342,218)",174,"(361,193)",31.40,Є,"(291,210)",51.62
167,"(346,848)",172,"(349,858)",10.44,Ӆ,"(348,843)",5.39
173,"(358,1083)",183,"(371,1085)",13.15,Ҋ,"(332,1090)",26.93
182,"(372,1023)",189,"(381,1028)",10.30,ӫ,"(361,1030)",13.04
192,"(388,690)",196,"(397,698)",12.04,ԍ,"(372,677)",20.62
198,"(403,1040)",200,"(403,1031)",9.00,շ,"(404,1047)",7.07
218,"(446,693)",219,"(448,697)",4.47,ׁ,"(426,692)",20.02
224,"(459,28)",228,"(463,33)",6.40,؜,"(452,8)",21.19
224,"(459,28)",231,"(467,37)",12.04,؜,"(452,8)",21.19
228,"(463,33)",231,"(467,37)",5.66,null,null,null
236,"(476,614)",238,"(479,620)",6.71,٫,"(476,611)",3.00
239,"(481,854)",243,"(490,860)",10.82,ً,"(465,866)",20.00
251,"(506,952)",252,"(507,958)",6.08,ڏ,"(485,954)",21.10
293,"(601,381)",304,"(620,362)",26.87,ޒ,"(560,400)",45.19
293,"(601,381)",311,"(636,381)",35.00,ޒ,"(560,400)",45.19
293,"(601,381)",315,"(640,377)",39.20,ޒ,"(560,400)",45.19
295,"(605,466)",298,"(611,454)",13.42,null,null,null
304,"(620,362)",311,"(636,381)",24.84,࠿,"(605,353)",17.49
304,"(620,362)",315,"(640,377)",25.00,࠿,"(605,353)",17.49
311,"(636,381)",315,"(640,377)",5.66,null,null,null
316,"(646,460)",321,"(651,450)",11.18,ࢿ,"(640,461)",6.08
319,"(651,508)",322,"(653,514)",6.32,ࢡ,"(634,509)",17.03
325,"(664,1029)",335,"(681,1041)",20.81,࢛,"(630,1028)",34.01
328,"(668,1083)",332,"(676,1092)",12.04,ࢷ,"(638,1094)",31.95
333,"(677,668)",334,"(681,668)",4.00,null,null,null
338,"(691,277)",341,"(695,283)",7.21,ॡ,"(688,279)",3.61
1,"(0,955)",null,null,null,J,"(2,952)",3.61
2,"(0,976)",null,null,null,R,"(3,971)",5.83
3,"(0,1086)",null,null,null,A,"(0,1065)",21.00
4,"(3,203)",null,null,null,D,"(2,207)",4.12
5,"(4,577)",null,null,null,G,"(2,580)",3.61
6,"(10,646)",null,null,null,\,"(10,640)",6.00
7,"(12,268)",null,null,null,e,"(12,265)",3.00
8,"(18,227)",null,null,null,E,"(2,242)",21.93
9,"(18,610)",null,null,null,H,"(2,603)",17.46
10,"(20,1122)",null,null,null,L,"(2,1127)",18.68
11,"(26,1037)",null,null,null,k,"(12,1028)",16.64
12,"(27,933)",null,null,null,z,"(17,899)",35.44
13,"(28,33)",null,null,null,B,"(2,62)",38.95
14,"(31,744)",null,null,null,a,"(11,761)",26.25
15,"(34,450)",null,null,null,Y,"(10,434)",28.84
16,"(35,390)",null,null,null,F,"(2,360)",44.60
18,"(35,148)",null,null,null,V,"(7,109)",48.01
19,"(38,680)",null,null,null,W,"(9,680)",29.00
20,"(42,783)",null,null,null,,"(22,775)",21.54
21,"(42,180)",null,null,null,,"(27,194)",20.52
22,"(43,286)",null,null,null,,"(22,309)",31.14
23,"(45,811)",null,null,null,y,"(17,864)",59.94
24,"(44,588)",null,null,null,,"(27,583)",17.72
25,"(46,268)",null,null,null,Ï,"(40,254)",15.23
26,"(50,572)",null,null,null,ª,"(31,565)",20.25
27,"(52,1013)",null,null,null,,"(27,1006)",25.96
28,"(53,1037)",null,null,null,ò,"(50,1033)",5.00
29,"(56,548)",null,null,null,,"(26,523)",39.05
30,"(56,747)",null,null,null,ă,"(55,742)",5.10
31,"(58,965)",null,null,null,Æ,"(36,982)",27.80
32,"(61,1078)",null,null,null,Î,"(39,1088)",24.17
33,"(66,514)",null,null,null,m,"(13,510)",53.15
35,"(71,213)",null,null,null,ó,"(51,234)",29.00
36,"(76,274)",null,null,null,Ģ,"(64,279)",13.00
37,"(75,639)",null,null,null,Ć,"(56,629)",21.47
38,"(77,105)",null,null,null,ƣ,"(101,99)",24.74
39,"(82,539)",null,null,null,Œ,"(76,562)",23.77
40,"(82,620)",null,null,null,Ř,"(78,604)",16.49
41,"(84,71)",null,null,null,Ę,"(61,57)",26.93
42,"(91,123)",null,null,null,Ĩ,"(67,140)",29.41
43,"(94,755)",null,null,null,Ņ,"(74,758)",20.22
44,"(95,1039)",null,null,null,Ś,"(79,1026)",20.62
46,"(99,845)",null,null,null,ĉ,"(56,855)",44.15
47,"(100,724)",null,null,null,Ļ,"(72,716)",29.12
48,"(101,784)",null,null,null,ŋ,"(75,788)",26.31
49,"(104,621)",null,null,null,Ɯ,"(100,623)",4.47
50,"(107,895)",null,null,null,Ğ,"(62,879)",47.76
51,"(113,435)",null,null,null,Ż,"(91,468)",39.66
52,"(113,1110)",null,null,null,Ų,"(88,1111)",25.02
53,"(115,153)",null,null,null,Ŵ,"(90,149)",25.32
54,"(116,595)",null,null,null,Ƽ,"(108,579)",17.89
56,"(124,388)",null,null,null,Ŭ,"(85,341)",61.07
57,"(123,1075)",null,null,null,ǣ,"(121,1090)",15.13
58,"(130,108)",null,null,null,ǵ,"(130,110)",2.00
61,"(133,1138)",null,null,null,ǐ,"(114,1132)",19.92
62,"(132,554)",null,null,null,ǃ,"(111,560)",21.84
63,"(132,638)",null,null,null,ǲ,"(128,679)",41.19
64,"(138,603)",null,null,null,Ǩ,"(123,613)",18.03
65,"(137,778)",null,null,null,Ǟ,"(117,765)",23.85
66,"(137,516)",null,null,null,ǭ,"(124,524)",15.26
67,"(138,155)",null,null,null,Ƕ,"(130,166)",13.60
69,"(142,979)",null,null,null,ȟ,"(141,938)",41.01
70,"(145,1116)",null,null,null,Ȭ,"(146,1112)",4.12
71,"(146,723)",null,null,null,Ȱ,"(147,725)",2.24
72,"(147,452)",null,null,null,ȓ,"(138,438)",16.64
73,"(147,1050)",null,null,null,ș,"(139,1042)",11.31
74,"(148,15)",null,null,null,ƀ,"(92,3)",57.27
75,"(148,357)",null,null,null,ź,"(91,336)",60.75
76,"(155,746)",null,null,null,Ȅ,"(133,754)",23.41
77,"(161,1001)",null,null,null,ɕ,"(159,997)",4.47
78,"(164,1029)",null,null,null,ȥ,"(145,1028)",19.03
79,"(170,771)",null,null,null,ɢ,"(162,788)",18.79
80,"(173,867)",null,null,null,Ȫ,"(146,886)",33.02
81,"(177,11)",null,null,null,ʒ,"(181,49)",38.21
82,"(178,242)",null,null,null,Ǳ,"(127,223)",54.42
83,"(179,120)",null,null,null,ɤ,"(163,133)",20.62
84,"(180,1043)",null,null,null,ɼ,"(172,1066)",24.35
85,"(185,933)",null,null,null,Ⱥ,"(151,920)",36.40
86,"(191,957)",null,null,null,ʻ,"(189,983)",26.08
87,"(194,803)",null,null,null,ɺ,"(172,820)",27.80
88,"(199,683)",null,null,null,ɷ,"(171,687)",28.28
89,"(200,277)",null,null,null,ɒ,"(159,282)",41.30
91,"(202,1037)",null,null,null,˂,"(193,1006)",32.28
92,"(204,170)",null,null,null,ʝ,"(183,179)",22.85
93,"(203,210)",null,null,null,ˢ,"(203,212)",2.00
94,"(203,716)",null,null,null,˝,"(202,723)",7.07
95,"(206,156)",null,null,null,ˡ,"(203,150)",6.71
96,"(213,386)",null,null,null,ʌ,"(179,414)",44.05
97,"(217,468)",null,null,null,ʤ,"(185,464)",32.25
98,"(218,1131)",null,null,null,ʩ,"(186,1119)",34.18
99,"(218,834)",null,null,null,̎,"(218,831)",3.00
100,"(219,920)",null,null,null,˓,"(199,912)",21.54
101,"(220,199)",null,null,null,̉,"(217,200)",3.16
102,"(222,255)",null,null,null,˻,"(211,263)",13.60
103,"(226,50)",null,null,null,ʜ,"(183,67)",46.24
104,"(226,524)",null,null,null,ʢ,"(184,509)",44.60
105,"(228,989)",null,null,null,́,"(233,988)",5.10
106,"(231,112)",null,null,null,̽,"(230,115)",3.16
107,"(235,882)",null,null,null,̃,"(214,876)",21.84
108,"(235,963)",null,null,null,̗,"(219,945)",24.08
109,"(237,212)",null,null,null,͔,"(240,214)",3.61
110,"(243,189)",null,null,null,͂,"(234,198)",12.73
111,"(243,399)",null,null,null,̒,"(219,421)",32.56
112,"(245,155)",null,null,null,̲,"(227,150)",18.68
113,"(245,532)",null,null,null,̯,"(226,553)",28.32
114,"(253,818)",null,null,null,ͅ,"(234,813)",19.65
115,"(256,259)",null,null,null,ͨ,"(244,283)",26.83
116,"(256,610)",null,null,null,ˤ,"(203,586)",58.18
117,"(260,162)",null,null,null,Κ,"(260,159)",3.00
118,"(259,355)",null,null,null,̿,"(233,333)",34.06
119,"(259,843)",null,null,null,͠,"(242,840)",17.26
120,"(262,140)",null,null,null,Γ,"(259,135)",5.83
121,"(264,1076)",null,null,null,̸,"(228,1092)",39.40
122,"(268,121)",null,null,null,΋,"(257,92)",31.02
123,"(272,408)",null,null,null,κ,"(270,408)",2.00
124,"(274,724)",null,null,null,Ϳ,"(252,701)",31.83
125,"(277,927)",null,null,null,ͷ,"(250,933)",27.66
127,"(276,1125)",null,null,null,Α,"(258,1123)",18.11
128,"(278,66)",null,null,null,Β,"(259,44)",29.07
131,"(282,845)",null,null,null,ϊ,"(275,864)",20.25
132,"(284,628)",null,null,null,ζ,"(268,623)",16.76
134,"(284,444)",null,null,null,ͽ,"(252,445)",32.02
135,"(285,508)",null,null,null,Χ,"(264,477)",37.44
137,"(286,1073)",null,null,null,Ϸ,"(288,1075)",2.83
138,"(288,763)",null,null,null,χ,"(274,791)",31.30
140,"(292,732)",null,null,null,Ϻ,"(289,733)",3.16
141,"(293,380)",null,null,null,Ϥ,"(282,391)",15.56
142,"(295,267)",null,null,null,Ϡ,"(280,300)",36.25
143,"(299,120)",null,null,null,ϫ,"(284,97)",27.46
144,"(299,1015)",null,null,null,ί,"(266,1004)",34.79
145,"(301,848)",null,null,null,К,"(299,813)",35.06
146,"(304,742)",null,null,null,Ю,"(307,745)",4.24
147,"(308,1125)",null,null,null,б,"(307,1129)",4.12
148,"(315,160)",null,null,null,Ѓ,"(291,169)",25.63
149,"(314,493)",null,null,null,р,"(314,496)",3.00
150,"(315,906)",null,null,null,Ϧ,"(282,891)",36.25
151,"(322,125)",null,null,null,э,"(316,109)",17.09
152,"(321,147)",null,null,null,ћ,"(319,147)",2.00
153,"(324,763)",null,null,null,ё,"(316,782)",20.62
154,"(323,965)",null,null,null,Ѥ,"(321,969)",4.47
155,"(325,694)",null,null,null,Ѣ,"(321,715)",21.38
156,"(331,610)",null,null,null,Д,"(297,573)",50.25
157,"(330,1129)",null,null,null,Ѿ,"(330,1127)",2.00
158,"(331,679)",null,null,null,ѧ,"(322,646)",34.21
159,"(331,987)",null,null,null,҉,"(332,989)",2.24
160,"(332,1010)",null,null,null,Ѵ,"(326,1007)",6.71
161,"(333,166)",null,null,null,Ѡ,"(321,193)",29.55
162,"(338,108)",null,null,null,џ,"(321,107)",17.03
163,"(340,81)",null,null,null,х,"(315,68)",28.18
165,"(346,342)",null,null,null,Ь,"(307,315)",47.43
166,"(345,1002)",null,null,null,ҷ,"(345,1004)",2.00
168,"(346,1020)",null,null,null,Ұ,"(341,1036)",16.76
169,"(346,547)",null,null,null,и,"(309,560)",39.22
170,"(347,274)",null,null,null,Ҕ,"(336,292)",21.10
171,"(348,824)",null,null,null,҆,"(331,833)",19.24
172,"(349,858)",null,null,null,ѵ,"(327,866)",23.41
174,"(361,193)",null,null,null,Ҵ,"(344,186)",18.38
175,"(361,249)",null,null,null,ӣ,"(360,242)",7.07
176,"(363,66)",null,null,null,Ѷ,"(328,9)",66.89
177,"(363,165)",null,null,null,Ӟ,"(357,170)",7.81
178,"(364,721)",null,null,null,Ғ,"(334,727)",30.59
179,"(364,1047)",null,null,null,Ӧ,"(360,1048)",4.12
180,"(369,510)",null,null,null,ұ,"(342,516)",27.66
181,"(371,310)",null,null,null,ӓ,"(353,299)",21.10
183,"(371,1085)",null,null,null,ԓ,"(373,1070)",15.13
184,"(372,891)",null,null,null,Ӑ,"(352,915)",31.24
185,"(372,786)",null,null,null,Ҳ,"(342,788)",30.07
186,"(374,555)",null,null,null,Ձ,"(388,569)",19.80
187,"(380,750)",null,null,null,ԅ,"(370,743)",12.21
188,"(381,948)",null,null,null,Ҷ,"(345,932)",39.40
189,"(381,1028)",null,null,null,ԩ,"(381,1032)",4.00
190,"(385,371)",null,null,null,Ӣ,"(358,370)",27.02
191,"(388,281)",null,null,null,Ԅ,"(370,281)",18.00
193,"(388,400)",null,null,null,ӊ,"(349,405)",39.32
194,"(395,479)",null,null,null,ԁ,"(369,449)",39.70
195,"(396,753)",null,null,null,՞,"(396,751)",2.00
196,"(397,698)",null,null,null,Ղ,"(388,712)",16.64
197,"(399,788)",null,null,null,Ւ,"(394,789)",5.10
199,"(403,970)",null,null,null,պ,"(405,988)",18.11
200,"(403,1031)",null,null,null,լ,"(402,1027)",4.12
201,"(408,578)",null,null,null,Ս,"(392,587)",18.36
202,"(408,675)",null,null,null,Ԭ,"(382,660)",30.02
203,"(408,812)",null,null,null,Լ,"(387,815)",21.21
