Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
31,"(56,779)",41,"(63,786)",9.90,î,"(52,780)",4.12
36,"(60,611)",43,"(67,620)",11.40,ë,"(52,616)",9.43
42,"(66,556)",49,"(78,571)",19.21,Æ,"(42,556)",24.00
51,"(83,140)",54,"(86,144)",5.00,é,"(52,149)",32.28
66,"(122,841)",75,"(135,850)",15.81,Ƶ,"(111,849)",13.60
68,"(123,65)",74,"(136,63)",13.15,ǖ,"(121,65)",2.00
87,"(162,1142)",91,"(166,1139)",5.00,null,null,null
94,"(177,397)",95,"(182,402)",7.07,ʁ,"(166,382)",18.60
103,"(191,1028)",109,"(200,1032)",9.85,ʈ,"(167,1036)",25.30
107,"(198,522)",111,"(203,522)",5.00,ɑ,"(151,531)",47.85
110,"(202,47)",116,"(204,50)",3.61,˧,"(192,26)",23.26
117,"(207,949)",118,"(212,949)",5.00,ʙ,"(173,939)",35.44
125,"(219,173)",132,"(227,179)",10.00,̳,"(216,174)",3.16
127,"(221,370)",135,"(229,382)",14.42,̪,"(213,358)",14.42
129,"(221,744)",136,"(232,747)",11.40,̢,"(210,754)",14.87
133,"(229,346)",143,"(236,338)",10.63,ˮ,"(194,334)",37.00
138,"(233,802)",144,"(242,813)",14.21,null,null,null
155,"(259,695)",157,"(262,698)",4.24,Έ,"(242,706)",20.25
159,"(267,1026)",168,"(283,1043)",23.35,λ,"(254,1041)",19.85
174,"(287,399)",175,"(290,407)",8.54,ϐ,"(265,396)",22.20
182,"(306,420)",189,"(313,411)",11.40,Ѷ,"(308,422)",2.83
182,"(306,420)",185,"(308,404)",16.12,Ѷ,"(308,422)",2.83
182,"(306,420)",190,"(316,395)",26.93,Ѷ,"(308,422)",2.83
185,"(308,404)",189,"(313,411)",8.60,null,null,null
185,"(308,404)",190,"(316,395)",12.04,null,null,null
186,"(308,556)",191,"(316,564)",11.31,Ж,"(283,535)",32.65
188,"(312,804)",192,"(316,811)",8.06,ы,"(296,811)",17.46
189,"(313,411)",190,"(316,395)",16.28,Ҋ,"(317,410)",4.12
198,"(323,1026)",203,"(332,1013)",15.81,Ѵ,"(307,1032)",17.09
204,"(333,1099)",206,"(336,1104)",5.83,Ғ,"(321,1088)",16.28
225,"(363,577)",230,"(372,588)",14.21,Ӻ,"(351,551)",28.64
227,"(366,1035)",231,"(372,1042)",9.22,Ԩ,"(366,1033)",2.00
242,"(404,898)",245,"(407,875)",23.19,Ր,"(377,889)",28.46
256,"(435,708)",263,"(443,718)",12.81,ֻ,"(407,704)",28.28
256,"(435,708)",266,"(452,715)",18.38,ֻ,"(407,704)",28.28
263,"(443,718)",266,"(452,715)",9.49,؍,"(427,723)",16.76
285,"(483,1020)",293,"(491,1034)",16.12,ڨ,"(468,1003)",22.67
287,"(484,674)",292,"(492,682)",11.31,ۥ,"(485,670)",4.12
299,"(505,276)",301,"(513,282)",10.00,ڻ,"(474,288)",33.24
302,"(516,879)",305,"(521,858)",21.59,܃,"(493,864)",27.46
306,"(525,222)",312,"(532,220)",7.28,ݕ,"(522,249)",27.17
307,"(527,690)",315,"(532,699)",10.30,ܺ,"(514,682)",15.26
309,"(530,428)",323,"(548,419)",20.12,ڝ,"(467,435)",63.39
327,"(559,243)",330,"(565,252)",10.82,ߎ,"(554,243)",5.00
333,"(569,534)",336,"(572,522)",12.37,߄,"(551,535)",18.03
335,"(572,907)",337,"(573,911)",4.12,ߔ,"(555,900)",18.38
358,"(616,642)",362,"(623,645)",7.62,null,null,null
368,"(628,1075)",369,"(632,1090)",15.52,ࡦ,"(595,1070)",33.38
375,"(644,1029)",376,"(649,1029)",5.00,ࢱ,"(616,1023)",28.64
377,"(651,4)",382,"(656,0)",6.40,त,"(648,2)",3.61
