Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
7,"(12,908)",11,"(17,908)",5.00,X,"(8,909)",4.12
15,"(24,708)",20,"(34,716)",12.81,,"(24,706)",2.00
17,"(27,398)",21,"(36,394)",9.85,C,"(2,386)",27.73
17,"(27,398)",27,"(44,396)",17.12,C,"(2,386)",27.73
21,"(36,394)",27,"(44,396)",8.25,e,"(11,344)",55.90
49,"(97,830)",53,"(103,834)",7.21,ļ,"(71,851)",33.42
52,"(104,523)",64,"(111,530)",9.90,Ơ,"(99,524)",5.10
52,"(104,523)",55,"(105,539)",16.03,Ơ,"(99,524)",5.10
55,"(105,539)",64,"(111,530)",10.82,Ɯ,"(98,540)",7.07
60,"(108,618)",66,"(119,629)",15.56,ƀ,"(90,609)",20.12
69,"(124,35)",72,"(129,42)",8.60,Ʈ,"(102,53)",28.43
79,"(138,336)",92,"(161,349)",26.42,ƽ,"(107,322)",34.01
79,"(138,336)",102,"(173,355)",39.82,ƽ,"(107,322)",34.01
89,"(155,802)",93,"(161,810)",10.00,ɔ,"(154,756)",46.01
89,"(155,802)",98,"(166,815)",17.03,ɔ,"(154,756)",46.01
92,"(161,349)",102,"(173,355)",13.42,ɮ,"(162,347)",2.24
93,"(161,810)",98,"(166,815)",7.07,null,null,null
108,"(194,349)",114,"(203,355)",10.82,null,null,null
115,"(203,446)",119,"(209,450)",7.21,ʼ,"(185,453)",19.31
125,"(214,645)",131,"(227,660)",19.85,˵,"(202,668)",25.94
132,"(227,728)",139,"(234,733)",8.60,ʖ,"(172,737)",55.73
132,"(227,728)",147,"(244,727)",17.03,ʖ,"(172,737)",55.73
132,"(227,728)",158,"(253,735)",26.93,ʖ,"(172,737)",55.73
133,"(229,576)",142,"(236,572)",8.06,̥,"(214,565)",18.60
136,"(228,1069)",146,"(240,1075)",13.42,̗,"(211,1062)",18.38
139,"(234,733)",147,"(244,727)",11.66,̶,"(220,749)",21.26
139,"(234,733)",158,"(253,735)",19.10,̶,"(220,749)",21.26
140,"(234,956)",144,"(239,972)",16.76,̸,"(220,964)",16.12
147,"(244,727)",158,"(253,735)",12.04,Β,"(245,723)",4.12
149,"(243,874)",160,"(253,865)",13.45,͢,"(231,864)",15.62
149,"(243,874)",152,"(244,889)",15.03,͢,"(231,864)",15.62
162,"(257,785)",168,"(267,793)",12.81,null,null,null
162,"(257,785)",182,"(290,796)",34.79,null,null,null
162,"(257,785)",191,"(299,789)",42.19,null,null,null
162,"(257,785)",197,"(309,797)",53.37,null,null,null
168,"(267,793)",182,"(290,796)",23.19,Χ,"(252,805)",19.21
168,"(267,793)",191,"(299,789)",32.25,Χ,"(252,805)",19.21
168,"(267,793)",197,"(309,797)",42.19,Χ,"(252,805)",19.21
173,"(275,771)",181,"(288,772)",13.04,Ϭ,"(272,756)",15.30
178,"(284,180)",185,"(291,186)",9.22,ϳ,"(275,196)",18.36
178,"(284,180)",192,"(300,178)",16.12,ϳ,"(275,196)",18.36
182,"(290,796)",191,"(299,789)",11.40,null,null,null
182,"(290,796)",197,"(309,797)",19.03,null,null,null
185,"(291,186)",192,"(300,178)",12.04,Я,"(291,192)",6.00
191,"(299,789)",197,"(309,797)",12.81,ъ,"(300,782)",7.07
193,"(300,981)",198,"(309,988)",11.40,Ь,"(290,990)",13.45
200,"(310,140)",205,"(319,147)",11.40,ѩ,"(310,137)",3.00
212,"(335,323)",214,"(339,331)",8.94,ѳ,"(313,331)",23.41
227,"(356,160)",231,"(362,148)",13.42,ӭ,"(345,171)",15.56
230,"(363,69)",235,"(370,78)",11.40,ӹ,"(348,58)",18.60
230,"(363,69)",236,"(373,59)",14.14,ӹ,"(348,58)",18.60
230,"(363,69)",240,"(377,62)",15.65,ӹ,"(348,58)",18.60
230,"(363,69)",245,"(380,69)",17.00,ӹ,"(348,58)",18.60
235,"(370,78)",245,"(380,69)",13.45,Ն,"(371,82)",4.12
235,"(370,78)",236,"(373,59)",19.24,Ն,"(371,82)",4.12
235,"(370,78)",240,"(377,62)",17.46,Ն,"(371,82)",4.12
236,"(373,59)",240,"(377,62)",5.00,null,null,null
236,"(373,59)",245,"(380,69)",12.21,null,null,null
240,"(377,62)",245,"(380,69)",7.62,null,null,null
249,"(388,402)",257,"(400,412)",15.62,Ղ,"(369,403)",19.03
258,"(402,890)",260,"(409,913)",24.04,ֳ,"(402,888)",2.00
268,"(424,469)",276,"(434,474)",11.18,ֲ,"(402,463)",22.80
298,"(476,837)",300,"(482,836)",6.08,ٗ,"(449,846)",28.46
306,"(490,77)",307,"(496,69)",10.00,ۡ,"(487,76)",3.16
306,"(490,77)",308,"(498,91)",16.12,ۡ,"(487,76)",3.16
307,"(496,69)",308,"(498,91)",22.09,܈,"(500,66)",5.00
309,"(499,180)",316,"(506,171)",11.40,ھ,"(477,166)",26.08
309,"(499,180)",318,"(508,191)",14.21,ھ,"(477,166)",26.08
309,"(499,180)",310,"(500,203)",23.02,ھ,"(477,166)",26.08
310,"(500,203)",318,"(508,191)",14.42,ڕ,"(466,220)",38.01
310,"(500,203)",316,"(506,171)",32.56,ڕ,"(466,220)",38.01
311,"(499,315)",315,"(505,330)",16.16,ڿ,"(477,323)",23.41
316,"(506,171)",318,"(508,191)",20.10,܂,"(499,162)",11.40
320,"(508,890)",325,"(525,867)",28.60,ۦ,"(489,884)",19.92
331,"(533,740)",336,"(540,749)",11.40,ܾ,"(520,754)",19.10
353,"(564,282)",363,"(575,275)",13.04,ݷ,"(538,262)",32.80
361,"(572,34)",364,"(578,40)",8.49,߃,"(558,45)",17.80
361,"(572,34)",376,"(597,42)",26.25,߃,"(558,45)",17.80
361,"(572,34)",372,"(589,52)",24.76,߃,"(558,45)",17.80
364,"(578,40)",376,"(597,42)",19.10,ࠈ,"(578,42)",2.00
364,"(578,40)",372,"(589,52)",16.28,ࠈ,"(578,42)",2.00
372,"(589,52)",376,"(597,42)",12.81,߬,"(572,79)",31.91
378,"(602,171)",383,"(606,186)",15.52,࠭,"(587,172)",15.03
379,"(601,279)",384,"(608,292)",14.76,࠮,"(587,286)",15.65
382,"(603,468)",396,"(624,482)",25.24,ࡆ,"(595,453)",17.00
394,"(622,117)",401,"(632,99)",20.59,ࢦ,"(620,120)",3.61
394,"(622,117)",407,"(638,107)",18.87,ࢦ,"(620,120)",3.61
401,"(632,99)",407,"(638,107)",10.00,ࢬ,"(622,82)",19.72
405,"(636,843)",411,"(644,845)",8.25,ࢍ,"(614,819)",32.56
406,"(637,424)",409,"(642,429)",7.07,ࢪ,"(621,414)",18.87
410,"(644,193)",418,"(657,203)",16.40,ࢲ,"(623,220)",34.21
414,"(649,589)",419,"(657,604)",17.00,ࣸ,"(644,588)",5.10
427,"(666,1085)",432,"(672,1095)",11.66,ࣨ,"(638,1094)",29.41
427,"(666,1085)",444,"(683,1086)",17.03,ࣨ,"(638,1094)",29.41
427,"(666,1085)",448,"(690,1091)",24.74,ࣨ,"(638,1094)",29.41
428,"(669,684)",429,"(669,688)",4.00,ी,"(664,682)",5.39
428,"(669,684)",431,"(671,698)",14.14,ी,"(664,682)",5.39
428,"(669,684)",440,"(679,698)",17.20,ी,"(664,682)",5.39
429,"(669,688)",431,"(671,698)",10.20,null,null,null
429,"(669,688)",440,"(679,698)",14.14,null,null,null
431,"(671,698)",440,"(679,698)",8.00,ः,"(647,703)",24.52
432,"(672,1095)",444,"(683,1086)",14.21,ࣳ,"(643,1116)",35.81
432,"(672,1095)",448,"(690,1091)",18.44,ࣳ,"(643,1116)",35.81
444,"(683,1086)",448,"(690,1091)",8.60,৔,"(707,1053)",40.80
450,"(691,887)",453,"(696,890)",5.83,ই,"(683,872)",17.00
1,"(0,198)",null,null,null,B,"(2,193)",5.39
2,"(0,744)",null,null,null,Q,"(3,738)",6.71
3,"(5,973)",null,null,null,J,"(2,956)",17.26
4,"(10,162)",null,null,null,A,"(2,163)",8.06
5,"(10,470)",null,null,null,D,"(2,517)",47.68
6,"(11,720)",null,null,null,H,"(2,706)",16.64
8,"(14,83)",null,null,null,c,"(11,85)",3.61
9,"(13,826)",null,null,null,I,"(2,815)",15.56
10,"(17,37)",null,null,null,a,"(11,48)",12.53
11,"(17,908)",null,null,null,,"(20,902)",6.71
12,"(20,964)",null,null,null,W,"(7,951)",18.38
13,"(23,921)",null,null,null,,"(19,925)",5.66
14,"(25,459)",null,null,null,{,"(18,448)",13.04
16,"(26,220)",null,null,null,,"(26,199)",21.00
18,"(27,885)",null,null,null,U,"(5,870)",26.63
19,"(30,268)",null,null,null,y,"(18,258)",15.62
20,"(34,716)",null,null,null,¬,"(34,718)",2.00
22,"(35,626)",null,null,null,^,"(10,606)",32.02
23,"(36,929)",null,null,null,Â,"(36,927)",2.00
24,"(40,547)",null,null,null,E,"(2,546)",38.01
25,"(41,31)",null,null,null,°,"(35,15)",17.09
26,"(43,1055)",null,null,null,K,"(2,1029)",48.55
27,"(44,396)",null,null,null,Ð,"(41,425)",29.15
28,"(46,102)",null,null,null,s,"(16,120)",34.99
29,"(50,607)",null,null,null,,"(27,600)",24.04
30,"(50,4)",null,null,null,Ż,"(90,2)",40.05
31,"(56,645)",null,null,null,²,"(35,650)",21.59
32,"(58,795)",null,null,null,§,"(32,799)",26.31
33,"(59,661)",null,null,null,¾,"(36,669)",24.35
34,"(58,956)",null,null,null,í,"(47,992)",37.64
35,"(60,267)",null,null,null,è,"(46,245)",26.08
36,"(67,537)",null,null,null,ā,"(53,534)",14.32
37,"(67,1096)",null,null,null,¶,"(35,1114)",36.72
38,"(67,354)",null,null,null,,"(27,347)",40.61
39,"(71,476)",null,null,null,Ć,"(55,488)",20.00
40,"(77,408)",null,null,null,ō,"(76,412)",4.12
41,"(76,669)",null,null,null,ņ,"(75,669)",1.00
42,"(76,693)",null,null,null,č,"(57,693)",19.00
43,"(76,930)",null,null,null,ĩ,"(66,940)",14.14
44,"(78,428)",null,null,null,Ā,"(53,440)",27.73
45,"(88,786)",null,null,null,ı,"(68,765)",29.00
46,"(90,420)",null,null,null,ž,"(90,423)",3.00
47,"(95,632)",null,null,null,ū,"(83,641)",15.00
48,"(97,654)",null,null,null,ş,"(80,645)",19.24
50,"(99,1071)",null,null,null,ŧ,"(82,1054)",24.04
51,"(100,574)",null,null,null,ń,"(75,577)",25.18
54,"(104,269)",null,null,null,Ų,"(85,227)",46.10
57,"(105,704)",null,null,null,ƫ,"(101,710)",7.21
58,"(107,956)",null,null,null,Ŭ,"(83,998)",48.37
59,"(107,1141)",null,null,null,Ŀ,"(73,1135)",34.53
61,"(108,854)",null,null,null,Ĳ,"(68,868)",42.38
63,"(109,1094)",null,null,null,Ɔ,"(91,1113)",26.17
64,"(111,530)",null,null,null,ȅ,"(130,531)",19.03
65,"(114,942)",null,null,null,ư,"(102,940)",12.17
66,"(119,629)",null,null,null,Ǣ,"(118,631)",2.24
67,"(122,1043)",null,null,null,Ů,"(84,1030)",40.16
68,"(123,73)",null,null,null,ű,"(85,71)",38.05
70,"(126,364)",null,null,null,ƣ,"(100,340)",35.38
71,"(129,701)",null,null,null,ǫ,"(123,719)",18.97
72,"(129,42)",null,null,null,Ǥ,"(120,53)",14.21
73,"(130,492)",null,null,null,Ǫ,"(123,477)",16.55
74,"(130,1130)",null,null,null,Ƿ,"(127,1131)",3.16
75,"(135,612)",null,null,null,Ǹ,"(128,613)",7.07
76,"(132,5)",null,null,null,Ƒ,"(95,2)",37.12
77,"(132,799)",null,null,null,ǔ,"(114,807)",19.70
78,"(133,250)",null,null,null,Ʋ,"(103,202)",56.60
80,"(140,434)",null,null,null,ǳ,"(126,442)",16.12
81,"(141,282)",null,null,null,Ȧ,"(140,309)",27.02
82,"(145,462)",null,null,null,ȃ,"(130,461)",15.03
83,"(146,23)",null,null,null,ȥ,"(140,27)",7.21
84,"(146,98)",null,null,null,ƞ,"(99,124)",53.71
85,"(147,60)",null,null,null,ȷ,"(145,61)",2.24
86,"(150,490)",null,null,null,Ⱦ,"(146,516)",26.31
87,"(150,955)",null,null,null,ȗ,"(134,946)",18.36
88,"(150,831)",null,null,null,Ʌ,"(147,862)",31.14
90,"(155,259)",null,null,null,Ɉ,"(149,246)",14.32
91,"(156,620)",null,null,null,ɏ,"(152,638)",18.44
94,"(162,910)",null,null,null,ȏ,"(132,905)",30.41
95,"(163,994)",null,null,null,ɂ,"(146,1021)",31.91
96,"(164,680)",null,null,null,ȫ,"(141,658)",31.83
97,"(166,156)",null,null,null,ƒ,"(95,178)",74.33
98,"(166,815)",null,null,null,ɾ,"(166,817)",2.00
99,"(169,972)",null,null,null,ʀ,"(166,971)",3.16
100,"(171,396)",null,null,null,Ʉ,"(147,405)",25.63
101,"(172,436)",null,null,null,ɻ,"(166,419)",18.03
102,"(173,355)",null,null,null,ʅ,"(168,373)",18.68
103,"(177,140)",null,null,null,ɝ,"(156,132)",22.47
104,"(179,560)",null,null,null,ə,"(155,565)",24.52
105,"(179,646)",null,null,null,ɹ,"(165,660)",19.80
106,"(180,1033)",null,null,null,ɦ,"(159,1061)",35.00
107,"(187,581)",null,null,null,ɽ,"(166,590)",22.85
109,"(196,514)",null,null,null,ʕ,"(172,505)",25.63
110,"(197,134)",null,null,null,ʸ,"(184,116)",22.20
111,"(201,274)",null,null,null,ˈ,"(188,256)",22.20
112,"(201,886)",null,null,null,˔,"(193,916)",31.05
113,"(203,305)",null,null,null,ˊ,"(188,291)",20.52
114,"(203,355)",null,null,null,̧,"(215,350)",13.00
116,"(205,955)",null,null,null,ʺ,"(184,946)",22.85
117,"(205,838)",null,null,null,˅,"(187,843)",18.68
118,"(207,1106)",null,null,null,ʌ,"(170,1106)",37.00
119,"(209,450)",null,null,null,͐,"(227,453)",18.25
120,"(209,472)",null,null,null,ʴ,"(181,465)",28.86
