Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
10,"(11,608)",11,"(11,616)",8.00,,"(13,600)",8.25
12,"(13,470)",18,"(21,476)",10.00,X,"(3,442)",29.73
13,"(13,414)",14,"(16,412)",3.61,F,"(2,437)",25.50
15,"(17,1064)",22,"(30,1058)",14.32,v,"(11,1054)",11.66
26,"(36,44)",40,"(44,31)",15.26,Å,"(35,46)",2.24
28,"(36,585)",32,"(39,587)",3.61,,"(15,573)",24.19
29,"(36,1031)",37,"(42,1045)",15.23,Ò,"(37,1028)",3.16
30,"(38,762)",43,"(48,754)",12.81,¥,"(27,755)",13.04
34,"(42,141)",42,"(50,130)",13.60,E,"(2,151)",41.23
47,"(57,862)",53,"(66,848)",16.64,Ö,"(38,872)",21.47
58,"(75,941)",70,"(89,962)",25.24,Ļ,"(66,962)",22.85
63,"(84,188)",65,"(87,192)",5.00,Ɖ,"(88,162)",26.31
73,"(99,1106)",78,"(106,1114)",10.63,Ģ,"(58,1123)",44.38
74,"(100,41)",76,"(102,45)",4.47,Ƶ,"(100,39)",2.00
80,"(110,444)",82,"(111,448)",4.12,Ǡ,"(111,439)",5.10
81,"(110,902)",83,"(111,907)",5.10,Ƙ,"(91,899)",19.24
96,"(132,651)",101,"(140,658)",10.63,Ƣ,"(93,635)",42.15
102,"(140,917)",103,"(146,922)",7.81,ȹ,"(136,918)",4.12
133,"(192,883)",146,"(211,885)",19.10,̅,"(192,880)",3.00
143,"(211,187)",161,"(236,163)",34.66,ʲ,"(170,153)",53.26
147,"(212,550)",153,"(221,538)",15.00,̄,"(192,561)",22.83
159,"(234,147)",163,"(246,139)",14.42,͏,"(212,130)",27.80
159,"(234,147)",173,"(258,139)",25.30,͏,"(212,130)",27.80
160,"(234,1005)",162,"(244,999)",11.66,ͽ,"(225,1020)",17.49
163,"(246,139)",173,"(258,139)",12.00,Ί,"(228,114)",30.81
172,"(256,459)",176,"(260,459)",4.00,Δ,"(231,444)",29.15
175,"(259,236)",181,"(268,234)",9.22,μ,"(242,252)",23.35
183,"(269,12)",187,"(276,17)",8.60,υ,"(244,24)",27.73
186,"(275,313)",199,"(289,318)",14.87,А,"(263,301)",16.97
194,"(284,850)",197,"(288,854)",5.66,Е,"(265,838)",22.47
