Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
7,"(6,611)",11,"(10,612)",4.12,[,"(6,609)",2.00
14,"(13,435)",19,"(20,435)",7.00,null,null,null
21,"(21,289)",23,"(25,285)",5.66,Y,"(6,276)",19.85
31,"(37,808)",33,"(45,819)",13.60,,"(20,810)",17.12
43,"(67,330)",53,"(85,298)",36.72,·,"(36,324)",31.58
59,"(96,964)",63,"(100,956)",8.94,ļ,"(74,995)",38.01
59,"(96,964)",65,"(103,970)",9.22,ļ,"(74,995)",38.01
63,"(100,956)",65,"(103,970)",14.32,ş,"(83,951)",17.72
73,"(117,806)",74,"(121,809)",5.00,ǚ,"(117,780)",26.00
94,"(154,986)",104,"(165,996)",14.87,ʉ,"(164,971)",18.03
94,"(154,986)",109,"(169,996)",18.03,ʉ,"(164,971)",18.03
94,"(154,986)",97,"(162,1003)",18.79,ʉ,"(164,971)",18.03
94,"(154,986)",117,"(178,1003)",29.41,ʉ,"(164,971)",18.03
97,"(162,1003)",104,"(165,996)",7.62,ȵ,"(141,1005)",21.10
97,"(162,1003)",109,"(169,996)",9.90,ȵ,"(141,1005)",21.10
97,"(162,1003)",117,"(178,1003)",16.00,ȵ,"(141,1005)",21.10
99,"(164,400)",101,"(164,404)",4.00,Ɂ,"(146,402)",18.11
104,"(165,996)",109,"(169,996)",4.00,null,null,null
104,"(165,996)",117,"(178,1003)",14.76,null,null,null
107,"(167,612)",116,"(179,620)",14.42,Ⱥ,"(142,608)",25.32
109,"(169,996)",115,"(174,999)",5.83,ʞ,"(170,991)",5.10
109,"(169,996)",117,"(178,1003)",11.40,ʞ,"(170,991)",5.10
115,"(174,999)",117,"(178,1003)",5.66,null,null,null
119,"(182,126)",136,"(202,139)",23.85,ʚ,"(170,149)",25.94
124,"(188,278)",131,"(198,291)",16.40,ˡ,"(188,276)",2.00
151,"(243,876)",154,"(249,885)",10.82,̪,"(216,884)",28.16
158,"(261,730)",163,"(274,739)",15.81,Ρ,"(249,711)",22.47
170,"(283,45)",176,"(291,53)",11.31,ϙ,"(267,47)",16.12
172,"(289,1108)",180,"(297,1100)",11.31,ϸ,"(273,1110)",16.12
172,"(289,1108)",178,"(292,1091)",17.26,ϸ,"(273,1110)",16.12
178,"(292,1091)",180,"(297,1100)",10.30,б,"(290,1093)",2.83
214,"(385,94)",223,"(392,84)",12.21,Բ,"(364,90)",21.38
240,"(427,724)",247,"(436,717)",11.40,ף,"(415,745)",24.19
242,"(432,458)",246,"(435,447)",11.40,null,null,null
249,"(437,869)",250,"(442,870)",5.10,ַ,"(402,851)",39.36
251,"(442,469)",259,"(452,459)",14.14,ؕ,"(429,478)",15.81
264,"(460,441)",266,"(464,447)",7.21,ڎ,"(461,438)",3.16
289,"(509,754)",291,"(511,758)",4.47,۔,"(481,763)",29.41
297,"(520,221)",300,"(527,219)",7.28,ܧ,"(505,215)",16.16
303,"(530,891)",306,"(539,900)",12.73,݇,"(513,882)",19.24
309,"(547,349)",313,"(554,355)",9.22,ߏ,"(556,341)",12.04
338,"(608,933)",342,"(610,936)",3.61,ࠠ,"(577,949)",34.89
346,"(620,571)",355,"(628,583)",14.42,ࢗ,"(610,550)",23.26
351,"(627,1110)",359,"(636,1130)",21.93,ࣝ,"(627,1107)",3.00
358,"(636,1094)",364,"(643,1102)",10.63,ࢳ,"(618,1093)",18.03
366,"(649,729)",367,"(653,731)",4.47,इ,"(642,731)",7.28
1,"(0,648)",null,null,null,M,"(3,642)",6.71
2,"(0,792)",null,null,null,G,"(2,773)",19.10
3,"(0,834)",null,null,null,H,"(2,832)",2.83
4,"(0,1022)",null,null,null,K,"(2,1055)",33.06
5,"(2,379)",null,null,null,B,"(2,381)",2.00
6,"(2,676)",null,null,null,A,"(0,674)",2.83
8,"(8,122)",null,null,null,X,"(6,124)",2.83
9,"(9,187)",null,null,null,^,"(9,189)",2.00
10,"(11,304)",null,null,null,Z,"(6,307)",5.83
11,"(10,612)",null,null,null,`,"(10,616)",4.00
12,"(10,746)",null,null,null,W,"(4,733)",14.32
13,"(10,973)",null,null,null,J,"(2,939)",34.93
15,"(11,1003)",null,null,null,f,"(11,1006)",3.00
16,"(13,236)",null,null,null,s,"(16,237)",3.16
