Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
14,"(26,1096)",16,"(26,1100)",4.00,p,"(12,1090)",15.23
21,"(36,667)",28,"(44,673)",10.00,H,"(2,637)",45.34
21,"(36,667)",35,"(52,684)",23.35,H,"(2,637)",45.34
28,"(44,673)",35,"(52,684)",13.60,ć,"(53,658)",17.49
39,"(61,810)",45,"(72,821)",15.56,ï,"(47,801)",16.64
39,"(61,810)",60,"(85,832)",32.56,ï,"(47,801)",16.64
45,"(72,821)",60,"(85,832)",17.03,ü,"(50,839)",28.43
48,"(75,484)",58,"(84,495)",14.21,ç,"(45,494)",31.62
53,"(77,764)",54,"(77,769)",5.00,ŀ,"(73,755)",9.85
53,"(77,764)",56,"(81,776)",12.65,ŀ,"(73,755)",9.85
54,"(77,769)",56,"(81,776)",8.06,null,null,null
63,"(92,36)",69,"(104,25)",16.28,ļ,"(72,36)",20.00
67,"(93,1028)",72,"(106,1048)",23.85,ƈ,"(95,1008)",20.10
73,"(108,355)",75,"(113,363)",9.43,ƽ,"(108,319)",36.00
77,"(115,1092)",78,"(116,1096)",4.12,ņ,"(74,1104)",42.72
83,"(131,229)",87,"(133,243)",14.14,ŵ,"(90,193)",54.56
84,"(130,636)",86,"(131,640)",4.12,Ǟ,"(117,626)",16.40
90,"(138,952)",102,"(147,957)",10.30,Ǆ,"(109,950)",29.07
92,"(139,488)",97,"(143,492)",5.66,Ȓ,"(130,497)",12.73
96,"(142,604)",101,"(146,594)",10.77,Ƞ,"(135,603)",7.07
100,"(147,308)",111,"(155,315)",10.63,Ǵ,"(123,300)",25.30
104,"(149,205)",107,"(153,205)",4.00,ȇ,"(127,184)",30.41
108,"(154,260)",114,"(162,268)",11.31,ʙ,"(164,250)",14.14
119,"(169,339)",124,"(174,348)",10.30,ʵ,"(172,327)",12.37
121,"(171,621)",126,"(180,636)",17.49,ʥ,"(166,625)",6.40
127,"(180,750)",131,"(187,756)",9.22,ʸ,"(172,732)",19.70
135,"(190,1142)",139,"(194,1141)",4.12,null,null,null
