Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
14,"(15,322)",15,"(18,316)",6.71,¬,"(29,342)",24.41
21,"(28,525)",31,"(47,531)",19.92,|,"(14,509)",21.26
27,"(38,307)",35,"(52,306)",14.04,£,"(27,292)",18.60
27,"(38,307)",36,"(55,308)",17.03,£,"(27,292)",18.60
35,"(52,306)",36,"(55,308)",3.61,ü,"(49,276)",30.15
40,"(62,744)",41,"(62,750)",6.00,Õ,"(41,734)",23.26
66,"(102,859)",84,"(123,842)",27.02,Ĺ,"(70,874)",35.34
69,"(108,388)",74,"(115,396)",10.63,Ǎ,"(108,386)",2.00
69,"(108,388)",70,"(109,411)",23.02,Ǎ,"(108,386)",2.00
70,"(109,411)",74,"(115,396)",16.16,ł,"(73,407)",36.22
73,"(114,571)",79,"(120,567)",7.21,Ŕ,"(77,572)",37.01
73,"(114,571)",87,"(123,563)",12.04,Ŕ,"(77,572)",37.01
73,"(114,571)",77,"(119,555)",16.76,Ŕ,"(77,572)",37.01
77,"(119,555)",87,"(123,563)",8.94,ǝ,"(114,556)",5.10
77,"(119,555)",79,"(120,567)",12.04,ǝ,"(114,556)",5.10
79,"(120,567)",87,"(123,563)",5.00,ȥ,"(132,582)",19.21
80,"(121,70)",81,"(122,83)",13.04,ș,"(130,66)",9.85
99,"(144,539)",116,"(164,544)",20.62,ȝ,"(131,533)",14.32
111,"(163,345)",120,"(171,356)",13.60,ȣ,"(132,335)",32.57
114,"(163,1056)",115,"(163,1064)",8.00,ɜ,"(150,1051)",13.93
123,"(174,796)",126,"(178,803)",8.06,ɸ,"(157,802)",18.03
138,"(206,572)",143,"(212,577)",7.81,̒,"(201,573)",5.10
147,"(216,1035)",150,"(220,1035)",4.00,˯,"(192,1024)",26.40
148,"(219,125)",154,"(228,132)",11.40,̖,"(202,83)",45.31
159,"(236,1060)",165,"(243,1070)",12.21,ʹ,"(232,1062)",4.47
161,"(240,529)",168,"(247,534)",8.60,;,"(235,530)",5.10
169,"(249,853)",179,"(260,873)",22.83,Ͳ,"(232,842)",20.25
178,"(260,795)",183,"(268,798)",8.54,Ω,"(249,804)",14.21
178,"(260,795)",182,"(268,780)",17.00,Ω,"(249,804)",14.21
178,"(260,795)",180,"(264,780)",15.52,Ω,"(249,804)",14.21
180,"(264,780)",182,"(268,780)",4.00,null,null,null
180,"(264,780)",183,"(268,798)",18.44,null,null,null
182,"(268,780)",183,"(268,798)",18.00,϶,"(270,778)",2.83
184,"(277,480)",187,"(286,492)",15.00,Ϛ,"(261,464)",22.63
184,"(277,480)",190,"(291,492)",18.44,Ϛ,"(261,464)",22.63
186,"(285,1027)",192,"(291,1035)",10.00,ϯ,"(268,1034)",18.38
187,"(286,492)",190,"(291,492)",5.00,Ё,"(274,517)",27.73
191,"(291,891)",194,"(295,891)",4.00,ϗ,"(260,923)",44.55
196,"(300,91)",197,"(303,82)",9.49,Ϊ,"(250,73)",53.14
196,"(300,91)",198,"(306,100)",10.82,Ϊ,"(250,73)",53.14
197,"(303,82)",198,"(306,100)",18.25,ϵ,"(270,74)",33.96
202,"(309,1100)",209,"(322,1108)",15.26,О,"(283,1118)",31.62
204,"(314,22)",207,"(320,28)",8.49,Ў,"(281,11)",34.79
208,"(322,580)",215,"(333,558)",24.60,Ҧ,"(322,583)",3.00
213,"(332,875)",220,"(341,889)",16.64,ӎ,"(332,872)",3.00
240,"(390,132)",244,"(396,138)",8.49,Ձ,"(370,136)",20.40
243,"(394,298)",249,"(402,306)",11.31,ձ,"(382,288)",15.62
247,"(401,908)",258,"(411,919)",14.87,Ս,"(371,902)",30.59
248,"(401,964)",250,"(403,978)",14.14,Ӿ,"(345,973)",56.72
251,"(403,323)",253,"(405,325)",2.83,շ,"(384,338)",24.21
252,"(406,1068)",256,"(410,1070)",4.47,׈,"(408,1064)",4.47
263,"(419,172)",275,"(438,170)",19.10,מ,"(415,173)",4.12
287,"(451,738)",295,"(459,727)",13.60,ڔ,"(467,747)",18.36
287,"(451,738)",293,"(456,722)",16.76,ڔ,"(467,747)",18.36
293,"(456,722)",295,"(459,727)",5.83,٩,"(454,724)",2.83
309,"(480,898)",318,"(487,908)",12.21,ٷ,"(460,882)",25.61
314,"(485,98)",327,"(506,117)",28.32,ڛ,"(469,92)",17.09
319,"(489,216)",320,"(492,232)",16.28,۪,"(489,214)",2.00
323,"(501,311)",328,"(508,315)",8.06,ڈ,"(465,334)",42.72
326,"(505,592)",331,"(512,573)",20.25,ܛ,"(505,594)",2.00
352,"(548,883)",373,"(576,910)",38.90,ަ,"(544,886)",5.00
352,"(548,883)",372,"(574,924)",48.55,ަ,"(544,886)",5.00
361,"(561,320)",364,"(564,336)",16.28,ࠎ,"(573,304)",20.00
369,"(571,948)",378,"(586,938)",18.03,߿,"(569,948)",2.00
369,"(571,948)",383,"(589,943)",18.68,߿,"(569,948)",2.00
369,"(571,948)",388,"(594,946)",23.09,߿,"(569,948)",2.00
372,"(574,924)",373,"(576,910)",14.14,null,null,null
374,"(582,46)",386,"(594,40)",13.42,null,null,null
374,"(582,46)",381,"(588,62)",17.09,null,null,null
378,"(586,938)",383,"(589,943)",5.83,࠷,"(587,935)",3.16
378,"(586,938)",388,"(594,946)",11.31,࠷,"(587,935)",3.16
379,"(587,1026)",390,"(595,1037)",13.60,ࠓ,"(577,1007)",21.47
381,"(588,62)",386,"(594,40)",22.80,࠴,"(587,66)",4.12
383,"(589,943)",388,"(594,946)",5.83,null,null,null
391,"(601,178)",392,"(602,172)",6.08,ࠡ,"(580,229)",55.15
393,"(602,1012)",395,"(604,1017)",5.39,࡬,"(602,1004)",8.00
400,"(616,700)",405,"(620,706)",7.21,࠸,"(588,700)",28.00
406,"(627,888)",411,"(635,879)",12.04,࣫,"(637,905)",19.72
406,"(627,888)",433,"(662,906)",39.36,࣫,"(637,905)",19.72
411,"(635,879)",433,"(662,906)",38.18,ࣈ,"(628,854)",25.96
413,"(639,136)",420,"(646,152)",17.46,࢚,"(618,141)",21.59
424,"(658,420)",434,"(665,429)",11.40,द,"(655,422)",3.61
425,"(656,1071)",436,"(667,1079)",13.60,ौ,"(666,1059)",15.62
425,"(656,1071)",444,"(679,1072)",23.02,ौ,"(666,1059)",15.62
436,"(667,1079)",444,"(679,1072)",13.89,च,"(651,1092)",20.62
440,"(674,123)",449,"(680,132)",10.82,।,"(675,100)",23.02
445,"(679,71)",450,"(682,73)",3.61,উ,"(683,60)",11.70
447,"(680,475)",456,"(690,466)",13.45,य़,"(672,465)",12.81
459,"(693,948)",466,"(702,962)",16.64,ॸ,"(678,938)",18.03
461,"(697,344)",464,"(700,345)",3.16,ॕ,"(669,337)",28.86
1,"(0,24)",null,null,null,A,"(2,22)",2.83
