Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
7,"(11,298)",15,"(20,287)",14.21,C,"(2,330)",33.24
11,"(11,674)",16,"(19,680)",10.00,null,null,null
13,"(13,459)",18,"(22,468)",12.73,P,"(3,419)",41.23
25,"(31,596)",32,"(39,600)",8.94,y,"(14,587)",19.24
28,"(34,579)",36,"(42,570)",12.04,m,"(12,575)",22.36
37,"(44,50)",42,"(51,29)",22.14,null,null,null
60,"(76,996)",66,"(83,982)",15.65,Į,"(62,994)",14.14
60,"(76,996)",72,"(90,979)",22.02,Į,"(62,994)",14.14
60,"(76,996)",79,"(98,988)",23.41,Į,"(62,994)",14.14
60,"(76,996)",69,"(85,965)",32.28,Į,"(62,994)",14.14
66,"(83,982)",72,"(90,979)",7.62,ř,"(74,974)",12.04
66,"(83,982)",79,"(98,988)",16.16,ř,"(74,974)",12.04
66,"(83,982)",69,"(85,965)",17.12,ř,"(74,974)",12.04
69,"(85,965)",72,"(90,979)",14.87,Ř,"(74,956)",14.21
69,"(85,965)",79,"(98,988)",26.42,Ř,"(74,956)",14.21
70,"(90,427)",76,"(93,433)",6.71,ī,"(62,433)",28.64
71,"(91,490)",80,"(99,498)",11.31,ň,"(69,469)",30.41
72,"(90,979)",79,"(98,988)",12.04,null,null,null
75,"(93,105)",78,"(99,114)",10.82,Ə,"(90,81)",24.19
103,"(140,115)",115,"(156,129)",21.26,ȅ,"(128,129)",18.44
106,"(145,934)",114,"(152,940)",9.22,ǻ,"(124,946)",24.19
121,"(166,636)",123,"(170,633)",5.00,ɦ,"(153,621)",19.85
121,"(166,636)",124,"(169,641)",5.83,ɦ,"(153,621)",19.85
121,"(166,636)",138,"(176,629)",12.21,ɦ,"(153,621)",19.85
123,"(170,633)",138,"(176,629)",7.21,null,null,null
123,"(170,633)",124,"(169,641)",8.06,null,null,null
124,"(169,641)",138,"(176,629)",13.89,null,null,null
127,"(171,688)",141,"(184,681)",14.76,ʆ,"(159,698)",15.62
133,"(172,442)",142,"(186,452)",17.20,ʬ,"(170,442)",2.00
144,"(188,946)",148,"(195,954)",10.63,˛,"(182,948)",6.32
156,"(204,1093)",157,"(204,1100)",7.00,̕,"(201,1084)",9.49
162,"(214,227)",167,"(219,228)",5.10,̖,"(202,237)",15.62
166,"(218,455)",170,"(219,462)",7.07,͋,"(218,453)",2.00
177,"(235,940)",198,"(266,955)",34.44,͘,"(219,932)",17.89
177,"(235,940)",206,"(275,940)",40.00,͘,"(219,932)",17.89
177,"(235,940)",199,"(267,931)",33.24,͘,"(219,932)",17.89
196,"(265,844)",203,"(272,852)",10.63,ϑ,"(252,837)",14.76
198,"(266,955)",206,"(275,940)",17.49,К,"(275,969)",16.64
198,"(266,955)",199,"(267,931)",24.02,К,"(275,969)",16.64
