Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
3,"(0,1070)",5,"(9,1066)",9.85,f,"(13,1100)",32.70
10,"(21,339)",16,"(28,348)",11.40,Z,"(11,279)",60.83
14,"(27,440)",23,"(36,450)",13.45,A,"(2,430)",26.93
19,"(28,656)",25,"(42,661)",14.87,H,"(5,652)",23.35
22,"(35,714)",28,"(45,701)",16.40,F,"(4,717)",31.14
38,"(74,542)",48,"(93,538)",19.42,Ā,"(61,573)",33.62
47,"(92,972)",52,"(99,980)",10.63,á,"(53,994)",44.78
57,"(109,1019)",61,"(113,1020)",4.12,Ĉ,"(64,1035)",47.76
60,"(114,565)",66,"(116,564)",2.24,Ĳ,"(75,589)",45.79
72,"(126,389)",75,"(139,382)",14.76,Ɯ,"(104,397)",23.41
72,"(126,389)",78,"(144,386)",18.25,Ɯ,"(104,397)",23.41
75,"(139,382)",78,"(144,386)",6.40,Ȝ,"(139,380)",2.00
82,"(151,213)",89,"(163,219)",13.42,ɉ,"(150,215)",2.24
83,"(152,240)",87,"(157,248)",9.43,Ǖ,"(121,249)",32.28
86,"(156,195)",91,"(163,202)",9.90,ȏ,"(135,194)",21.02
94,"(168,433)",95,"(169,438)",5.10,ɵ,"(163,412)",21.59
101,"(180,479)",105,"(189,468)",14.21,ʦ,"(177,477)",3.61
106,"(193,331)",113,"(202,321)",13.45,ˢ,"(196,338)",7.62
111,"(200,771)",114,"(205,774)",5.83,˘,"(190,754)",19.72
111,"(200,771)",123,"(211,777)",12.53,˘,"(190,754)",19.72
114,"(205,774)",123,"(211,777)",6.71,null,null,null
138,"(232,905)",141,"(236,908)",5.00,͞,"(229,895)",10.44
169,"(300,65)",171,"(305,74)",10.30,ή,"(253,86)",51.48
186,"(347,140)",197,"(357,149)",13.45,ұ,"(326,138)",21.10
189,"(347,789)",193,"(355,796)",10.63,Ӓ,"(334,781)",15.26
207,"(390,664)",210,"(398,659)",9.43,Բ,"(363,676)",29.55
227,"(421,524)",230,"(426,531)",8.60,פ,"(412,535)",14.21
229,"(424,481)",232,"(434,491)",14.14,ֵ,"(398,477)",26.31
237,"(444,404)",240,"(453,394)",13.45,؛,"(427,402)",17.12
243,"(462,938)",250,"(468,940)",6.32,٘,"(444,941)",18.25
245,"(466,18)",251,"(474,29)",13.60,ڐ,"(462,19)",4.12
245,"(466,18)",246,"(466,38)",20.00,ڐ,"(462,19)",4.12
245,"(466,18)",262,"(486,36)",26.91,ڐ,"(462,19)",4.12
246,"(466,38)",251,"(474,29)",12.04,ا,"(433,68)",44.60
246,"(466,38)",262,"(486,36)",20.10,ا,"(433,68)",44.60
251,"(474,29)",262,"(486,36)",13.89,ۧ,"(485,13)",19.42
268,"(500,477)",272,"(508,471)",10.00,۹,"(491,462)",17.49
275,"(512,644)",285,"(524,655)",16.28,ܓ,"(498,666)",26.08
276,"(513,61)",280,"(521,71)",12.81,ܡ,"(502,58)",11.40
281,"(522,0)",283,"(524,2)",2.83,null,null,null
287,"(525,317)",289,"(528,320)",4.24,ے,"(480,306)",46.32
290,"(531,264)",293,"(535,257)",8.06,ܒ,"(498,275)",34.79
304,"(570,524)",312,"(579,532)",12.04,޿,"(548,518)",22.80
