Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(0,142)",3,"(2,139)",3.61,e,"(10,156)",17.20
17,"(31,1072)",20,"(35,1075)",5.00,,"(23,1066)",10.00
19,"(33,152)",22,"(43,147)",11.18,f,"(10,176)",33.24
21,"(35,536)",25,"(45,548)",15.62,ă,"(52,528)",18.79
29,"(60,563)",31,"(64,568)",6.40,Ĉ,"(53,564)",7.07
29,"(60,563)",35,"(67,572)",11.40,Ĉ,"(53,564)",7.07
31,"(64,568)",35,"(67,572)",5.00,null,null,null
39,"(76,361)",47,"(83,369)",10.63,đ,"(55,363)",21.10
41,"(77,154)",46,"(84,160)",9.22,Ŋ,"(69,138)",17.89
52,"(93,193)",61,"(100,201)",10.63,Ò,"(41,212)",55.36
67,"(113,1012)",82,"(135,1031)",29.07,ȸ,"(131,1011)",18.03
67,"(113,1012)",85,"(142,1044)",43.19,ȸ,"(131,1011)",18.03
68,"(116,914)",80,"(131,915)",15.03,ǰ,"(112,916)",4.47
74,"(123,235)",78,"(128,249)",14.87,Ȓ,"(123,229)",6.00
82,"(135,1031)",85,"(142,1044)",14.76,Ǵ,"(114,1050)",28.32
112,"(181,810)",114,"(187,810)",6.00,ʰ,"(163,817)",19.31
119,"(193,213)",128,"(212,230)",25.50,˝,"(176,211)",17.12
119,"(193,213)",135,"(225,219)",32.56,˝,"(176,211)",17.12
125,"(210,745)",131,"(219,755)",13.45,̰,"(196,766)",25.24
125,"(210,745)",132,"(220,730)",18.03,̰,"(196,766)",25.24
128,"(212,230)",135,"(225,219)",17.03,ͣ,"(210,232)",2.83
131,"(219,755)",132,"(220,730)",25.02,̪,"(195,774)",30.61
140,"(234,404)",150,"(248,394)",17.20,Ι,"(225,389)",17.49
145,"(238,722)",148,"(242,721)",4.12,φ,"(236,722)",2.00
160,"(263,595)",165,"(268,607)",13.00,α,"(231,579)",35.78
181,"(298,819)",190,"(306,826)",10.63,ҙ,"(294,820)",4.12
193,"(312,1121)",199,"(315,1124)",4.24,null,null,null
194,"(314,899)",203,"(326,915)",20.00,ӏ,"(311,898)",3.16
200,"(318,518)",209,"(335,505)",21.40,Ӣ,"(316,524)",6.32
201,"(321,181)",207,"(332,197)",19.42,Ӎ,"(311,167)",17.20
208,"(333,964)",212,"(342,971)",11.40,ӝ,"(315,977)",22.20
210,"(339,550)",211,"(339,556)",6.00,ԭ,"(339,540)",10.00
222,"(367,373)",237,"(394,341)",41.87,ӯ,"(321,360)",47.80
239,"(397,90)",246,"(405,99)",12.04,׳,"(397,88)",2.00
249,"(405,442)",253,"(412,447)",8.60,֗,"(372,441)",33.02
269,"(449,257)",276,"(460,263)",12.53,null,null,null
270,"(451,809)",277,"(461,801)",12.81,ڌ,"(436,806)",15.30
280,"(471,578)",287,"(477,584)",8.49,ڬ,"(444,594)",31.38
282,"(472,165)",290,"(482,171)",11.66,۟,"(458,178)",19.10
294,"(488,3)",295,"(492,0)",5.00,ڷ,"(447,2)",41.01
297,"(498,723)",300,"(503,723)",5.00,ܹ,"(480,710)",22.20
304,"(506,828)",319,"(524,843)",23.43,݀,"(482,820)",25.30
306,"(509,343)",320,"(525,356)",20.62,޶,"(510,341)",2.24
306,"(509,343)",328,"(533,355)",26.83,޶,"(510,341)",2.24
310,"(514,618)",313,"(521,630)",13.89,ݪ,"(492,607)",24.60
316,"(524,759)",326,"(531,764)",8.60,߀,"(515,768)",12.73
320,"(525,356)",328,"(533,355)",8.06,ߒ,"(523,361)",5.39
323,"(529,1060)",334,"(540,1051)",14.21,޾,"(514,1083)",27.46
329,"(534,374)",331,"(539,376)",5.39,null,null,null
344,"(565,736)",346,"(568,738)",3.61,ࠝ,"(545,743)",21.19
345,"(568,1039)",348,"(572,1030)",9.85,࡞,"(564,1039)",4.00
351,"(579,440)",352,"(580,461)",21.02,ࣘ,"(601,443)",22.20
354,"(580,631)",373,"(610,655)",38.42,ࡁ,"(554,648)",31.06
364,"(603,368)",371,"(611,377)",12.04,ࢇ,"(575,331)",46.40
364,"(603,368)",377,"(618,370)",15.13,ࢇ,"(575,331)",46.40
364,"(603,368)",376,"(616,355)",18.38,ࢇ,"(575,331)",46.40
366,"(606,578)",378,"(618,570)",14.42,ࢊ,"(576,549)",41.73
371,"(611,377)",377,"(618,370)",9.90,࣋,"(596,388)",18.60
371,"(611,377)",376,"(616,355)",22.56,࣋,"(596,388)",18.60
376,"(616,355)",377,"(618,370)",15.13,ࢡ,"(585,325)",43.14
388,"(644,436)",390,"(648,436)",4.00,द,"(620,444)",25.30
389,"(648,202)",395,"(654,194)",10.00,।,"(642,205)",6.71
389,"(648,202)",392,"(649,178)",24.02,।,"(642,205)",6.71
392,"(649,178)",395,"(654,194)",16.76,४,"(643,180)",6.32
396,"(657,593)",410,"(676,602)",21.02,ॱ,"(644,615)",25.55
398,"(663,574)",396,"(657,593)",19.92,ॹ,"(647,558)",22.63
398,"(663,574)",410,"(676,602)",30.87,ॹ,"(647,558)",22.63
416,"(692,644)",427,"(707,666)",26.63,঱,"(660,643)",32.02
2,"(0,1077)",null,null,null,G,"(2,1075)",2.83
