Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
8,"(12,1020)",null,null,null,p,"(11,1004)",16.03
9,"(13,1123)",null,null,null,M,"(2,1091)",33.84
10,"(15,399)",null,null,null,k,"(11,436)",37.22
11,"(17,117)",null,null,null,W,"(8,116)",9.06
12,"(20,844)",null,null,null,,"(14,860)",17.09
13,"(21,684)",null,null,null,H,"(2,686)",19.10
15,"(26,603)",null,null,null,G,"(2,598)",24.52
17,"(25,1033)",null,null,null,g,"(10,1041)",17.00
18,"(27,628)",null,null,null,w,"(12,644)",21.93
19,"(28,98)",null,null,null,³,"(29,95)",3.16
20,"(27,900)",null,null,null,z,"(12,913)",19.85
21,"(28,987)",null,null,null, ,"(25,988)",3.16
22,"(28,1057)",null,null,null,U,"(5,1084)",35.47
23,"(29,963)",null,null,null,¬,"(27,967)",4.47
24,"(30,929)",null,null,null,e,"(10,920)",21.93
25,"(34,241)",null,null,null,B,"(2,245)",32.25
28,"(35,1109)",null,null,null,,"(19,1093)",22.63
29,"(37,324)",null,null,null,D,"(2,327)",35.13
30,"(39,1132)",null,null,null,Ñ,"(37,1136)",4.47
31,"(43,188)",null,null,null,A,"(2,173)",43.66
32,"(44,373)",null,null,null,b,"(10,358)",37.16
33,"(43,666)",null,null,null,æ,"(45,650)",16.12
34,"(44,154)",null,null,null,O,"(3,169)",43.66
35,"(44,567)",null,null,null,¤,"(26,545)",28.43
36,"(49,784)",null,null,null,Ô,"(38,787)",11.40
37,"(49,272)",null,null,null,´,"(29,281)",21.93
38,"(50,844)",null,null,null,Ú,"(42,849)",9.43
39,"(51,694)",null,null,null,È,"(34,707)",21.40
40,"(52,64)",null,null,null,X,"(9,13)",66.71
41,"(59,812)",null,null,null,Õ,"(38,810)",21.10
42,"(66,761)",null,null,null,ě,"(59,739)",23.09
43,"(66,443)",null,null,null,Ù,"(40,460)",31.06
44,"(67,170)",null,null,null,õ,"(50,172)",17.12
45,"(70,539)",null,null,null,Í,"(36,528)",35.74
46,"(69,1083)",null,null,null,Ĝ,"(59,1070)",16.40
48,"(77,1018)",null,null,null,Ŀ,"(68,1038)",21.93
49,"(78,482)",null,null,null,ă,"(52,471)",28.23
50,"(80,433)",null,null,null,Ÿ,"(85,444)",12.08
51,"(80,249)",null,null,null,Ş,"(79,243)",6.08
52,"(82,850)",null,null,null,Ŏ,"(73,834)",18.36
53,"(83,54)",null,null,null,Ċ,"(54,5)",56.94
54,"(83,188)",null,null,null,Ļ,"(68,198)",18.03
56,"(91,282)",null,null,null,š,"(80,295)",17.03
57,"(90,1064)",null,null,null,Ž,"(87,1068)",5.00
58,"(92,339)",null,null,null,ĵ,"(67,347)",26.25
59,"(92,962)",null,null,null,ŀ,"(69,978)",28.02
60,"(96,546)",null,null,null,Ə,"(92,547)",4.12
61,"(94,840)",null,null,null,Ɛ,"(92,814)",26.08
62,"(95,1114)",null,null,null,ƒ,"(92,1122)",8.54
63,"(98,1032)",null,null,null,Ƈ,"(90,1025)",10.63
65,"(99,311)",null,null,null,ţ,"(81,315)",18.44
66,"(101,584)",null,null,null,ũ,"(82,624)",44.28
67,"(101,243)",null,null,null,ƞ,"(97,239)",5.66
68,"(109,107)",null,null,null,ƀ,"(89,92)",25.00
70,"(114,404)",null,null,null,ŭ,"(83,389)",34.44
71,"(116,448)",null,null,null,Ǘ,"(116,436)",12.00
72,"(117,694)",null,null,null,Ɨ,"(94,723)",37.01
74,"(122,45)",null,null,null,ǻ,"(130,22)",24.35
75,"(121,331)",null,null,null,ƽ,"(108,338)",14.76
77,"(126,554)",null,null,null,Ȃ,"(131,506)",48.26
78,"(128,842)",null,null,null,Ǩ,"(121,808)",34.71
79,"(130,578)",null,null,null,Ǽ,"(130,581)",3.00
80,"(130,101)",null,null,null,ǹ,"(129,96)",5.10
81,"(133,1075)",null,null,null,Ǉ,"(110,1077)",23.09
82,"(139,367)",null,null,null,Ȗ,"(139,364)",3.00
83,"(138,988)",null,null,null,Ǐ,"(114,1002)",27.78
84,"(141,661)",null,null,null,Ɩ,"(94,649)",48.51
85,"(145,214)",null,null,null,ɂ,"(148,217)",4.24
86,"(144,857)",null,null,null,ǋ,"(112,881)",40.00
88,"(154,307)",null,null,null,ȏ,"(137,290)",24.04
90,"(156,612)",null,null,null,ȧ,"(142,603)",16.64
91,"(157,100)",null,null,null,ȼ,"(147,94)",11.66
92,"(163,430)",null,null,null,ȱ,"(145,447)",24.76
93,"(164,753)",null,null,null,ɼ,"(164,755)",2.00
94,"(166,795)",null,null,null,Ȥ,"(141,812)",30.23
95,"(169,132)",null,null,null,Ȕ,"(138,160)",41.77
96,"(170,190)",null,null,null,ɘ,"(155,172)",23.43
97,"(170,278)",null,null,null,Ț,"(140,264)",33.11
99,"(177,590)",null,null,null,ʤ,"(177,587)",3.00
100,"(179,467)",null,null,null,ɏ,"(151,486)",33.84
101,"(179,1003)",null,null,null,ɩ,"(159,1000)",20.22
102,"(182,422)",null,null,null,ʫ,"(179,421)",3.16
103,"(182,804)",null,null,null,ˋ,"(186,803)",4.12
104,"(184,314)",null,null,null,ʋ,"(170,326)",18.44
105,"(186,50)",null,null,null,ʔ,"(172,59)",16.64
106,"(186,211)",null,null,null,˃,"(185,196)",15.03
107,"(187,605)",null,null,null,˂,"(184,601)",5.00
108,"(187,628)",null,null,null,˘,"(189,625)",3.61
109,"(186,665)",null,null,null,ʝ,"(173,679)",19.10
110,"(189,642)",null,null,null,˙,"(189,640)",2.00
111,"(190,531)",null,null,null,ɕ,"(154,509)",42.19
112,"(192,233)",null,null,null,ʼ,"(182,242)",13.45
113,"(193,67)",null,null,null,ʦ,"(178,80)",19.85
114,"(196,568)",null,null,null,ʳ,"(180,563)",16.76
115,"(209,164)",null,null,null,̒,"(204,149)",15.81
116,"(208,660)",null,null,null,͔,"(218,642)",20.59
117,"(210,775)",null,null,null,˨,"(194,765)",18.87
118,"(211,427)",null,null,null,̦,"(208,440)",13.34
119,"(212,840)",null,null,null,̂,"(201,826)",17.80
120,"(214,1029)",null,null,null,˛,"(189,1053)",34.66
121,"(218,0)",null,null,null,̥,"(208,13)",16.40
122,"(219,868)",null,null,null,˥,"(193,874)",26.68
123,"(220,696)",null,null,null,ˊ,"(186,715)",38.95
124,"(219,824)",null,null,null,̍,"(203,821)",16.28
125,"(222,922)",null,null,null,ɷ,"(163,914)",59.54
126,"(226,676)",null,null,null,Λ,"(242,672)",16.49
127,"(228,16)",null,null,null,̯,"(211,25)",19.24
128,"(230,237)",null,null,null,́,"(213,250)",21.40
129,"(232,1053)",null,null,null,ˇ,"(185,1072)",50.70
130,"(235,821)",null,null,null,͹,"(232,803)",18.25
131,"(236,42)",null,null,null,̹,"(212,48)",24.74
133,"(239,746)",null,null,null,ͼ,"(233,734)",13.42
134,"(238,1004)",null,null,null,̪,"(209,990)",32.20
135,"(243,651)",null,null,null,ͳ,"(231,625)",28.64
136,"(244,301)",null,null,null,Σ,"(244,305)",4.00
137,"(249,205)",null,null,null,͠,"(222,204)",27.02
138,"(250,1113)",null,null,null,̙,"(204,1098)",48.38
139,"(254,315)",null,null,null,͗,"(219,352)",50.93
140,"(256,236)",null,null,null,ο,"(251,229)",8.60
141,"(257,1062)",null,null,null,θ,"(249,1046)",17.89
142,"(265,1129)",null,null,null,ϥ,"(260,1126)",5.83
143,"(268,268)",null,null,null,У,"(278,296)",29.73
144,"(268,387)",null,null,null,Ͱ,"(230,378)",39.05
145,"(269,122)",null,null,null,͖,"(219,113)",50.80
146,"(269,363)",null,null,null,ͷ,"(232,364)",37.01
147,"(268,524)",null,null,null,ͭ,"(228,492)",51.22
148,"(270,1042)",null,null,null,ϯ,"(265,1036)",7.81
149,"(272,334)",null,null,null,ϼ,"(268,335)",4.12
150,"(272,454)",null,null,null,ζ,"(249,487)",40.22
151,"(272,1074)",null,null,null,А,"(273,1077)",3.16
152,"(273,232)",null,null,null,Ъ,"(281,219)",15.26
153,"(274,834)",null,null,null,ϡ,"(259,849)",21.21
154,"(274,1004)",null,null,null,ϟ,"(258,1015)",19.42
155,"(276,868)",null,null,null,Ϝ,"(257,855)",23.02
156,"(282,716)",null,null,null,ϣ,"(260,704)",25.06
157,"(282,964)",null,null,null,ν,"(250,962)",32.06
159,"(284,371)",null,null,null,Ы,"(281,373)",3.61
160,"(285,581)",null,null,null,Ι,"(242,578)",43.10
161,"(285,1051)",null,null,null,п,"(285,1053)",2.00
163,"(289,199)",null,null,null,Б,"(274,206)",16.55
164,"(290,436)",null,null,null,м,"(285,437)",5.10
165,"(291,822)",null,null,null,Ͼ,"(268,792)",37.80
166,"(293,1009)",null,null,null,и,"(284,1022)",15.81
167,"(295,464)",null,null,null,Ѫ,"(298,457)",7.62
168,"(294,501)",null,null,null,є,"(292,502)",2.24
169,"(296,1107)",null,null,null,ь,"(290,1087)",20.88
170,"(295,123)",null,null,null,э,"(291,107)",16.49
171,"(300,844)",null,null,null,ќ,"(293,837)",9.90
172,"(299,921)",null,null,null,Ѕ,"(269,906)",33.54
173,"(301,269)",null,null,null,҂,"(304,251)",18.25
174,"(304,10)",null,null,null,Ѐ,"(269,14)",35.23
175,"(304,890)",null,null,null,ъ,"(290,899)",16.64
176,"(308,472)",null,null,null,҃,"(304,479)",8.06
177,"(307,1014)",null,null,null,ѭ,"(298,1029)",17.49
178,"(310,106)",null,null,null,р,"(286,96)",26.00
180,"(314,586)",null,null,null,ѣ,"(297,618)",36.24
181,"(315,409)",null,null,null,ҕ,"(313,409)",2.00
182,"(317,771)",null,null,null,у,"(286,771)",31.00
183,"(318,42)",null,null,null,ё,"(292,49)",26.93
184,"(318,79)",null,null,null,ѧ,"(298,73)",20.88
185,"(318,301)",null,null,null,ѩ,"(298,300)",20.02
188,"(325,1022)",null,null,null,Ӊ,"(325,1018)",4.00
189,"(334,716)",null,null,null,қ,"(314,726)",22.36
191,"(337,697)",null,null,null,Һ,"(322,659)",40.85
194,"(340,204)",null,null,null,ҟ,"(315,211)",25.96
195,"(340,357)",null,null,null,ӱ,"(339,359)",2.24
196,"(340,448)",null,null,null,ӏ,"(329,444)",11.70
197,"(340,932)",null,null,null,Ү,"(317,954)",31.83
198,"(345,20)",null,null,null,Ӌ,"(327,12)",19.70
199,"(345,227)",null,null,null,ҙ,"(314,230)",31.14
200,"(346,766)",null,null,null,Ԃ,"(343,789)",23.19
201,"(347,538)",null,null,null,ԕ,"(349,536)",2.83
202,"(346,595)",null,null,null,Ԉ,"(346,597)",2.00
203,"(348,380)",null,null,null,Ԟ,"(353,379)",5.10
204,"(348,403)",null,null,null,ӗ,"(331,399)",17.46
205,"(348,618)",null,null,null,Ѳ,"(299,639)",53.31
206,"(351,1006)",null,null,null,Ӡ,"(333,971)",39.36
207,"(355,471)",null,null,null,Ӿ,"(342,486)",19.85
208,"(355,811)",null,null,null,ӛ,"(332,815)",23.35
209,"(355,914)",null,null,null,ӯ,"(338,903)",20.25
210,"(356,884)",null,null,null,Ӯ,"(338,876)",19.70
211,"(361,242)",null,null,null,ԗ,"(350,266)",26.40
213,"(364,546)",null,null,null,Ժ,"(360,552)",7.21
215,"(367,20)",null,null,null,Բ,"(357,45)",26.93
216,"(369,1114)",null,null,null,ӣ,"(334,1122)",35.90
217,"(370,468)",null,null,null,Փ,"(367,485)",17.26
219,"(372,827)",null,null,null,Ա,"(356,834)",17.46
220,"(373,808)",null,null,null,գ,"(370,788)",20.22
222,"(380,236)",null,null,null,֍,"(380,242)",6.00
223,"(381,739)",null,null,null,֖,"(381,737)",2.00
224,"(381,723)",null,null,null,ճ,"(372,690)",34.21
225,"(388,336)",null,null,null,Չ,"(363,342)",25.71
226,"(391,64)",null,null,null,Օ,"(368,61)",23.19
228,"(391,791)",null,null,null,յ,"(372,787)",19.42
229,"(393,123)",null,null,null,Ԭ,"(356,116)",37.66
230,"(396,916)",null,null,null,և,"(378,923)",19.31
232,"(404,168)",null,null,null,ך,"(409,186)",18.68
233,"(405,1049)",null,null,null,ט,"(405,1044)",5.00
234,"(411,1072)",null,null,null,֡,"(387,1080)",25.30
235,"(413,335)",null,null,null,ד,"(404,371)",37.11
236,"(417,813)",null,null,null,׷,"(415,813)",2.00
237,"(418,566)",null,null,null,ׁ,"(398,579)",23.85
238,"(419,307)",null,null,null,ק,"(411,291)",17.89
239,"(424,1040)",null,null,null,ؗ,"(426,1043)",3.61
240,"(425,547)",null,null,null,׊,"(402,518)",37.01
241,"(426,18)",null,null,null,׆,"(400,5)",29.07
242,"(428,486)",null,null,null,׵,"(414,502)",21.26
243,"(427,920)",null,null,null,׻,"(417,940)",22.36
244,"(429,890)",null,null,null,ף,"(410,869)",28.32
245,"(432,462)",null,null,null,׉,"(402,421)",50.80
247,"(434,91)",null,null,null,؟,"(428,124)",33.54
248,"(435,959)",null,null,null,־,"(396,968)",40.02
249,"(436,602)",null,null,null,ֲ,"(394,619)",45.31
250,"(436,1095)",null,null,null,؄,"(418,1091)",18.44
253,"(443,907)",null,null,null,ٛ,"(443,903)",4.00
254,"(444,60)",null,null,null,؎,"(425,59)",19.03
255,"(447,79)",null,null,null,ٝ,"(444,78)",3.16
256,"(450,1105)",null,null,null,ص,"(433,1117)",20.81
257,"(452,854)",null,null,null,؊,"(421,854)",31.00
258,"(453,294)",null,null,null,ڞ,"(466,301)",14.76
259,"(452,508)",null,null,null,ؼ,"(435,505)",17.26
260,"(456,347)",null,null,null,ؚ,"(427,373)",38.95
261,"(455,644)",null,null,null,ם,"(409,675)",55.47
262,"(456,836)",null,null,null,ڢ,"(467,826)",14.87
263,"(458,1134)",null,null,null,׺,"(416,1134)",42.00
264,"(460,15)",null,null,null,٢,"(445,19)",15.52
265,"(462,196)",null,null,null,ٞ,"(444,189)",19.31
266,"(463,907)",null,null,null,ڒ,"(461,889)",18.11
267,"(465,261)",null,null,null,٬,"(450,254)",16.55
268,"(466,331)",null,null,null,ٶ,"(452,330)",14.04
269,"(466,490)",null,null,null,ڦ,"(468,487)",3.61
270,"(468,283)",null,null,null,ڝ,"(466,284)",2.24
271,"(467,432)",null,null,null,؅,"(419,397)",59.41
272,"(469,454)",null,null,null,٫,"(449,451)",20.22
273,"(474,957)",null,null,null,ڍ,"(460,973)",21.26
275,"(476,133)",null,null,null,ڐ,"(461,125)",17.00
276,"(475,251)",null,null,null,ڭ,"(474,236)",15.03
277,"(476,662)",null,null,null,ظ,"(434,691)",51.04
278,"(482,1127)",null,null,null,ۆ,"(480,1129)",2.83
279,"(488,148)",null,null,null,ڽ,"(478,170)",24.17
280,"(488,872)",null,null,null,۞,"(486,870)",2.83
281,"(488,580)",null,null,null,ڙ,"(464,576)",24.33
282,"(492,721)",null,null,null,ٟ,"(444,709)",49.48
283,"(491,777)",null,null,null,ڄ,"(455,770)",36.67
285,"(492,900)",null,null,null,܀,"(493,899)",1.41
286,"(492,218)",null,null,null,ھ,"(478,209)",16.64
287,"(499,60)",null,null,null,ڼ,"(478,75)",25.81
288,"(500,851)",null,null,null,ܚ,"(500,854)",3.00
289,"(506,604)",null,null,null,ܽ,"(512,600)",7.21
290,"(508,155)",null,null,null,ܟ,"(501,172)",18.38
291,"(508,802)",null,null,null,ۡ,"(487,803)",21.02
292,"(510,627)",null,null,null,ۙ,"(485,630)",25.18
293,"(512,828)",null,null,null,܈,"(497,818)",18.03
294,"(515,917)",null,null,null,ܡ,"(501,939)",26.08
295,"(515,971)",null,null,null,ے,"(483,1009)",49.68
296,"(516,53)",null,null,null,ݐ,"(516,51)",2.00
297,"(516,900)",null,null,null,ݕ,"(516,898)",2.00
298,"(516,29)",null,null,null,܎,"(499,13)",23.35
299,"(516,275)",null,null,null,܆,"(497,277)",19.10
300,"(518,1051)",null,null,null,ہ,"(478,1026)",47.17
301,"(522,884)",null,null,null,ݵ,"(526,882)",4.47
302,"(531,217)",null,null,null,ݓ,"(516,235)",23.43
303,"(533,515)",null,null,null,ܒ,"(499,507)",34.93
304,"(533,590)",null,null,null,݊,"(515,571)",26.17
305,"(536,92)",null,null,null,ܨ,"(506,106)",33.11
306,"(536,481)",null,null,null,ܫ,"(506,482)",30.02
307,"(540,191)",null,null,null,݁,"(513,187)",27.29
308,"(541,698)",null,null,null,ܴ,"(509,690)",32.98
309,"(541,772)",null,null,null,ݟ,"(518,772)",23.00
310,"(544,947)",null,null,null,ݤ,"(520,942)",24.52
311,"(546,1002)",null,null,null,ݮ,"(524,1006)",22.36
312,"(548,171)",null,null,null,ވ,"(532,161)",18.87
313,"(548,797)",null,null,null,ޚ,"(536,792)",13.00
314,"(550,83)",null,null,null,޿,"(545,66)",17.72
315,"(556,43)",null,null,null,ޢ,"(539,43)",17.00
316,"(558,811)",null,null,null,޾,"(544,835)",27.78
317,"(558,136)",null,null,null,އ,"(532,129)",26.93
318,"(559,198)",null,null,null,ߨ,"(556,196)",3.61
319,"(561,166)",null,null,null,߷,"(561,168)",2.00
321,"(566,1014)",null,null,null,ࠈ,"(564,998)",16.12
322,"(569,861)",null,null,null,ߝ,"(553,850)",19.42
323,"(569,947)",null,null,null,߿,"(562,971)",25.00
325,"(572,258)",null,null,null,ߠ,"(554,284)",31.62
326,"(572,495)",null,null,null,ࠬ,"(571,493)",2.24
327,"(572,898)",null,null,null,߂,"(545,904)",27.66
328,"(576,236)",null,null,null,ࠅ,"(564,233)",12.37
329,"(579,443)",null,null,null,ު,"(540,410)",51.09
330,"(579,3)",null,null,null,ߎ,"(548,3)",31.00
332,"(580,753)",null,null,null,߾,"(562,734)",26.17
333,"(579,922)",null,null,null,߭,"(556,917)",23.54
334,"(583,51)",null,null,null,ࡑ,"(580,52)",3.16
337,"(592,778)",null,null,null,ࡻ,"(592,781)",3.00
338,"(594,618)",null,null,null,ࠍ,"(565,602)",33.12
339,"(594,929)",null,null,null,ࡱ,"(587,938)",11.40
340,"(595,168)",null,null,null,࡚,"(582,161)",14.76
341,"(596,460)",null,null,null,࣊,"(614,459)",18.03
342,"(594,699)",null,null,null,ࡈ,"(577,716)",24.04
343,"(596,120)",null,null,null,ࡇ,"(577,108)",22.47
344,"(597,396)",null,null,null,ߡ,"(554,398)",43.05
345,"(597,437)",null,null,null,࡭,"(587,420)",19.72
346,"(598,856)",null,null,null,࢖,"(598,853)",3.00
347,"(604,1026)",null,null,null,࡜,"(583,1083)",60.75
348,"(605,598)",null,null,null,࠾,"(573,580)",36.72
349,"(604,808)",null,null,null,ࢄ,"(594,821)",16.40
350,"(606,907)",null,null,null,ࢋ,"(596,890)",19.72
351,"(606,148)",null,null,null,࢚,"(603,143)",5.83
352,"(608,531)",null,null,null,ࠣ,"(570,541)",39.29
353,"(609,411)",null,null,null,ࢧ,"(605,423)",12.65
354,"(612,572)",null,null,null,࠭,"(571,568)",41.19
355,"(620,130)",null,null,null,࣠,"(620,128)",2.00
356,"(626,519)",null,null,null,ࣚ,"(619,498)",22.14
357,"(629,558)",null,null,null,࣏,"(615,549)",16.64
358,"(628,883)",null,null,null,ࣷ,"(626,881)",2.83
359,"(632,248)",null,null,null,ࢥ,"(605,257)",28.46
360,"(635,610)",null,null,null,ࣼ,"(627,626)",17.89
361,"(636,304)",null,null,null,ࡪ,"(587,333)",56.94
362,"(643,700)",null,null,null,ࣽ,"(627,670)",34.00
363,"(646,918)",null,null,null,घ,"(635,956)",39.56
364,"(646,831)",null,null,null,छ,"(636,847)",18.87
365,"(648,355)",null,null,null,ࣰ,"(624,348)",25.00
366,"(651,747)",null,null,null,ࣜ,"(619,741)",32.56
367,"(654,75)",null,null,null,࣐,"(616,81)",38.47
368,"(652,1112)",null,null,null,ࡂ,"(574,1108)",78.10
369,"(654,1013)",null,null,null,ण,"(638,1029)",22.63
372,"(660,646)",null,null,null,न,"(641,635)",21.95
373,"(660,803)",null,null,null,ओ,"(634,797)",26.68
374,"(661,365)",null,null,null,ौ,"(650,376)",15.56
375,"(662,0)",null,null,null,ৃ,"(682,2)",20.10
376,"(666,779)",null,null,null,त,"(639,775)",27.29
377,"(666,994)",null,null,null,श,"(643,988)",23.77
378,"(668,814)",null,null,null,ঔ,"(668,817)",3.00
379,"(668,849)",null,null,null,ॄ,"(648,853)",20.40
380,"(668,1097)",null,null,null,এ,"(667,1102)",5.10
381,"(671,391)",null,null,null,म,"(642,400)",30.36
382,"(671,243)",null,null,null,ॆ,"(649,208)",41.34
383,"(673,1036)",null,null,null,ै,"(649,1042)",24.74
384,"(675,90)",null,null,null,॰,"(660,111)",25.81
385,"(674,356)",null,null,null,ॽ,"(665,345)",14.21
386,"(676,1075)",null,null,null,७,"(658,1062)",22.20
387,"(680,612)",null,null,null,ॴ,"(661,605)",20.25
388,"(682,433)",null,null,null,॓,"(651,447)",34.01
389,"(684,516)",null,null,null,ॠ,"(654,497)",35.51
390,"(683,813)",null,null,null,ৌ,"(683,815)",2.00
391,"(684,1131)",null,null,null,ॼ,"(664,1133)",20.10
393,"(692,137)",null,null,null,ॹ,"(663,149)",31.38
394,"(691,838)",null,null,null,২,"(691,840)",2.00
395,"(692,1115)",null,null,null,ৡ,"(690,1093)",22.09
396,"(693,772)",null,null,null,ো,"(683,758)",17.20
397,"(700,220)",null,null,null,ঈ,"(667,185)",48.10
398,"(701,877)",null,null,null,হ,"(679,877)",22.00
399,"(702,733)",null,null,null,঵,"(677,736)",25.18
400,"(707,253)",null,null,null,৖,"(686,267)",25.24
401,"(707,308)",null,null,null,য,"(676,288)",36.89
