Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(0,760)",3,"(4,758)",4.47,null,null,null
1,"(0,760)",8,"(10,761)",10.05,null,null,null
3,"(4,758)",8,"(10,761)",6.71,E,"(2,740)",18.11
13,"(15,642)",20,"(24,645)",9.49,_,"(11,644)",4.47
19,"(23,89)",29,"(34,95)",12.53,,"(21,92)",3.61
21,"(25,674)",41,"(52,699)",36.80,,"(23,670)",4.47
30,"(36,458)",35,"(41,474)",16.76,C,"(2,465)",34.71
32,"(38,864)",38,"(43,869)",7.07,º,"(34,865)",4.12
37,"(42,1108)",42,"(53,1099)",14.21,½,"(35,1098)",12.21
40,"(46,112)",43,"(53,126)",15.65,®,"(31,122)",18.03
51,"(67,397)",60,"(75,392)",9.43,ī,"(66,403)",6.08
66,"(90,122)",72,"(99,130)",12.04,Ű,"(88,123)",2.24
73,"(104,700)",77,"(111,698)",7.28,Ɗ,"(97,693)",9.90
73,"(104,700)",80,"(119,706)",16.16,Ɗ,"(97,693)",9.90
77,"(111,698)",80,"(119,706)",11.31,ǂ,"(110,676)",22.02
100,"(146,938)",102,"(153,940)",7.28,ƒ,"(98,932)",48.37
104,"(155,705)",113,"(174,724)",26.87,ȓ,"(137,699)",18.97
104,"(155,705)",125,"(180,732)",36.80,ȓ,"(137,699)",18.97
104,"(155,705)",116,"(174,707)",19.10,ȓ,"(137,699)",18.97
113,"(174,724)",125,"(180,732)",10.00,null,null,null
113,"(174,724)",116,"(174,707)",17.00,null,null,null
116,"(174,707)",125,"(180,732)",25.71,ʒ,"(170,692)",15.52
117,"(177,180)",128,"(185,186)",10.00,ɚ,"(156,166)",25.24
120,"(177,915)",129,"(186,908)",11.40,ʏ,"(168,916)",9.06
120,"(177,915)",121,"(178,932)",17.03,ʏ,"(168,916)",9.06
121,"(178,932)",129,"(186,908)",25.30,ˀ,"(183,941)",10.30
123,"(179,805)",133,"(188,798)",11.40,ɏ,"(152,800)",27.46
123,"(179,805)",134,"(191,819)",18.44,ɏ,"(152,800)",27.46
133,"(188,798)",136,"(195,801)",7.62,ʢ,"(175,784)",19.10
163,"(246,251)",165,"(250,251)",4.00,null,null,null
178,"(276,555)",187,"(290,548)",15.65,ϻ,"(274,555)",2.00
179,"(276,1079)",184,"(285,1066)",15.81,Ώ,"(241,1063)",38.48
182,"(283,717)",190,"(292,723)",10.82,ϼ,"(274,733)",18.36
194,"(306,299)",204,"(316,307)",12.81,Л,"(282,324)",34.66
195,"(307,4)",196,"(307,10)",6.00,Ѥ,"(307,2)",2.00
203,"(315,435)",207,"(322,443)",10.63,э,"(300,445)",18.03
213,"(331,604)",217,"(337,594)",11.66,Ѵ,"(313,590)",22.80
215,"(336,924)",220,"(340,925)",4.12,ф,"(297,880)",58.80
216,"(338,755)",225,"(349,767)",16.28,ѹ,"(314,758)",24.19
218,"(339,378)",222,"(348,370)",12.04,Ң,"(323,383)",16.76
231,"(363,879)",235,"(368,870)",10.30,ѯ,"(312,847)",60.21
238,"(373,452)",243,"(386,459)",14.76,Չ,"(372,465)",13.04
269,"(442,966)",272,"(447,967)",5.10,ؠ,"(438,980)",14.56
276,"(452,531)",286,"(462,540)",13.45,؄,"(429,536)",23.54
286,"(462,540)",287,"(467,539)",5.10,ْ,"(453,552)",15.00
290,"(470,557)",293,"(475,552)",7.07,ڊ,"(472,559)",2.83
306,"(500,940)",309,"(502,946)",6.32,ھ,"(484,944)",16.49
307,"(501,137)",310,"(506,141)",6.40,ڪ,"(480,140)",21.21
311,"(506,486)",312,"(509,493)",7.62,null,null,null
313,"(512,370)",316,"(519,379)",11.40,ۅ,"(487,375)",25.50
317,"(522,558)",326,"(532,570)",15.62,܁,"(504,545)",22.20
325,"(531,1095)",338,"(545,1100)",14.87,۰,"(498,1116)",39.12
330,"(539,429)",339,"(546,434)",8.60,܌,"(508,439)",32.57
330,"(539,429)",349,"(558,426)",19.24,܌,"(508,439)",32.57
339,"(546,434)",349,"(558,426)",14.42,ލ,"(546,438)",4.00
364,"(598,596)",370,"(606,585)",13.60,߷,"(578,601)",20.62
364,"(598,596)",374,"(611,587)",15.81,߷,"(578,601)",20.62
365,"(598,975)",377,"(612,970)",14.87,ࠕ,"(586,944)",33.24
365,"(598,975)",385,"(620,978)",22.20,ࠕ,"(586,944)",33.24
367,"(603,245)",381,"(618,259)",20.52,ߵ,"(578,247)",25.08
370,"(606,585)",374,"(611,587)",5.39,࡞,"(605,580)",5.10
371,"(607,666)",382,"(617,676)",14.14,ࠚ,"(587,668)",20.10
375,"(610,1066)",378,"(612,1068)",2.83,ࠜ,"(587,1031)",41.88
377,"(612,970)",385,"(620,978)",11.31,࡚,"(604,956)",16.12
380,"(616,156)",398,"(634,176)",26.91,ࠫ,"(592,155)",24.02
383,"(619,515)",392,"(629,521)",11.66,ࠊ,"(582,483)",48.92
389,"(626,427)",397,"(634,433)",10.00,ࡧ,"(608,434)",19.31
393,"(628,694)",395,"(631,698)",5.00,࢖,"(622,696)",6.32
402,"(650,939)",412,"(660,932)",12.21,࢟,"(626,945)",24.74
404,"(650,806)",411,"(660,796)",14.14,ࣵ,"(650,809)",3.00
404,"(650,806)",420,"(669,803)",19.24,ࣵ,"(650,809)",3.00
405,"(652,587)",409,"(657,596)",10.30,࣮,"(648,587)",4.00
405,"(652,587)",413,"(661,580)",11.40,࣮,"(648,587)",4.00
405,"(652,587)",417,"(667,586)",15.03,࣮,"(648,587)",4.00
405,"(652,587)",418,"(668,564)",28.02,࣮,"(648,587)",4.00
405,"(652,587)",426,"(684,556)",44.55,࣮,"(648,587)",4.00
409,"(657,596)",417,"(667,586)",14.14,ࣹ,"(651,604)",10.00
409,"(657,596)",413,"(661,580)",16.49,ࣹ,"(651,604)",10.00
409,"(657,596)",418,"(668,564)",33.84,ࣹ,"(651,604)",10.00
409,"(657,596)",426,"(684,556)",48.26,ࣹ,"(651,604)",10.00
411,"(660,796)",420,"(669,803)",11.40,࣪,"(646,783)",19.10
413,"(661,580)",417,"(667,586)",8.49,null,null,null
413,"(661,580)",418,"(668,564)",17.46,null,null,null
413,"(661,580)",426,"(684,556)",33.24,null,null,null
417,"(667,586)",418,"(668,564)",22.02,ॅ,"(676,581)",10.30
417,"(667,586)",426,"(684,556)",34.48,ॅ,"(676,581)",10.30
418,"(668,564)",426,"(684,556)",17.89,null,null,null
422,"(678,502)",424,"(684,512)",11.66,ऊ,"(657,501)",21.02
423,"(682,835)",427,"(685,820)",15.30,द,"(666,867)",35.78
429,"(691,146)",433,"(698,155)",11.40,ऴ,"(670,138)",22.47
429,"(691,146)",438,"(699,138)",11.31,ऴ,"(670,138)",22.47
429,"(691,146)",435,"(699,132)",16.12,ऴ,"(670,138)",22.47
429,"(691,146)",432,"(691,164)",18.00,ऴ,"(670,138)",22.47
432,"(691,164)",433,"(698,155)",11.40,ल,"(669,160)",22.36
432,"(691,164)",438,"(699,138)",27.20,ल,"(669,160)",22.36
432,"(691,164)",435,"(699,132)",32.98,ल,"(669,160)",22.36
433,"(698,155)",438,"(699,138)",17.03,঻,"(709,164)",14.21
433,"(698,155)",435,"(699,132)",23.02,঻,"(709,164)",14.21
434,"(698,508)",436,"(699,522)",14.04,ঔ,"(698,506)",2.00
435,"(699,132)",438,"(699,138)",6.00,ও,"(698,103)",29.02
2,"(0,843)",null,null,null,F,"(2,841)",2.83
4,"(4,563)",null,null,null,M,"(3,511)",52.01
5,"(3,972)",null,null,null,N,"(3,974)",2.00
6,"(4,698)",null,null,null,Y,"(10,683)",16.16
7,"(8,611)",null,null,null,Q,"(6,611)",2.00
9,"(11,276)",null,null,null,G,"(3,217)",59.54
10,"(13,149)",null,null,null,P,"(6,195)",46.53
11,"(12,320)",null,null,null,H,"(3,331)",14.21
12,"(14,786)",null,null,null,h,"(12,786)",2.00
14,"(19,720)",null,null,null,Z,"(10,730)",13.45
15,"(19,857)",null,null,null,u,"(17,842)",15.13
16,"(19,1116)",null,null,null,a,"(11,1091)",26.25
17,"(22,1018)",null,null,null,l,"(13,1039)",22.85
18,"(22,356)",null,null,null,B,"(2,366)",22.36
20,"(24,645)",null,null,null,,"(24,647)",2.00
22,"(26,782)",null,null,null,,"(27,778)",4.12
23,"(26,972)",null,null,null,,"(22,970)",4.47
24,"(26,1139)",null,null,null,y,"(17,1131)",12.04
25,"(26,11)",null,null,null,T,"(10,15)",16.49
26,"(26,140)",null,null,null,,"(20,129)",12.53
27,"(27,878)",null,null,null,¤,"(28,873)",5.10
28,"(28,72)",null,null,null,U,"(10,54)",25.46
29,"(34,95)",null,null,null,·,"(34,97)",2.00
31,"(37,620)",null,null,null,±,"(31,607)",14.32
33,"(37,956)",null,null,null,Ç,"(37,954)",2.00
34,"(40,723)",null,null,null,Á,"(36,750)",27.29
35,"(41,474)",null,null,null,D,"(2,486)",40.80
36,"(41,922)",null,null,null,w,"(17,913)",25.63
38,"(43,869)",null,null,null,Ý,"(43,871)",2.00
39,"(44,907)",null,null,null,,"(26,901)",18.97
42,"(53,1099)",null,null,null,õ,"(51,1097)",2.83
43,"(53,126)",null,null,null,ù,"(53,128)",2.00
44,"(55,1057)",null,null,null,Ã,"(36,1059)",19.10
45,"(58,534)",null,null,null,¼,"(35,532)",23.09
46,"(60,457)",null,null,null,ï,"(50,448)",13.45
47,"(63,189)",null,null,null,²,"(32,202)",33.62
48,"(63,474)",null,null,null,Ģ,"(63,472)",2.00
49,"(64,1001)",null,null,null,Ĥ,"(64,1003)",2.00
50,"(65,211)",null,null,null,A,"(2,213)",63.03
52,"(67,378)",null,null,null,Ē,"(60,358)",21.19
53,"(69,692)",null,null,null,ĕ,"(60,675)",19.24
54,"(70,651)",null,null,null,Ď,"(59,670)",21.95
55,"(70,0)",null,null,null,ĩ,"(66,3)",5.00
56,"(72,990)",null,null,null,Ĺ,"(72,993)",3.00
57,"(74,38)",null,null,null,ö,"(52,33)",22.56
58,"(75,339)",null,null,null,ó,"(51,326)",27.29
59,"(74,1052)",null,null,null,ĥ,"(64,1035)",19.72
60,"(75,392)",null,null,null,Ń,"(75,390)",2.00
61,"(76,804)",null,null,null,Ü,"(43,812)",33.96
62,"(78,871)",null,null,null,ğ,"(62,857)",21.26
63,"(82,466)",null,null,null,Ŗ,"(82,486)",20.00
64,"(84,202)",null,null,null,Š,"(84,200)",2.00
65,"(84,728)",null,null,null,ļ,"(73,740)",16.28
67,"(90,308)",null,null,null,Ţ,"(84,274)",34.53
69,"(94,1142)",null,null,null,Ŋ,"(76,1122)",26.91
70,"(96,628)",null,null,null,Ŕ,"(80,620)",17.89
71,"(99,772)",null,null,null,Ę,"(61,762)",39.29
72,"(99,130)",null,null,null,Ư,"(106,148)",19.31
74,"(105,643)",null,null,null,Ɖ,"(97,668)",26.25
75,"(106,1092)",null,null,null,Ů,"(87,1079)",23.02
76,"(109,1128)",null,null,null,Ʊ,"(106,1131)",4.24
78,"(115,379)",null,null,null,ƨ,"(103,366)",17.69
79,"(118,90)",null,null,null,Ƃ,"(94,95)",24.52
80,"(119,706)",null,null,null,ǒ,"(115,714)",8.94
81,"(121,878)",null,null,null,ƞ,"(100,897)",28.32
82,"(122,164)",null,null,null,ƌ,"(98,156)",25.30
83,"(122,344)",null,null,null,ƕ,"(99,346)",23.09
84,"(122,634)",null,null,null,ǘ,"(116,623)",12.53
85,"(128,371)",null,null,null,Ȃ,"(129,366)",5.10
86,"(129,244)",null,null,null,Ǝ,"(98,235)",32.28
87,"(129,657)",null,null,null,Ǒ,"(115,671)",19.80
88,"(130,149)",null,null,null,Ȅ,"(130,152)",3.00
89,"(130,760)",null,null,null,Ǔ,"(115,751)",17.49
90,"(131,980)",null,null,null,Ʀ,"(102,962)",34.13
91,"(131,272)",null,null,null,ơ,"(101,268)",30.27
92,"(137,854)",null,null,null,ƴ,"(107,850)",30.27
93,"(138,878)",null,null,null,Ȝ,"(139,873)",5.10
94,"(139,1085)",null,null,null,Ȍ,"(133,1085)",6.00
95,"(139,109)",null,null,null,Ș,"(139,111)",2.00
96,"(140,438)",null,null,null,Ǌ,"(113,443)",27.46
97,"(142,196)",null,null,null,ǧ,"(121,199)",21.21
98,"(142,560)",null,null,null,Ɲ,"(100,562)",42.05
99,"(146,838)",null,null,null,ǔ,"(115,829)",32.28
101,"(148,914)",null,null,null,ǃ,"(110,915)",38.01
103,"(155,377)",null,null,null,Ƞ,"(140,385)",17.00
