Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(0,334)",11,"(3,330)",5.00,F,"(2,366)",32.06
2,"(0,482)",12,"(3,477)",5.83,null,null,null
3,"(0,600)",6,"(3,597)",4.24,null,null,null
4,"(0,862)",5,"(2,858)",4.47,null,null,null
13,"(9,627)",18,"(19,636)",13.45,null,null,null
21,"(32,277)",23,"(35,283)",6.71,,"(27,262)",15.81
39,"(65,177)",40,"(66,166)",11.05,,"(27,169)",38.83
50,"(95,230)",51,"(105,204)",27.86,đ,"(61,241)",35.74
57,"(116,941)",58,"(119,951)",10.44,Ű,"(91,936)",25.50
57,"(116,941)",63,"(125,952)",14.21,Ű,"(91,936)",25.50
58,"(119,951)",63,"(125,952)",6.08,ǌ,"(117,955)",4.47
78,"(156,952)",79,"(157,960)",8.06,ɛ,"(156,950)",2.00
82,"(164,221)",89,"(181,227)",18.03,Ȱ,"(146,227)",18.97
111,"(211,250)",115,"(215,243)",8.06,null,null,null
123,"(238,57)",139,"(256,74)",24.76,͏,"(230,79)",23.41
125,"(239,825)",131,"(250,827)",11.18,̾,"(225,837)",18.44
130,"(244,412)",134,"(252,421)",12.04,́,"(226,428)",24.08
135,"(252,537)",140,"(258,540)",6.71,͑,"(231,545)",22.47
147,"(283,818)",149,"(283,825)",7.00,π,"(266,807)",20.25
161,"(307,716)",165,"(314,724)",10.63,О,"(292,721)",15.81
171,"(323,492)",178,"(331,498)",10.00,null,null,null
172,"(324,779)",180,"(330,787)",10.00,з,"(299,790)",27.31
176,"(330,692)",184,"(339,685)",11.40,ҁ,"(322,706)",16.12
191,"(363,74)",196,"(369,84)",11.66,Ӏ,"(335,92)",33.29
238,"(478,428)",239,"(481,432)",5.00,ض,"(450,443)",31.76
265,"(537,470)",271,"(541,484)",14.56,ݲ,"(541,460)",10.77
288,"(586,723)",292,"(592,722)",6.08,ޏ,"(549,695)",46.40
294,"(600,816)",297,"(604,819)",5.00,ߤ,"(574,824)",27.20
309,"(626,812)",312,"(628,809)",3.61,ࢄ,"(620,814)",6.32
321,"(642,756)",324,"(648,758)",6.32,࢙,"(628,739)",22.02
331,"(659,1076)",332,"(659,1081)",5.00,ऀ,"(659,1074)",2.00
338,"(676,996)",341,"(682,1004)",10.00,࣮,"(654,987)",23.77
340,"(684,932)",349,"(692,927)",9.43,null,null,null
351,"(698,20)",356,"(708,13)",12.21,९,"(691,3)",18.38
5,"(2,858)",null,null,null,C,"(0,857)",2.24
6,"(3,597)",null,null,null,I,"(2,559)",38.01
7,"(3,762)",null,null,null,B,"(0,760)",3.61
8,"(2,999)",null,null,null,L,"(2,1002)",3.00
9,"(4,114)",null,null,null,\,"(9,138)",24.52
10,"(3,261)",null,null,null,A,"(0,240)",21.21
11,"(3,330)",null,null,null,l,"(12,316)",16.64
12,"(3,477)",null,null,null,G,"(2,475)",2.24
14,"(12,787)",null,null,null,[,"(8,784)",5.00
15,"(18,212)",null,null,null,Z,"(6,190)",25.06
16,"(19,519)",null,null,null,H,"(2,521)",17.12
17,"(19,1116)",null,null,null,O,"(2,1102)",22.02
18,"(19,636)",null,null,null,J,"(2,662)",31.06
19,"(27,1046)",null,null,null,M,"(2,1034)",27.73
20,"(28,1012)",null,null,null,©,"(30,996)",16.12
22,"(34,940)",null,null,null,z,"(18,958)",24.08
23,"(35,283)",null,null,null,|,"(19,300)",23.35
24,"(36,1064)",null,null,null,»,"(36,1059)",5.00
25,"(40,339)",null,null,null,,"(26,346)",15.65
26,"(44,890)",null,null,null,¨,"(30,912)",26.08
27,"(45,979)",null,null,null,,"(21,981)",24.08
28,"(45,1009)",null,null,null,ã,"(46,1006)",3.16
29,"(48,513)",null,null,null,È,"(41,489)",25.00
30,"(49,1117)",null,null,null,Á,"(37,1101)",20.00
31,"(49,537)",null,null,null,,"(22,554)",31.91
32,"(52,854)",null,null,null,§,"(29,833)",31.14
33,"(57,950)",null,null,null,Ā,"(57,953)",3.00
34,"(60,1022)",null,null,null,Ö,"(43,1029)",18.38
35,"(59,135)",null,null,null,,"(23,147)",37.95
36,"(60,1049)",null,null,null,ö,"(52,1061)",14.42
37,"(61,427)",null,null,null,^,"(9,414)",53.60
38,"(62,834)",null,null,null,Î,"(42,829)",20.62
40,"(66,166)",null,null,null,,"(27,166)",39.00
41,"(68,75)",null,null,null,g,"(11,14)",83.49
42,"(73,101)",null,null,null,ĸ,"(72,104)",3.16
43,"(73,470)",null,null,null,Ó,"(43,460)",31.62
44,"(75,146)",null,null,null,ň,"(77,142)",4.47
45,"(74,828)",null,null,null,Č,"(60,803)",28.65
46,"(90,1062)",null,null,null,Ň,"(76,1087)",28.65
47,"(92,470)",null,null,null,Ŧ,"(89,445)",25.18
48,"(92,493)",null,null,null,Į,"(69,498)",23.54
49,"(92,964)",null,null,null,ĺ,"(72,966)",20.10
51,"(105,204)",null,null,null,Ż,"(93,197)",13.89
52,"(107,771)",null,null,null,ė,"(61,719)",69.43
53,"(107,187)",null,null,null,Ɨ,"(101,172)",16.16
54,"(108,1073)",null,null,null,ţ,"(87,1101)",35.00
55,"(111,565)",null,null,null,ń,"(76,597)",47.42
56,"(116,228)",null,null,null,ƶ,"(113,242)",14.32
59,"(121,119)",null,null,null,Ɖ,"(97,121)",24.08
60,"(121,634)",null,null,null,ŗ,"(83,648)",40.50
61,"(122,179)",null,null,null,ǔ,"(120,181)",2.83
62,"(124,1007)",null,null,null,ƙ,"(102,1031)",32.56
63,"(125,952)",null,null,null,ǡ,"(123,972)",20.10
64,"(128,445)",null,null,null,Ƴ,"(110,421)",30.00
65,"(130,796)",null,null,null,ǜ,"(122,814)",19.70
66,"(132,3)",null,null,null,Ǯ,"(129,3)",3.00
67,"(131,300)",null,null,null,ƅ,"(96,318)",39.36
68,"(132,1077)",null,null,null,ǝ,"(122,1096)",21.47
69,"(135,155)",null,null,null,Ƨ,"(107,149)",28.64
70,"(137,283)",null,null,null,Ƽ,"(115,275)",23.41
71,"(138,34)",null,null,null,Ʋ,"(110,25)",29.41
72,"(140,96)",null,null,null,ƭ,"(109,83)",33.62
73,"(139,430)",null,null,null,Ơ,"(106,401)",43.93
74,"(150,1142)",null,null,null,Ʒ,"(113,1132)",38.33
75,"(153,446)",null,null,null,ɋ,"(154,440)",6.08
76,"(155,371)",null,null,null,Ɔ,"(96,361)",59.84
77,"(156,416)",null,null,null,Ȕ,"(139,398)",24.76
79,"(157,960)",null,null,null,ș,"(139,975)",23.43
80,"(163,265)",null,null,null,ȿ,"(150,261)",13.60
81,"(164,24)",null,null,null,ɤ,"(160,28)",5.66
83,"(164,332)",null,null,null,ɲ,"(164,334)",2.00
84,"(164,1096)",null,null,null,ȥ,"(141,1113)",28.60
85,"(168,454)",null,null,null,ȱ,"(146,480)",34.06
86,"(169,195)",null,null,null,ȯ,"(146,195)",23.00
87,"(170,359)",null,null,null,ɾ,"(170,357)",2.00
88,"(169,742)",null,null,null,Ȅ,"(134,742)",35.00
89,"(181,227)",null,null,null,ʫ,"(180,232)",5.10
90,"(183,19)",null,null,null,ʭ,"(181,19)",2.00
91,"(182,92)",null,null,null,ɴ,"(165,113)",27.02
92,"(184,501)",null,null,null,ɢ,"(158,524)",34.71
93,"(187,700)",null,null,null,ǲ,"(129,697)",58.08
94,"(188,550)",null,null,null,Ɉ,"(153,556)",35.51
95,"(188,818)",null,null,null,Ȩ,"(143,851)",55.80
96,"(194,107)",null,null,null,˚,"(196,102)",5.39
97,"(195,204)",null,null,null,ˏ,"(191,217)",13.60
98,"(195,915)",null,null,null,ɚ,"(156,909)",39.46
99,"(196,129)",null,null,null,ʣ,"(179,122)",18.38
100,"(196,334)",null,null,null,˜,"(196,317)",17.00
102,"(199,522)",null,null,null,̹,"(224,516)",25.71
103,"(200,755)",null,null,null,ʟ,"(178,772)",27.80
104,"(202,468)",null,null,null,˃,"(188,475)",15.65
105,"(202,579)",null,null,null,ʆ,"(171,596)",35.36
106,"(202,177)",null,null,null,˪,"(202,179)",2.00
107,"(203,388)",null,null,null,˰,"(203,386)",2.00
108,"(204,684)",null,null,null,ʺ,"(186,664)",26.91
109,"(204,540)",null,null,null,˥,"(200,541)",4.12
110,"(203,960)",null,null,null,˂,"(187,1006)",48.70
112,"(211,817)",null,null,null,˩,"(201,791)",27.86
113,"(211,276)",null,null,null,˕,"(193,300)",30.00
114,"(210,482)",null,null,null,̩,"(219,473)",12.73
115,"(215,243)",null,null,null,̓,"(213,233)",10.20
116,"(219,163)",null,null,null,̆,"(209,154)",13.45
117,"(221,579)",null,null,null,̑,"(212,564)",17.49
118,"(223,20)",null,null,null,˾,"(206,16)",17.46
119,"(225,718)",null,null,null,̔,"(213,718)",12.00
120,"(232,348)",null,null,null,̟,"(217,334)",20.52
121,"(236,970)",null,null,null,͝,"(234,977)",7.28
122,"(236,1004)",null,null,null,˧,"(200,1011)",36.67
124,"(238,388)",null,null,null,͛,"(234,375)",13.60
126,"(242,10)",null,null,null,ͼ,"(242,12)",2.00
127,"(243,279)",null,null,null,͍,"(229,269)",17.20
128,"(244,122)",null,null,null,̈́,"(227,102)",26.25
129,"(244,592)",null,null,null,̰,"(220,610)",30.00
131,"(250,827)",null,null,null,Λ,"(252,792)",35.06
132,"(252,340)",null,null,null,Ό,"(246,321)",19.92
133,"(252,369)",null,null,null,ͦ,"(236,370)",16.03
134,"(252,421)",null,null,null,͸,"(241,430)",14.21
136,"(251,754)",null,null,null,͡,"(235,754)",16.00
137,"(251,918)",null,null,null,̺,"(224,899)",33.02
138,"(255,659)",null,null,null,͗,"(233,674)",26.63
139,"(256,74)",null,null,null,ΰ,"(260,57)",17.46
140,"(258,540)",null,null,null,λ,"(262,539)",4.12
141,"(271,645)",null,null,null,ύ,"(269,643)",2.83
142,"(273,1002)",null,null,null,έ,"(258,986)",21.93
143,"(275,618)",null,null,null,Σ,"(255,623)",20.62
144,"(276,733)",null,null,null,ή,"(259,734)",17.03
145,"(277,864)",null,null,null,΅,"(244,875)",34.79
146,"(278,129)",null,null,null,α,"(260,134)",18.68
148,"(284,220)",null,null,null,Θ,"(252,223)",32.14
149,"(283,825)",null,null,null,ϯ,"(277,844)",19.92
150,"(284,1093)",null,null,null,ͳ,"(238,1092)",46.01
151,"(290,675)",null,null,null,Ѝ,"(287,661)",14.32
152,"(293,34)",null,null,null,϶,"(280,12)",25.55
153,"(292,428)",null,null,null,Ϛ,"(274,436)",19.70
154,"(293,501)",null,null,null,Ω,"(258,482)",39.82
155,"(294,999)",null,null,null,Г,"(290,964)",35.23
156,"(298,747)",null,null,null,К,"(291,777)",30.81
157,"(298,204)",null,null,null,ν,"(264,186)",38.47
158,"(301,688)",null,null,null,Ћ,"(286,705)",22.67
159,"(306,73)",null,null,null,Є,"(284,84)",24.60
160,"(307,217)",null,null,null,к,"(300,234)",18.38
162,"(306,1060)",null,null,null,в,"(298,1054)",10.00
163,"(311,860)",null,null,null,Ь,"(296,870)",18.03
164,"(312,654)",null,null,null,Ц,"(294,645)",20.12
165,"(314,724)",null,null,null,Ѩ,"(314,726)",2.00
166,"(314,925)",null,null,null,Њ,"(285,903)",36.40
167,"(317,842)",null,null,null,ѻ,"(318,840)",2.24
168,"(318,290)",null,null,null,е,"(299,288)",19.10
169,"(322,1089)",null,null,null,і,"(307,1090)",15.03
170,"(323,262)",null,null,null,Ѕ,"(284,267)",39.32
173,"(325,640)",null,null,null,Ѣ,"(311,637)",14.32
174,"(326,305)",null,null,null,ч,"(304,340)",41.34
175,"(325,821)",null,null,null,ь,"(305,822)",20.02
177,"(330,139)",null,null,null,ђ,"(307,157)",29.21
178,"(331,498)",null,null,null,ң,"(329,506)",8.25
179,"(331,538)",null,null,null,ж,"(299,558)",37.74
180,"(330,787)",null,null,null,Ѽ,"(320,798)",14.87
181,"(331,1058)",null,null,null,ҏ,"(323,1043)",17.00
182,"(338,230)",null,null,null,Ҽ,"(334,229)",4.12
183,"(338,520)",null,null,null,Ӥ,"(347,509)",14.21
184,"(339,685)",null,null,null,ғ,"(325,676)",16.64
185,"(341,192)",null,null,null,Ҟ,"(328,203)",17.03
186,"(346,371)",null,null,null,Ѫ,"(315,357)",34.01
187,"(352,211)",null,null,null,Ә,"(344,213)",8.25
188,"(356,754)",null,null,null,Ӈ,"(339,742)",20.81
189,"(357,188)",null,null,null,ӟ,"(346,172)",19.42
190,"(359,1012)",null,null,null,ҥ,"(329,1003)",31.32
192,"(363,460)",null,null,null,Ҿ,"(334,461)",29.02
193,"(364,326)",null,null,null,ӱ,"(350,323)",14.32
194,"(368,412)",null,null,null,ҽ,"(334,427)",37.16
195,"(368,932)",null,null,null,ӛ,"(345,933)",23.02
196,"(369,84)",null,null,null,Ӣ,"(347,104)",29.73
197,"(370,654)",null,null,null,ӷ,"(352,647)",19.31
198,"(378,831)",null,null,null,Ӻ,"(353,822)",26.57
199,"(379,868)",null,null,null,ԛ,"(361,867)",18.03
200,"(383,10)",null,null,null,Ӽ,"(354,34)",37.64
201,"(390,331)",null,null,null,՞,"(382,316)",17.00
202,"(401,852)",null,null,null,թ,"(386,853)",15.03
203,"(401,885)",null,null,null,֟,"(402,892)",7.07
204,"(402,676)",null,null,null,Ց,"(378,680)",24.33
205,"(402,147)",null,null,null,֙,"(402,149)",2.00
206,"(405,98)",null,null,null,չ,"(392,116)",22.20
207,"(406,587)",null,null,null,Թ,"(371,603)",38.48
208,"(405,1048)",null,null,null,Օ,"(379,1079)",40.46
209,"(409,771)",null,null,null,ծ,"(387,784)",25.55
210,"(409,494)",null,null,null,ւ,"(395,467)",30.41
211,"(410,652)",null,null,null,֖,"(401,638)",16.64
212,"(410,971)",null,null,null,Ւ,"(378,981)",33.53
213,"(410,702)",null,null,null,ՙ,"(380,722)",36.06
214,"(412,376)",null,null,null,ր,"(395,357)",25.50
