Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
15,"(26,797)",18,"(30,800)",5.00,Y,"(4,803)",22.80
33,"(51,552)",40,"(64,539)",18.38,ï,"(47,571)",19.42
42,"(68,1068)",44,"(72,1071)",5.00,ł,"(68,1066)",2.00
46,"(73,525)",52,"(84,534)",14.21,Ħ,"(61,518)",13.89
50,"(79,984)",61,"(92,1000)",20.62,Ī,"(62,990)",18.03
51,"(80,59)",57,"(89,67)",12.04,đ,"(56,71)",26.83
90,"(148,760)",100,"(162,782)",26.08,ɛ,"(150,757)",3.61
101,"(164,645)",106,"(171,651)",9.22,ɝ,"(152,654)",15.00
101,"(164,645)",109,"(171,658)",14.76,ɝ,"(152,654)",15.00
106,"(171,651)",109,"(171,658)",7.00,ʺ,"(179,642)",12.04
111,"(178,1123)",115,"(186,1132)",12.04,ʐ,"(169,1132)",12.73
119,"(196,697)",126,"(208,704)",13.89,˔,"(187,707)",13.45
129,"(213,1116)",130,"(213,1122)",6.00,̍,"(202,1104)",16.28
131,"(218,364)",142,"(231,363)",13.04,˭,"(195,332)",39.41
132,"(219,532)",135,"(226,523)",11.40,͆,"(217,547)",15.13
133,"(218,1142)",147,"(236,1123)",26.17,null,null,null
136,"(225,941)",143,"(230,948)",8.60,̴,"(210,951)",18.03
162,"(257,452)",166,"(262,461)",10.30,̫,"(209,449)",48.09
187,"(299,1022)",188,"(299,1026)",4.00,џ,"(293,997)",25.71
190,"(304,726)",193,"(312,733)",10.63,null,null,null
190,"(304,726)",192,"(311,713)",14.76,null,null,null
192,"(311,713)",193,"(312,733)",20.02,Ҙ,"(312,711)",2.24
198,"(318,374)",201,"(321,376)",3.61,҅,"(306,353)",24.19
207,"(332,277)",211,"(340,283)",10.00,ҍ,"(309,277)",23.00
207,"(332,277)",221,"(350,276)",18.03,ҍ,"(309,277)",23.00
209,"(338,365)",216,"(343,371)",7.81,null,null,null
211,"(340,283)",221,"(350,276)",12.21,ӹ,"(339,286)",3.16
215,"(345,1096)",227,"(357,1100)",12.65,Ӟ,"(331,1089)",15.65
225,"(355,612)",232,"(363,620)",11.31,ӿ,"(340,602)",18.03
228,"(357,595)",234,"(364,599)",8.06,ՠ,"(367,579)",18.87
229,"(360,139)",236,"(367,137)",7.28,ԥ,"(350,120)",21.47
238,"(369,1069)",244,"(377,1060)",12.04,՗,"(364,1068)",5.10
238,"(369,1069)",243,"(376,1039)",30.81,՗,"(364,1068)",5.10
243,"(376,1039)",253,"(388,1045)",13.42,Կ,"(357,1013)",32.20
243,"(376,1039)",244,"(377,1060)",21.02,Կ,"(357,1013)",32.20
243,"(376,1039)",270,"(405,1044)",29.43,Կ,"(357,1013)",32.20
245,"(380,843)",262,"(402,860)",27.80,Ռ,"(363,843)",17.00
245,"(380,843)",278,"(412,865)",38.83,Ռ,"(363,843)",17.00
248,"(383,429)",254,"(388,436)",8.60,խ,"(370,424)",13.93
253,"(388,1045)",270,"(405,1044)",17.03,ּ,"(388,1048)",3.00
257,"(394,814)",260,"(400,817)",6.71,ׇ,"(391,816)",3.61
262,"(402,860)",278,"(412,865)",11.18,׏,"(394,867)",10.63
265,"(403,297)",275,"(410,308)",13.04,״,"(404,291)",6.08
267,"(404,500)",271,"(408,495)",6.40,֯,"(386,501)",18.03
267,"(404,500)",280,"(413,490)",13.45,֯,"(386,501)",18.03
267,"(404,500)",286,"(425,516)",26.40,֯,"(386,501)",18.03
267,"(404,500)",276,"(412,525)",26.25,֯,"(386,501)",18.03
268,"(405,187)",274,"(411,188)",6.08,؇,"(409,170)",17.46
271,"(408,495)",280,"(413,490)",7.07,׍,"(394,481)",19.80
271,"(408,495)",286,"(425,516)",27.02,׍,"(394,481)",19.80
271,"(408,495)",276,"(412,525)",30.27,׍,"(394,481)",19.80
276,"(412,525)",286,"(425,516)",15.81,ל,"(399,519)",14.32
276,"(412,525)",280,"(413,490)",35.01,ל,"(399,519)",14.32
280,"(413,490)",286,"(425,516)",28.64,׬,"(403,464)",27.86
290,"(441,557)",295,"(446,550)",8.60,؊,"(409,572)",35.34
292,"(442,811)",296,"(447,811)",5.00,ى,"(426,824)",20.62
297,"(451,107)",308,"(462,113)",12.53,ڛ,"(447,108)",4.12
301,"(453,1073)",318,"(474,1094)",29.70,٨,"(434,1057)",24.84
306,"(460,451)",322,"(478,478)",32.45,ڞ,"(449,467)",19.42
307,"(461,292)",310,"(465,292)",4.00,ڋ,"(442,314)",29.07
311,"(465,770)",316,"(476,762)",13.60,ٞ,"(432,748)",39.66
313,"(468,984)",323,"(480,994)",15.62,ھ,"(456,998)",18.44
319,"(477,425)",335,"(492,442)",22.67,۞,"(466,434)",14.21
321,"(477,813)",325,"(482,821)",9.43,ۻ,"(474,796)",17.26
326,"(484,556)",331,"(488,553)",5.00,۵,"(473,548)",13.60
326,"(484,556)",334,"(492,549)",10.63,۵,"(473,548)",13.60
326,"(484,556)",333,"(491,566)",12.21,۵,"(473,548)",13.60
331,"(488,553)",334,"(492,549)",5.66,null,null,null
331,"(488,553)",333,"(491,566)",13.34,null,null,null
333,"(491,566)",334,"(492,549)",17.03,ܶ,"(491,568)",2.00
340,"(502,35)",347,"(508,49)",15.23,ۘ,"(462,33)",40.05
349,"(516,342)",353,"(524,353)",13.60,ܢ,"(485,327)",34.44
355,"(524,1074)",358,"(530,1086)",13.42,ޛ,"(514,1067)",12.21
363,"(540,404)",366,"(548,413)",12.04,޲,"(521,419)",24.21
363,"(540,404)",369,"(552,396)",14.42,޲,"(521,419)",24.21
366,"(548,413)",369,"(552,396)",17.46,ߓ,"(530,432)",26.17
368,"(549,316)",370,"(556,309)",9.90,ߒ,"(530,317)",19.03
368,"(549,316)",371,"(556,324)",10.63,ߒ,"(530,317)",19.03
368,"(549,316)",372,"(563,315)",14.04,ߒ,"(530,317)",19.03
370,"(556,309)",372,"(563,315)",9.22,߷,"(540,292)",23.35
370,"(556,309)",371,"(556,324)",15.00,߷,"(540,292)",23.35
371,"(556,324)",372,"(563,315)",11.40,࠷,"(555,329)",5.10
380,"(580,1132)",384,"(587,1139)",9.90,ߴ,"(539,1140)",41.77
391,"(602,717)",399,"(613,723)",12.53,࠱,"(554,694)",53.23
397,"(612,1103)",403,"(623,1117)",17.80,ऎ,"(612,1082)",21.00
401,"(619,1059)",409,"(634,1038)",25.81,ࣄ,"(590,1057)",29.07
401,"(619,1059)",406,"(632,1030)",31.78,ࣄ,"(590,1057)",29.07
404,"(625,584)",408,"(633,596)",14.42,ष,"(625,581)",3.00
406,"(632,1030)",409,"(634,1038)",8.25,ॊ,"(632,1027)",3.00
411,"(641,1000)",420,"(651,1002)",10.20,॔,"(634,1006)",9.22
411,"(641,1000)",424,"(656,1008)",17.00,॔,"(634,1006)",9.22
411,"(641,1000)",431,"(660,1011)",21.95,॔,"(634,1006)",9.22
413,"(643,1020)",422,"(654,1026)",12.53,null,null,null
413,"(643,1020)",431,"(660,1011)",19.24,null,null,null
416,"(645,253)",421,"(652,262)",11.40,null,null,null
420,"(651,1002)",424,"(656,1008)",7.81,ঔ,"(651,981)",21.00
420,"(651,1002)",431,"(660,1011)",12.73,ঔ,"(651,981)",21.00
422,"(654,1026)",431,"(660,1011)",16.16,ঞ,"(653,1029)",3.16
423,"(654,1043)",428,"(658,1043)",4.00,ॹ,"(643,1050)",13.04
423,"(654,1043)",435,"(666,1041)",12.17,ॹ,"(643,1050)",13.04
424,"(656,1008)",431,"(660,1011)",5.00,null,null,null
428,"(658,1043)",435,"(666,1041)",8.25,ভ,"(658,1045)",2.00
