Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(3,590)",6,"(13,599)",13.45,X,"(3,587)",3.00
7,"(14,119)",8,"(18,120)",4.12,A,"(0,144)",28.65
10,"(18,877)",19,"(26,876)",8.06,null,null,null
28,"(42,136)",29,"(42,141)",5.00,×,"(42,134)",2.00
31,"(43,898)",37,"(51,908)",12.81,Õ,"(41,898)",2.00
39,"(57,509)",42,"(66,504)",10.30,ĉ,"(57,512)",3.00
57,"(98,985)",63,"(106,995)",12.81,Ř,"(74,987)",24.08
58,"(99,108)",60,"(99,116)",8.00,Ŕ,"(74,100)",26.25
61,"(106,594)",70,"(115,602)",12.04,Ɠ,"(92,580)",19.80
68,"(115,864)",73,"(128,874)",16.40,ǖ,"(108,868)",8.06
68,"(115,864)",76,"(134,874)",21.47,ǖ,"(108,868)",8.06
73,"(128,874)",76,"(134,874)",6.00,null,null,null
77,"(136,0)",81,"(139,2)",3.61,Ȃ,"(124,19)",22.47
79,"(138,402)",85,"(144,411)",10.82,Ư,"(99,413)",40.52
79,"(138,402)",82,"(140,420)",18.11,Ư,"(99,413)",40.52
82,"(140,420)",85,"(144,411)",9.85,ȶ,"(139,442)",22.02
84,"(143,134)",94,"(162,119)",24.21,Ȏ,"(128,121)",19.85
124,"(207,949)",130,"(215,954)",9.43,ˁ,"(177,939)",31.62
132,"(218,554)",146,"(227,565)",14.21,́,"(213,553)",5.10
140,"(223,669)",147,"(228,664)",7.07,͆,"(215,678)",12.04
140,"(223,669)",149,"(235,670)",12.04,͆,"(215,678)",12.04
146,"(227,565)",156,"(243,561)",16.49,ͧ,"(220,579)",15.65
147,"(228,664)",149,"(235,670)",9.22,Ά,"(228,656)",8.00
152,"(238,227)",157,"(244,228)",6.08,Ό,"(229,214)",15.81
153,"(239,833)",161,"(250,842)",14.21,͉,"(216,829)",23.35
156,"(243,561)",158,"(248,566)",7.07,Ο,"(235,544)",18.79
162,"(250,938)",165,"(260,928)",14.14,Ϋ,"(239,949)",15.56
163,"(257,620)",168,"(267,612)",12.81,ϲ,"(253,620)",4.00
176,"(284,635)",180,"(291,626)",11.40,Д,"(264,656)",29.00
176,"(284,635)",177,"(286,618)",17.12,Д,"(264,656)",29.00
177,"(286,618)",180,"(291,626)",9.43,ђ,"(280,620)",6.32
181,"(293,4)",183,"(300,11)",9.90,м,"(275,3)",18.03
185,"(308,1042)",190,"(316,1057)",17.00,Һ,"(306,1044)",2.83
196,"(332,1015)",198,"(340,1010)",9.43,Ԓ,"(330,1037)",22.09
214,"(372,1090)",215,"(371,1098)",8.06,֕,"(366,1068)",22.80
220,"(383,92)",221,"(386,94)",3.61,՞,"(349,74)",38.47
226,"(388,787)",229,"(393,800)",13.93,֪,"(371,786)",17.03
232,"(398,0)",237,"(406,0)",8.00,null,null,null
244,"(419,1085)",254,"(427,1093)",11.31,؏,"(401,1100)",23.43
256,"(428,698)",259,"(430,720)",22.09,ٰ,"(429,692)",6.08
269,"(448,1004)",276,"(451,1012)",8.54,ټ,"(433,988)",21.93
272,"(450,3)",278,"(454,0)",5.00,٨,"(428,15)",25.06
274,"(451,354)",281,"(460,347)",11.40,ڝ,"(441,369)",18.03
288,"(466,665)",291,"(470,681)",16.49,ڞ,"(441,652)",28.18
297,"(482,494)",303,"(486,490)",5.66,܇,"(468,490)",14.56
304,"(487,442)",305,"(490,430)",12.37,۰,"(465,441)",22.02
313,"(512,490)",315,"(520,502)",14.42,ޱ,"(514,485)",5.39
314,"(517,334)",319,"(523,341)",9.22,ݣ,"(493,341)",25.00
318,"(524,1037)",324,"(531,1044)",9.90,ި,"(512,1011)",28.64
323,"(532,772)",327,"(537,769)",5.83,ݞ,"(492,781)",41.00
323,"(532,772)",331,"(541,764)",12.04,ݞ,"(492,781)",41.00
327,"(537,769)",331,"(541,764)",6.40,ࡂ,"(554,780)",20.25
329,"(541,459)",335,"(549,469)",12.81,޸,"(516,460)",25.02
337,"(554,863)",345,"(563,874)",14.21,ߝ,"(527,884)",34.21
353,"(575,1048)",356,"(581,1059)",12.53,ࡓ,"(557,1027)",27.66
370,"(619,875)",380,"(631,883)",14.42,࣌,"(592,892)",31.91
376,"(626,365)",384,"(634,371)",10.00,࣡,"(597,346)",34.67
380,"(631,883)",387,"(640,878)",10.30,ॖ,"(630,887)",4.12
381,"(632,405)",382,"(632,416)",11.00,॓,"(630,404)",2.24
409,"(683,262)",418,"(693,284)",24.17,৷,"(680,244)",18.25
412,"(683,704)",416,"(689,694)",11.66,ঙ,"(650,705)",33.02
415,"(688,113)",417,"(690,101)",12.17,਑,"(688,115)",2.00
419,"(693,1115)",422,"(698,1117)",5.39,ਊ,"(685,1129)",16.12
1,"(0,292)",null,null,null,F,"(2,290)",2.83
3,"(3,877)",null,null,null,K,"(2,875)",2.24
4,"(8,772)",null,null,null,B,"(0,768)",8.94
5,"(13,423)",null,null,null,I,"(2,435)",16.28
8,"(18,120)",null,null,null,|,"(18,141)",21.00
9,"(19,621)",null,null,null,^,"(4,647)",30.02
11,"(18,102)",null,null,null,C,"(2,77)",29.68
12,"(19,476)",null,null,null,T,"(3,498)",27.20
13,"(20,1124)",null,null,null,O,"(2,1118)",18.97
14,"(21,225)",null,null,null,E,"(2,217)",20.62
15,"(21,579)",null,null,null,J,"(2,568)",21.95
16,"(22,899)",null,null,null,d,"(10,908)",15.00
17,"(22,854)",null,null,null,,"(20,854)",2.00
18,"(25,390)",null,null,null,H,"(2,391)",23.02
19,"(26,876)",null,null,null,·,"(33,877)",7.07
20,"(26,691)",null,null,null,c,"(10,677)",21.26
21,"(28,1000)",null,null,null,e,"(10,1006)",18.97
22,"(29,411)",null,null,null,x,"(17,403)",14.42
23,"(34,495)",null,null,null,ª,"(29,497)",5.39
24,"(35,785)",null,null,null,,"(19,794)",18.36
25,"(36,515)",null,null,null,u,"(16,510)",20.62
26,"(36,708)",null,null,null,,"(19,708)",17.00
27,"(36,1107)",null,null,null,N,"(2,1088)",38.95
29,"(42,141)",null,null,null,Q,"(3,166)",46.32
30,"(44,603)",null,null,null,Ç,"(37,604)",7.07
32,"(43,1000)",null,null,null,á,"(43,1002)",2.00
33,"(43,1023)",null,null,null,M,"(2,1044)",46.07
34,"(44,1068)",null,null,null,f,"(10,1060)",34.93
35,"(47,552)",null,null,null,Ù,"(42,542)",11.18
