Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(0,700)",3,"(3,694)",6.71,null,null,null
16,"(27,1037)",19,"(28,1013)",24.02,,"(26,1040)",3.16
21,"(34,788)",31,"(43,784)",9.85,c,"(10,796)",25.30
22,"(35,396)",27,"(38,402)",6.71,,"(20,396)",15.00
46,"(66,405)",51,"(76,410)",11.18,ı,"(62,407)",4.47
101,"(186,947)",105,"(191,944)",5.83,ʐ,"(163,931)",28.02
107,"(196,15)",108,"(195,28)",13.04,ȶ,"(138,3)",59.23
109,"(196,436)",117,"(204,458)",23.41,ʿ,"(176,435)",20.02
111,"(196,818)",116,"(202,821)",6.71,ɑ,"(147,855)",61.40
127,"(219,932)",131,"(227,938)",10.00,̚,"(203,925)",17.46
134,"(244,227)",137,"(249,233)",7.81,̾,"(212,219)",32.98
163,"(297,749)",169,"(309,761)",16.97,Л,"(278,758)",21.02
170,"(314,940)",176,"(323,932)",12.04,й,"(288,917)",34.71
170,"(314,940)",181,"(327,936)",13.60,й,"(288,917)",34.71
170,"(314,940)",183,"(331,939)",17.03,й,"(288,917)",34.71
176,"(323,932)",181,"(327,936)",5.66,Ҳ,"(325,929)",3.61
176,"(323,932)",183,"(331,939)",10.63,Ҳ,"(325,929)",3.61
181,"(327,936)",183,"(331,939)",5.00,null,null,null
191,"(348,484)",197,"(355,476)",10.63,Ҫ,"(323,504)",32.02
231,"(420,810)",238,"(427,820)",12.21,׎,"(409,825)",18.60
244,"(439,345)",245,"(440,344)",1.41,ذ,"(434,364)",19.65
245,"(440,344)",249,"(448,340)",8.94,ى,"(440,342)",2.00
262,"(482,210)",269,"(489,219)",11.40,ٯ,"(450,219)",33.24
264,"(483,875)",270,"(490,879)",8.06,ڨ,"(465,865)",20.59
303,"(555,387)",306,"(557,390)",3.61,ކ,"(527,362)",37.54
305,"(555,838)",308,"(560,843)",7.07,ޠ,"(534,828)",23.26
313,"(564,602)",315,"(572,610)",11.31,ߩ,"(551,589)",18.38
317,"(576,229)",326,"(586,238)",13.45,࠯,"(573,232)",4.24
320,"(577,466)",331,"(589,458)",14.42,߸,"(555,466)",22.00
324,"(580,1074)",328,"(586,1065)",10.82,ࠗ,"(564,1071)",16.28
327,"(586,18)",332,"(593,24)",9.22,ߊ,"(546,4)",42.38
330,"(589,284)",333,"(593,285)",4.12,ࡔ,"(583,286)",6.32
341,"(609,1068)",347,"(620,1060)",13.60,ࢤ,"(606,1067)",3.16
341,"(609,1068)",346,"(617,1081)",15.26,ࢤ,"(606,1067)",3.16
346,"(617,1081)",347,"(620,1060)",21.21,null,null,null
351,"(620,956)",354,"(629,947)",12.73,࢕,"(602,961)",18.68
355,"(633,19)",363,"(648,0)",24.21,ࣩ,"(631,18)",2.24
366,"(651,640)",373,"(660,642)",9.22,ࢽ,"(614,641)",37.01
371,"(660,185)",380,"(671,177)",13.60,थ,"(646,177)",16.12
391,"(686,291)",396,"(692,296)",7.81,फ़,"(662,268)",33.24
392,"(688,580)",398,"(698,593)",16.40,ন,"(688,577)",3.00
1,"(0,436)",null,null,null,C,"(2,433)",3.61
3,"(3,694)",null,null,null,L,"(3,692)",2.00
4,"(3,393)",null,null,null,B,"(2,397)",4.12
5,"(12,563)",null,null,null,D,"(2,554)",13.45
6,"(11,750)",null,null,null,E,"(2,738)",15.00
7,"(12,296)",null,null,null,m,"(12,293)",3.00
8,"(15,267)",null,null,null,A,"(2,262)",13.93
9,"(15,591)",null,null,null,a,"(10,590)",5.10
10,"(18,362)",null,null,null,I,"(3,346)",21.93
11,"(19,1118)",null,null,null,F,"(2,1118)",17.00
12,"(21,146)",null,null,null,w,"(13,164)",19.70
13,"(22,733)",null,null,null,,"(15,727)",9.22
14,"(26,49)",null,null,null,U,"(9,35)",22.02
15,"(26,498)",null,null,null,,"(19,487)",13.04
18,"(28,658)",null,null,null,T,"(8,658)",20.00
19,"(28,1013)",null,null,null,N,"(3,977)",43.83
20,"(31,172)",null,null,null,V,"(9,179)",23.09
23,"(37,803)",null,null,null,Ê,"(38,801)",2.24
24,"(36,1053)",null,null,null,P,"(5,1076)",38.60
25,"(37,16)",null,null,null,k,"(12,10)",25.71
26,"(39,189)",null,null,null,S,"(8,197)",32.02
27,"(38,402)",null,null,null,¢,"(28,414)",15.62
28,"(41,116)",null,null,null,R,"(8,102)",35.85
29,"(42,520)",null,null,null,¤,"(28,532)",18.44
30,"(43,691)",null,null,null,æ,"(45,686)",5.39
31,"(43,784)",null,null,null,à,"(44,776)",8.06
32,"(43,822)",null,null,null,g,"(11,863)",52.01
33,"(45,498)",null,null,null,Æ,"(37,482)",17.89
34,"(48,387)",null,null,null,»,"(34,378)",16.64
35,"(48,1003)",null,null,null,è,"(45,1000)",4.24
36,"(50,228)",null,null,null,,"(26,226)",24.08
37,"(50,580)",null,null,null,Þ,"(44,577)",6.71
38,"(50,979)",null,null,null,[,"(9,962)",44.38
39,"(52,258)",null,null,null,Ô,"(41,285)",29.15
40,"(52,712)",null,null,null,ô,"(49,731)",19.24
41,"(52,754)",null,null,null,Ñ,"(39,764)",16.40
42,"(56,899)",null,null,null,O,"(5,918)",54.42
43,"(60,5)",null,null,null,ù,"(50,2)",10.44
44,"(65,493)",null,null,null,Ć,"(52,478)",19.85
45,"(65,973)",null,null,null,ĵ,"(63,974)",2.24
47,"(68,636)",null,null,null,Û,"(43,621)",29.15
48,"(67,852)",null,null,null,³,"(31,864)",37.95
49,"(75,107)",null,null,null,Į,"(62,111)",13.60
50,"(77,222)",null,null,null,ŏ,"(70,239)",18.38
51,"(76,410)",null,null,null,ź,"(81,409)",5.10
52,"(77,91)",null,null,null,þ,"(51,78)",29.07
53,"(76,443)",null,null,null,×,"(42,444)",34.01
55,"(84,123)",null,null,null,Ź,"(81,123)",3.00
56,"(82,185)",null,null,null,į,"(62,190)",20.62
57,"(83,563)",null,null,null,ŕ,"(73,532)",32.57
58,"(83,756)",null,null,null,ĺ,"(67,763)",17.46
59,"(83,988)",null,null,null,ņ,"(68,996)",17.00
