Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
3,"(4,955)",15,"(24,932)",30.48,r,"(12,965)",12.81
6,"(13,54)",10,"(19,64)",11.66,w,"(14,49)",5.10
11,"(20,661)",16,"(27,675)",15.65,S,"(3,657)",17.46
11,"(20,661)",24,"(36,670)",18.36,S,"(3,657)",17.46
16,"(27,675)",24,"(36,670)",10.30,a,"(7,693)",26.91
17,"(28,770)",26,"(37,780)",13.45,V,"(3,753)",30.23
20,"(31,180)",23,"(34,184)",5.00,null,null,null
42,"(61,870)",45,"(66,884)",14.87,Ö,"(42,866)",19.42
44,"(67,3)",49,"(72,0)",5.83,Ĵ,"(67,5)",2.00
56,"(83,674)",58,"(88,662)",13.00,ķ,"(67,664)",18.87
63,"(104,532)",77,"(123,554)",29.07,Ų,"(82,554)",31.11
72,"(117,1005)",81,"(127,1011)",11.66,ƈ,"(86,969)",47.51
82,"(128,97)",89,"(140,105)",14.42,ƹ,"(104,101)",24.33
82,"(128,97)",110,"(171,105)",43.74,ƹ,"(104,101)",24.33
89,"(140,105)",110,"(171,105)",31.00,Ȏ,"(125,119)",20.52
91,"(141,636)",97,"(150,642)",10.82,ȣ,"(131,647)",14.87
99,"(160,1092)",108,"(169,1099)",11.40,ȿ,"(140,1115)",30.48
114,"(178,938)",115,"(182,934)",5.66,ɮ,"(153,923)",29.15
119,"(189,501)",123,"(194,501)",5.00,ˮ,"(187,499)",2.83
119,"(189,501)",125,"(202,506)",13.93,ˮ,"(187,499)",2.83
119,"(189,501)",132,"(203,493)",16.12,ˮ,"(187,499)",2.83
119,"(189,501)",136,"(207,503)",18.11,ˮ,"(187,499)",2.83
119,"(189,501)",138,"(209,499)",20.10,ˮ,"(187,499)",2.83
119,"(189,501)",150,"(221,498)",32.14,ˮ,"(187,499)",2.83
123,"(194,501)",125,"(202,506)",9.43,null,null,null
123,"(194,501)",132,"(203,493)",12.04,null,null,null
123,"(194,501)",136,"(207,503)",13.15,null,null,null
123,"(194,501)",138,"(209,499)",15.13,null,null,null
123,"(194,501)",150,"(221,498)",27.17,null,null,null
124,"(201,941)",134,"(204,932)",9.49,̜,"(198,941)",3.00
125,"(202,506)",136,"(207,503)",5.83,˻,"(190,520)",18.44
125,"(202,506)",138,"(209,499)",9.90,˻,"(190,520)",18.44
125,"(202,506)",132,"(203,493)",13.04,˻,"(190,520)",18.44
125,"(202,506)",150,"(221,498)",20.62,˻,"(190,520)",18.44
128,"(201,1099)",135,"(205,1104)",6.40,̃,"(192,1077)",23.77
132,"(203,493)",138,"(209,499)",8.49,̱,"(203,490)",3.00
132,"(203,493)",136,"(207,503)",10.77,̱,"(203,490)",3.00
132,"(203,493)",150,"(221,498)",18.68,̱,"(203,490)",3.00
136,"(207,503)",138,"(209,499)",4.47,null,null,null
136,"(207,503)",150,"(221,498)",14.87,null,null,null
138,"(209,499)",150,"(221,498)",12.04,null,null,null
154,"(222,946)",158,"(235,955)",15.81,͔,"(212,960)",17.20
