Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
346,"(580,819)",352,"(590,825)",11.66,߂,"(543,816)",37.12
361,"(614,812)",368,"(627,804)",15.26,࢞,"(611,793)",19.24
364,"(619,1133)",373,"(628,1122)",14.21,ࢰ,"(616,1132)",3.16
364,"(619,1133)",366,"(621,1112)",21.10,ࢰ,"(616,1132)",3.16
366,"(621,1112)",373,"(628,1122)",12.21,ࡶ,"(595,1104)",27.20
376,"(635,674)",380,"(643,662)",14.42,ࢤ,"(612,671)",23.19
379,"(642,196)",385,"(651,204)",12.04,ࣟ,"(628,185)",17.80
379,"(642,196)",391,"(659,195)",17.03,ࣟ,"(628,185)",17.80
385,"(651,204)",391,"(659,195)",12.04,द,"(650,211)",7.07
388,"(652,755)",392,"(660,763)",11.31,ࣶ,"(635,752)",17.26
390,"(659,627)",397,"(668,636)",12.73,ऌ,"(643,617)",18.87
411,"(691,800)",423,"(701,809)",13.45,ঀ,"(675,791)",18.36
1,"(0,3)",null,null,null,A,"(2,0)",3.61
2,"(0,1073)",null,null,null,G,"(2,1071)",2.83
3,"(3,748)",null,null,null,H,"(3,750)",2.00
4,"(10,364)",null,null,null,O,"(7,351)",13.34
5,"(11,16)",null,null,null,X,"(11,14)",2.00
6,"(11,249)",null,null,null,N,"(7,251)",4.47
7,"(11,515)",null,null,null,b,"(12,511)",4.12
8,"(11,403)",null,null,null,P,"(9,402)",2.24
10,"(15,679)",null,null,null,D,"(2,652)",29.97
11,"(16,593)",null,null,null,V,"(10,607)",15.23
12,"(18,1050)",null,null,null,F,"(2,1007)",45.88
13,"(20,421)",null,null,null,C,"(2,447)",31.62
14,"(21,475)",null,null,null,\,"(11,460)",18.03
16,"(24,732)",null,null,null,],"(11,717)",19.85
17,"(28,805)",null,null,null,,"(21,804)",7.07
18,"(27,843)",null,null,null,e,"(12,835)",17.00
19,"(27,197)",null,null,null,T,"(10,177)",26.25
20,"(28,1084)",null,null,null,f,"(12,1112)",32.25
22,"(30,900)",null,null,null,E,"(2,917)",32.76
23,"(32,60)",null,null,null,¸,"(35,60)",3.00
25,"(34,556)",null,null,null,Ï,"(42,538)",19.70
26,"(37,111)",null,null,null,B,"(2,117)",35.51
27,"(35,378)",null,null,null,¯,"(32,396)",18.25
29,"(40,924)",null,null,null,S,"(9,952)",41.77
30,"(40,440)",null,null,null,,"(27,452)",17.69
31,"(42,604)",null,null,null,,"(28,631)",30.41
32,"(43,92)",null,null,null,ç,"(46,97)",5.83
33,"(43,1087)",null,null,null,Ò,"(42,1092)",5.10
35,"(44,757)",null,null,null,á,"(44,759)",2.00
36,"(46,241)",null,null,null,¢,"(29,234)",18.38
37,"(46,773)",null,null,null,¾,"(36,787)",17.20
38,"(48,869)",null,null,null,¨,"(30,864)",18.68
39,"(50,217)",null,null,null,ĉ,"(57,228)",13.04
40,"(52,578)",null,null,null,é,"(46,568)",11.66
41,"(51,1058)",null,null,null,ø,"(50,1060)",2.24
42,"(54,1020)",null,null,null,,"(26,998)",35.61
43,"(59,276)",null,null,null,Ë,"(40,290)",23.60
44,"(63,411)",null,null,null,Ċ,"(57,392)",19.92
45,"(63,1138)",null,null,null,W,"(10,1138)",53.00
46,"(65,764)",null,null,null,ī,"(67,770)",6.32
47,"(66,858)",null,null,null,ö,"(50,844)",21.26
48,"(67,4)",null,null,null,Ē,"(59,6)",8.25
50,"(68,319)",null,null,null,,"(28,323)",40.20
51,"(71,892)",null,null,null,ā,"(52,900)",20.62
52,"(74,134)",null,null,null,ë,"(47,147)",29.97
53,"(76,205)",null,null,null,Ě,"(61,202)",15.30
54,"(76,448)",null,null,null,ď,"(58,446)",18.11
56,"(84,387)",null,null,null,ŀ,"(73,368)",21.95
57,"(84,1140)",null,null,null,ŉ,"(75,1124)",18.36
59,"(84,908)",null,null,null,ŧ,"(84,910)",2.00
60,"(86,794)",null,null,null,Ĥ,"(65,788)",21.84
63,"(98,1045)",null,null,null,Ƽ,"(109,1055)",14.87
64,"(100,420)",null,null,null,ũ,"(85,413)",16.55
65,"(99,692)",null,null,null,ś,"(81,688)",18.44
66,"(100,524)",null,null,null,Ģ,"(64,496)",45.61
67,"(104,659)",null,null,null,Ī,"(67,652)",37.66
68,"(108,4)",null,null,null,ƫ,"(107,7)",3.16
69,"(110,146)",null,null,null,ű,"(88,170)",32.56
70,"(110,283)",null,null,null,Ų,"(88,291)",23.41
71,"(114,76)",null,null,null,Ş,"(82,60)",35.78
72,"(114,403)",null,null,null,Ʊ,"(108,390)",14.32
74,"(116,989)",null,null,null,ǟ,"(116,1001)",12.00
76,"(125,436)",null,null,null,Ʃ,"(106,454)",26.17
77,"(126,585)",null,null,null,ƅ,"(93,592)",33.73
78,"(129,868)",null,null,null,ƶ,"(108,854)",25.24
79,"(130,174)",null,null,null,Ɣ,"(99,179)",31.40
80,"(131,740)",null,null,null,ǅ,"(111,732)",21.54
81,"(131,1081)",null,null,null,ƪ,"(106,1092)",27.31
82,"(132,1132)",null,null,null,ǖ,"(115,1122)",19.72
83,"(133,936)",null,null,null,Ǖ,"(115,922)",22.80
84,"(139,124)",null,null,null,Ǒ,"(115,118)",24.74
85,"(139,787)",null,null,null,Ǔ,"(115,807)",31.24
87,"(147,947)",null,null,null,Ȱ,"(141,969)",22.80
88,"(148,705)",null,null,null,ȯ,"(141,698)",9.90
89,"(149,1066)",null,null,null,ȫ,"(139,1053)",16.40
90,"(152,264)",null,null,null,ɕ,"(152,267)",3.00
91,"(152,325)",null,null,null,Ʒ,"(109,338)",44.92
92,"(152,432)",null,null,null,Ȯ,"(141,419)",17.03
93,"(152,652)",null,null,null,ȕ,"(131,659)",22.14
95,"(156,923)",null,null,null,ə,"(153,925)",3.61
96,"(156,880)",null,null,null,ɇ,"(148,864)",17.89
97,"(163,1133)",null,null,null,ʎ,"(166,1132)",3.16
98,"(164,117)",null,null,null,Ɋ,"(149,108)",17.49
99,"(167,1010)",null,null,null,ȱ,"(141,1003)",26.93
100,"(171,258)",null,null,null,ɭ,"(157,242)",21.26
102,"(171,596)",null,null,null,ɝ,"(154,591)",17.72
103,"(172,300)",null,null,null,Ȳ,"(143,294)",29.61
104,"(177,726)",null,null,null,ɴ,"(159,730)",18.44
105,"(178,663)",null,null,null,ʸ,"(178,658)",5.00
106,"(177,800)",null,null,null,ˊ,"(181,802)",4.47
108,"(179,338)",null,null,null,ɹ,"(162,373)",38.91
109,"(180,14)",null,null,null,ɤ,"(156,13)",24.02
110,"(180,835)",null,null,null,ɾ,"(163,844)",19.24
111,"(184,235)",null,null,null,˘,"(186,236)",2.24
112,"(186,203)",null,null,null,ɦ,"(156,209)",30.59
113,"(187,80)",null,null,null,ɺ,"(163,56)",33.94
114,"(188,402)",null,null,null,ʉ,"(165,395)",24.04
115,"(187,968)",null,null,null,ʙ,"(170,973)",17.72
117,"(194,747)",null,null,null,ʨ,"(173,765)",27.66
119,"(196,45)",null,null,null,˷,"(195,43)",2.24
120,"(199,797)",null,null,null,˨,"(189,786)",14.87
121,"(200,1020)",null,null,null,ˤ,"(187,1040)",23.85
122,"(203,228)",null,null,null,̊,"(199,227)",4.12
123,"(202,425)",null,null,null,˛,"(186,429)",16.49
124,"(202,524)",null,null,null,ʇ,"(164,510)",40.50
125,"(203,585)",null,null,null,˔,"(185,570)",23.43
126,"(205,320)",null,null,null,˙,"(186,315)",19.65
127,"(208,765)",null,null,null,̯,"(207,763)",2.24
128,"(210,138)",null,null,null,ʮ,"(176,156)",38.47
129,"(218,870)",null,null,null,͊,"(218,873)",3.00
130,"(219,270)",null,null,null,́,"(197,277)",23.09
131,"(221,907)",null,null,null,˰,"(191,909)",30.07
132,"(225,250)",null,null,null,͓,"(220,235)",15.81
133,"(224,537)",null,null,null,͘,"(221,530)",7.62
134,"(223,890)",null,null,null,̉,"(198,892)",25.08
135,"(225,309)",null,null,null,͂,"(214,293)",19.42
136,"(225,606)",null,null,null,̳,"(208,613)",18.38
137,"(228,448)",null,null,null,̍,"(199,472)",37.64
139,"(229,401)",null,null,null,͉,"(218,412)",15.56
140,"(231,941)",null,null,null,̢,"(204,933)",28.16
141,"(234,1112)",null,null,null,̇,"(197,1083)",47.01
142,"(235,134)",null,null,null,΄,"(235,123)",11.00
143,"(236,811)",null,null,null,ͻ,"(233,796)",15.30
144,"(238,418)",null,null,null,ͫ,"(228,431)",16.40
145,"(242,111)",null,null,null,͖,"(221,100)",23.71
146,"(241,235)",null,null,null,Ϳ,"(234,217)",19.31
148,"(243,513)",null,null,null,͝,"(222,484)",35.81
149,"(245,1034)",null,null,null,̼,"(211,1064)",45.34
151,"(248,582)",null,null,null,ς,"(251,601)",19.24
152,"(249,324)",null,null,null,ʹ,"(232,350)",31.06
153,"(252,548)",null,null,null,Τ,"(244,534)",16.12
154,"(252,1109)",null,null,null,ϐ,"(254,1113)",4.47
155,"(253,676)",null,null,null,Ͱ,"(229,649)",36.12
156,"(254,407)",null,null,null,α,"(246,387)",21.54
157,"(259,48)",null,null,null,;,"(234,29)",31.40
158,"(259,1074)",null,null,null,ͮ,"(228,1076)",31.06
159,"(267,380)",null,null,null,Ζ,"(240,370)",28.79
160,"(268,118)",null,null,null,φ,"(252,126)",17.89
162,"(269,453)",null,null,null,κ,"(250,477)",30.61
163,"(271,1050)",null,null,null,Ϸ,"(268,1050)",3.00
166,"(274,1082)",null,null,null,Ϟ,"(260,1092)",17.20
167,"(275,334)",null,null,null,ϸ,"(269,349)",16.16
168,"(275,714)",null,null,null,Ϫ,"(266,741)",28.46
169,"(276,976)",null,null,null,΁,"(234,987)",43.42
170,"(276,631)",null,null,null,Ϣ,"(262,646)",20.52
171,"(278,1107)",null,null,null,Е,"(277,1123)",16.03
172,"(280,107)",null,null,null,ѓ,"(299,123)",24.84
173,"(281,223)",null,null,null,Н,"(281,221)",2.00
174,"(283,203)",null,null,null,Ϯ,"(267,194)",18.36
175,"(283,676)",null,null,null,Ё,"(271,661)",19.21
176,"(288,1024)",null,null,null,ϥ,"(263,1011)",28.18
178,"(292,355)",null,null,null,Э,"(288,356)",4.12
179,"(294,284)",null,null,null,Ͻ,"(270,262)",32.56
180,"(293,659)",null,null,null,ф,"(293,656)",3.00
181,"(292,819)",null,null,null,ϧ,"(264,823)",28.28
182,"(296,169)",null,null,null,ѣ,"(304,160)",12.04
183,"(298,643)",null,null,null,о,"(292,636)",9.22
185,"(300,330)",null,null,null,н,"(292,338)",11.31
186,"(299,709)",null,null,null,и,"(291,694)",17.00
188,"(303,754)",null,null,null,Ў,"(276,762)",28.16
189,"(306,510)",null,null,null,К,"(279,525)",30.89
190,"(308,675)",null,null,null,ҁ,"(313,657)",18.68
191,"(310,901)",null,null,null,ь,"(295,884)",22.67
192,"(309,808)",null,null,null,Ч,"(284,786)",33.30
194,"(314,395)",null,null,null,ѥ,"(306,420)",26.25
195,"(315,1058)",null,null,null,і,"(299,1070)",20.00
196,"(315,3)",null,null,null,а,"(290,21)",30.81
197,"(317,218)",null,null,null,Ѥ,"(305,202)",20.00
198,"(317,318)",null,null,null,ї,"(300,305)",21.40
199,"(319,1026)",null,null,null,ѵ,"(309,1004)",24.17
200,"(324,128)",null,null,null,Ѹ,"(311,114)",19.10
201,"(327,823)",null,null,null,Ҷ,"(324,822)",3.16
202,"(329,543)",null,null,null,ъ,"(295,561)",38.47
203,"(329,862)",null,null,null,ѕ,"(299,851)",31.95
204,"(330,1074)",null,null,null,Һ,"(326,1076)",4.47
205,"(330,156)",null,null,null,ҙ,"(319,146)",14.87
206,"(332,284)",null,null,null,Ҋ,"(315,296)",20.81
207,"(332,902)",null,null,null,Ҧ,"(322,917)",18.03
208,"(334,1015)",null,null,null,ӛ,"(335,1011)",4.12
209,"(340,972)",null,null,null,҇,"(314,987)",30.02
211,"(345,948)",null,null,null,҂,"(313,945)",32.14
212,"(343,1094)",null,null,null,Ҟ,"(319,1107)",27.29
213,"(346,890)",null,null,null,ө,"(340,879)",12.53
214,"(348,3)",null,null,null,ӿ,"(348,5)",2.00
215,"(348,676)",null,null,null,Ӂ,"(330,694)",25.46
216,"(348,254)",null,null,null,ӄ,"(331,262)",18.79
217,"(354,462)",null,null,null,Ӵ,"(343,466)",11.70
218,"(355,492)",null,null,null,ӌ,"(332,499)",24.04
220,"(358,1108)",null,null,null,һ,"(326,1132)",40.00
221,"(364,138)",null,null,null,Ԧ,"(356,124)",16.12
222,"(368,410)",null,null,null,֝,"(389,427)",27.02
223,"(368,529)",null,null,null,Ԑ,"(350,537)",19.70
224,"(369,22)",null,null,null,Ջ,"(368,28)",6.08
225,"(369,378)",null,null,null,ӫ,"(341,360)",33.29
226,"(370,1091)",null,null,null,՜,"(371,1086)",5.10
227,"(372,990)",null,null,null,Ն,"(365,971)",20.25
228,"(372,602)",null,null,null,Ӗ,"(333,606)",39.20
229,"(379,231)",null,null,null,ԕ,"(352,212)",33.02
231,"(380,842)",null,null,null,Ԡ,"(354,842)",26.00
232,"(385,382)",null,null,null,ռ,"(380,380)",5.39
233,"(384,786)",null,null,null,ԓ,"(351,768)",37.59
235,"(388,152)",null,null,null,ր,"(381,141)",13.04
236,"(388,309)",null,null,null,Ր,"(370,305)",18.44
237,"(393,286)",null,null,null,ձ,"(379,289)",14.32
238,"(392,337)",null,null,null,թ,"(375,345)",18.79
239,"(393,578)",null,null,null,֟,"(389,580)",4.47
240,"(392,971)",null,null,null,՚,"(371,958)",24.70
241,"(394,357)",null,null,null,֋,"(385,364)",11.40
242,"(393,827)",null,null,null,՘,"(371,812)",26.63
243,"(394,794)",null,null,null,֦,"(392,794)",2.00
244,"(395,171)",null,null,null,Ւ,"(371,188)",29.41
246,"(400,632)",null,null,null,ն,"(379,645)",24.70
247,"(400,855)",null,null,null,֗,"(388,887)",34.18
250,"(411,998)",null,null,null,ע,"(411,994)",4.00
251,"(412,86)",null,null,null,֓,"(388,108)",32.56
252,"(417,356)",null,null,null,؅,"(419,353)",3.61
253,"(416,687)",null,null,null,֬,"(394,691)",22.36
255,"(418,932)",null,null,null,װ,"(414,931)",4.12
256,"(418,904)",null,null,null,֎,"(386,914)",33.53
257,"(420,59)",null,null,null,מ,"(411,36)",24.70
259,"(420,1067)",null,null,null,׻,"(417,1045)",22.20
260,"(421,384)",null,null,null,،,"(421,386)",2.00
261,"(423,754)",null,null,null,ք,"(381,732)",47.41
262,"(423,210)",null,null,null,׉,"(403,221)",22.83
263,"(427,590)",null,null,null,ء,"(427,597)",7.00
264,"(429,1101)",null,null,null,ז,"(407,1101)",22.00
265,"(432,252)",null,null,null,י,"(409,262)",25.08
266,"(434,437)",null,null,null,ׄ,"(402,438)",32.02
268,"(436,898)",null,null,null,ؒ,"(422,882)",21.26
269,"(436,200)",null,null,null,٤,"(448,177)",25.94
270,"(438,980)",null,null,null,ص,"(435,986)",6.71
271,"(440,643)",null,null,null,آ,"(427,639)",13.60
272,"(444,700)",null,null,null,ع,"(436,710)",12.81
273,"(444,1034)",null,null,null,ه,"(439,1036)",5.39
274,"(448,400)",null,null,null,ف,"(438,412)",15.62
275,"(450,14)",null,null,null,؆,"(420,21)",30.81
276,"(451,597)",null,null,null,٩,"(449,596)",2.24
277,"(452,1132)",null,null,null,پ,"(452,1117)",15.00
278,"(459,578)",null,null,null,س,"(435,561)",29.41
279,"(458,843)",null,null,null,٬,"(449,837)",10.82
280,"(460,460)",null,null,null,و,"(440,476)",25.61
281,"(465,770)",null,null,null,ً,"(441,778)",25.30
282,"(466,307)",null,null,null,ح,"(434,308)",32.02
283,"(466,486)",null,null,null,׸,"(417,502)",51.55
284,"(467,269)",null,null,null,ِ,"(443,278)",25.63
285,"(467,436)",null,null,null,ٷ,"(451,444)",17.89
286,"(467,670)",null,null,null,ٱ,"(450,675)",17.72
287,"(477,595)",null,null,null,ڪ,"(468,614)",21.02
288,"(479,1122)",null,null,null,ګ,"(468,1103)",21.95
289,"(488,1142)",null,null,null,܂,"(493,1141)",5.10
290,"(491,141)",null,null,null,ڣ,"(467,146)",24.52
291,"(493,386)",null,null,null,ڧ,"(468,383)",25.18
292,"(492,458)",null,null,null,۔,"(480,472)",18.44
293,"(494,822)",null,null,null,ۜ,"(483,843)",23.71
294,"(493,995)",null,null,null,ۊ,"(477,1006)",19.42
295,"(494,699)",null,null,null,ڷ,"(471,704)",23.54
296,"(495,108)",null,null,null,ڄ,"(454,114)",41.44
299,"(499,524)",null,null,null,ۉ,"(476,548)",33.24
300,"(503,892)",null,null,null,ۖ,"(481,891)",22.02
301,"(502,322)",null,null,null,ܞ,"(502,324)",2.00
302,"(504,588)",null,null,null,ۨ,"(488,579)",18.36
304,"(505,674)",null,null,null,۱,"(491,654)",24.41
305,"(509,794)",null,null,null,ܔ,"(500,803)",12.73
306,"(510,72)",null,null,null,ڬ,"(469,66)",41.44
307,"(510,342)",null,null,null,ܹ,"(509,348)",6.08
308,"(510,398)",null,null,null,۹,"(492,419)",27.66
309,"(510,942)",null,null,null,ۇ,"(475,943)",35.01
310,"(510,778)",null,null,null,ܥ,"(505,769)",10.30
311,"(512,177)",null,null,null,ۤ,"(486,203)",36.77
312,"(512,475)",null,null,null,܎,"(499,490)",19.85
314,"(516,233)",null,null,null,ܪ,"(507,260)",28.46
315,"(517,987)",null,null,null,ݏ,"(515,987)",2.00
316,"(518,42)",null,null,null,܆,"(495,36)",23.77
317,"(520,626)",null,null,null,۪,"(490,634)",31.05
318,"(523,374)",null,null,null,ܭ,"(507,365)",18.36
319,"(524,768)",null,null,null,ܡ,"(503,743)",32.65
320,"(528,651)",null,null,null,ܻ,"(509,649)",19.10
321,"(532,10)",null,null,null,ܑ,"(500,13)",32.14
324,"(538,142)",null,null,null,ݛ,"(519,145)",19.24
325,"(537,773)",null,null,null,ޕ,"(531,786)",14.32
326,"(539,29)",null,null,null,ݭ,"(523,25)",16.49
327,"(539,584)",null,null,null,ݱ,"(523,584)",16.00
328,"(544,232)",null,null,null,ޠ,"(533,227)",12.08
329,"(546,1051)",null,null,null,ށ,"(524,1097)",50.99
330,"(546,172)",null,null,null,߇,"(546,174)",2.00
331,"(549,894)",null,null,null,߉,"(546,892)",3.61
332,"(552,1021)",null,null,null,ߤ,"(554,1018)",3.61
333,"(555,188)",null,null,null,ߍ,"(548,206)",19.31
334,"(555,432)",null,null,null,޲,"(539,429)",16.28
335,"(558,765)",null,null,null,޿,"(542,750)",21.93
336,"(563,1140)",null,null,null,ࠖ,"(566,1141)",3.16
337,"(563,646)",null,null,null,߃,"(544,632)",23.60
338,"(566,116)",null,null,null,߆,"(546,98)",26.91
339,"(564,945)",null,null,null,߀,"(542,950)",22.56
340,"(570,1122)",null,null,null,ކ,"(525,1100)",50.09
341,"(570,385)",null,null,null,ߘ,"(551,383)",19.10
343,"(571,560)",null,null,null,޳,"(539,549)",33.84
344,"(572,406)",null,null,null,ߏ,"(548,408)",24.08
345,"(574,442)",null,null,null,ࠟ,"(570,450)",8.94
347,"(582,1076)",null,null,null,ࠉ,"(563,1067)",21.02
348,"(585,367)",null,null,null,߼,"(562,345)",31.83
349,"(584,467)",null,null,null,࠘,"(568,485)",24.08
350,"(584,747)",null,null,null,ࠐ,"(564,711)",41.18
351,"(586,668)",null,null,null,ߛ,"(552,686)",38.47
352,"(590,825)",null,null,null,ࡖ,"(584,861)",36.50
353,"(592,778)",null,null,null,ࡌ,"(581,785)",13.04
354,"(596,436)",null,null,null,ࡪ,"(592,421)",15.52
355,"(597,319)",null,null,null,ߒ,"(549,295)",53.67
356,"(600,634)",null,null,null,ࡵ,"(595,631)",5.83
357,"(606,612)",null,null,null,ࠚ,"(569,607)",37.34
358,"(606,1060)",null,null,null,ࢋ,"(603,1061)",3.16
359,"(608,471)",null,null,null,ࢂ,"(599,483)",15.00
360,"(607,1041)",null,null,null,ࡐ,"(582,1046)",25.50
362,"(619,216)",null,null,null,࡞,"(587,244)",42.52
363,"(617,747)",null,null,null,ࢩ,"(613,765)",18.44
365,"(618,440)",null,null,null,ࢢ,"(612,423)",18.03
367,"(622,850)",null,null,null,ࡦ,"(589,875)",41.40
368,"(627,804)",null,null,null,࣢,"(628,801)",3.16
369,"(627,156)",null,null,null,࢘,"(610,143)",21.40
370,"(627,1008)",null,null,null,ࢵ,"(618,989)",21.02
371,"(628,96)",null,null,null,࡮,"(594,91)",34.37
372,"(629,27)",null,null,null,࡙,"(585,50)",49.65
373,"(628,1122)",null,null,null,ई,"(642,1113)",16.64
374,"(632,596)",null,null,null,ࢣ,"(612,592)",20.40
375,"(634,140)",null,null,null,ࢗ,"(610,124)",28.84
377,"(636,495)",null,null,null,ࣙ,"(627,507)",15.00
378,"(637,570)",null,null,null,ࣚ,"(627,550)",22.36
381,"(645,234)",null,null,null,࢝,"(611,261)",43.42
382,"(644,1026)",null,null,null,࣓,"(626,1033)",19.31
383,"(648,536)",null,null,null,ࣼ,"(637,522)",17.80
384,"(649,329)",null,null,null,࣎,"(626,315)",26.93
386,"(650,733)",null,null,null,ज,"(648,731)",2.83
387,"(652,378)",null,null,null,ࢸ,"(619,391)",35.47
389,"(655,711)",null,null,null,र,"(651,704)",8.06
391,"(659,195)",null,null,null,ऽ,"(657,181)",14.14
392,"(660,763)",null,null,null,ढ,"(649,774)",15.56
393,"(660,809)",null,null,null,घ,"(646,797)",18.44
394,"(666,4)",null,null,null,क़,"(664,4)",2.00
395,"(666,28)",null,null,null,ञ,"(649,20)",18.79
396,"(667,393)",null,null,null,ख,"(646,403)",23.26
397,"(668,636)",null,null,null,॥,"(667,640)",4.12
398,"(673,138)",null,null,null,ै,"(660,161)",26.42
399,"(672,756)",null,null,null,ই,"(676,769)",13.60
400,"(674,581)",null,null,null,ॱ,"(670,582)",4.12
401,"(675,562)",null,null,null,ू,"(658,567)",17.72
402,"(675,458)",null,null,null,न,"(650,459)",25.02
403,"(677,1008)",null,null,null,ॗ,"(663,989)",23.60
404,"(676,1101)",null,null,null,ओ,"(644,1080)",38.28
405,"(682,375)",null,null,null,ঙ,"(681,380)",5.10
406,"(683,195)",null,null,null,হ,"(688,221)",26.48
407,"(685,490)",null,null,null,ग़,"(664,484)",21.84
408,"(684,973)",null,null,null,इ,"(642,947)",49.40
409,"(690,774)",null,null,null,঺,"(688,776)",2.83
410,"(690,554)",null,null,null,া,"(690,558)",4.00
412,"(692,131)",null,null,null,ॺ,"(674,92)",42.95
413,"(692,532)",null,null,null,ॿ,"(675,525)",18.38
414,"(692,920)",null,null,null,࣬,"(630,915)",62.20
415,"(695,1085)",null,null,null,ঐ,"(677,1055)",34.99
416,"(695,729)",null,null,null,ন,"(683,705)",26.83
417,"(697,404)",null,null,null,ণ,"(683,407)",14.32
418,"(696,422)",null,null,null,৓,"(696,424)",2.00
419,"(697,852)",null,null,null,ষ,"(687,870)",20.59
420,"(698,436)",null,null,null,থ,"(683,441)",15.81
421,"(698,604)",null,null,null,ি,"(690,625)",22.47
422,"(700,164)",null,null,null,ৗ,"(698,163)",2.24
423,"(701,809)",null,null,null,ভ,"(684,823)",22.02
424,"(702,654)",null,null,null,খ,"(680,665)",24.60
425,"(707,787)",null,null,null,৶,"(706,771)",16.03
426,"(707,674)",null,null,null,ধ,"(683,672)",24.08
