Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
5,"(10,140)",13,"(20,146)",11.66,null,null,null
6,"(10,290)",15,"(22,283)",13.89,\,"(8,290)",2.00
7,"(14,123)",10,"(18,122)",4.12,g,"(11,107)",16.28
21,"(33,817)",26,"(42,821)",9.85,«,"(27,819)",6.32
28,"(47,851)",31,"(51,856)",6.40,ċ,"(52,838)",13.93
30,"(47,445)",33,"(54,450)",8.60,B,"(2,456)",46.32
36,"(59,58)",39,"(66,66)",10.63,q,"(13,26)",56.04
41,"(69,90)",43,"(72,94)",5.00,ë,"(44,103)",28.18
41,"(69,90)",45,"(76,97)",9.90,ë,"(44,103)",28.18
43,"(72,94)",45,"(76,97)",5.00,null,null,null
49,"(80,878)",57,"(89,886)",12.04,ń,"(69,899)",23.71
56,"(91,507)",64,"(103,516)",15.00,Ś,"(76,486)",25.81
69,"(111,124)",76,"(127,115)",18.36,Ǉ,"(109,124)",2.00
69,"(111,124)",81,"(136,109)",29.15,Ǉ,"(109,124)",2.00
71,"(115,627)",73,"(122,632)",8.60,ő,"(75,652)",47.17
76,"(127,115)",81,"(136,109)",10.82,null,null,null
79,"(131,998)",88,"(143,1009)",16.28,ư,"(103,987)",30.08
82,"(138,161)",87,"(143,167)",7.81,Ȱ,"(136,161)",2.00
104,"(169,998)",108,"(171,1003)",5.39,ʇ,"(157,1001)",12.37
104,"(169,998)",109,"(173,986)",12.65,ʇ,"(157,1001)",12.37
108,"(171,1003)",109,"(173,986)",17.12,ʭ,"(168,1020)",17.26
162,"(291,830)",170,"(299,840)",12.81,Њ,"(271,844)",24.41
167,"(297,404)",169,"(298,408)",4.12,Ѣ,"(297,402)",2.00
189,"(336,92)",191,"(345,100)",12.04,Ұ,"(322,107)",20.52
196,"(350,0)",207,"(364,11)",17.80,Ү,"(322,4)",28.28
205,"(361,462)",206,"(363,456)",6.32,Ҹ,"(324,452)",38.33
210,"(366,1001)",211,"(372,1015)",15.23,Ӿ,"(346,994)",21.19
215,"(393,865)",221,"(398,852)",13.93,Ԛ,"(355,882)",41.63
226,"(408,458)",232,"(417,466)",12.04,֊,"(386,459)",22.02
233,"(417,926)",236,"(421,933)",8.06,ֽ,"(401,921)",16.76
236,"(421,933)",244,"(435,941)",16.12,״,"(415,939)",8.49
239,"(429,436)",240,"(432,458)",22.20,ظ,"(434,412)",24.52
239,"(429,436)",246,"(437,467)",32.02,ظ,"(434,412)",24.52
240,"(432,458)",246,"(437,467)",10.30,أ,"(428,460)",4.47
250,"(450,12)",261,"(457,18)",9.22,د,"(431,12)",19.00
260,"(456,946)",268,"(466,955)",13.45,ٕ,"(439,972)",31.06
271,"(470,43)",275,"(474,44)",4.12,ځ,"(454,50)",17.46
276,"(474,314)",280,"(482,306)",11.31,ۢ,"(484,333)",21.47
277,"(476,280)",279,"(482,284)",7.21,null,null,null
293,"(516,51)",302,"(529,50)",13.04,ܑ,"(498,54)",18.25
298,"(523,940)",304,"(532,947)",11.40,ܹ,"(508,938)",15.13
310,"(546,596)",313,"(547,600)",4.12,ޜ,"(539,579)",18.38
316,"(553,1136)",321,"(559,1130)",8.49,ނ,"(529,1112)",33.94
324,"(563,509)",327,"(570,515)",9.22,null,null,null
334,"(588,109)",338,"(594,100)",10.82,ࡑ,"(594,116)",9.22
357,"(627,365)",360,"(635,374)",12.04,ࢍ,"(609,387)",28.43
364,"(655,45)",369,"(660,50)",7.07,࣭,"(636,69)",30.61
1,"(0,182)",null,null,null,A,"(2,179)",3.61
2,"(2,524)",null,null,null,C,"(2,527)",3.00
3,"(3,596)",null,null,null,D,"(2,599)",3.16
4,"(3,676)",null,null,null,N,"(3,678)",2.00
