Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(0,428)",4,"(3,425)",4.24,null,null,null
20,"(32,642)",24,"(42,651)",13.45,°,"(35,616)",26.17
22,"(34,74)",26,"(45,83)",14.21,Z,"(4,70)",30.27
27,"(49,1004)",35,"(60,1013)",14.21,Ù,"(45,1008)",5.66
36,"(66,509)",38,"(66,513)",4.00,½,"(38,505)",28.28
83,"(158,153)",84,"(164,149)",7.21,Ⱥ,"(142,149)",16.49
83,"(158,153)",90,"(176,140)",22.20,Ⱥ,"(142,149)",16.49
84,"(164,149)",90,"(176,140)",15.00,null,null,null
113,"(219,939)",119,"(230,931)",13.60,̨,"(216,938)",3.16
123,"(236,105)",126,"(246,108)",10.44,̎,"(209,93)",29.55
141,"(290,591)",150,"(308,603)",21.63,Β,"(251,616)",46.32
161,"(317,524)",163,"(323,531)",9.22,ѧ,"(317,521)",3.00
165,"(325,1092)",181,"(347,1115)",31.83,њ,"(314,1105)",17.03
169,"(338,586)",185,"(355,604)",24.76,Ҩ,"(338,584)",2.00
177,"(342,297)",188,"(359,308)",20.25,҆,"(330,281)",20.00
177,"(342,297)",191,"(365,308)",25.50,҆,"(330,281)",20.00
188,"(359,308)",191,"(365,308)",6.00,Ӱ,"(356,311)",4.24
198,"(385,993)",202,"(392,980)",14.76,Ԭ,"(373,1002)",15.00
199,"(387,766)",207,"(397,757)",13.45,ԟ,"(371,769)",16.28
211,"(411,771)",215,"(418,773)",7.28,null,null,null
216,"(420,180)",218,"(428,181)",8.06,՘,"(384,184)",36.22
216,"(420,180)",228,"(440,171)",21.93,՘,"(384,184)",36.22
216,"(420,180)",222,"(433,158)",25.55,՘,"(384,184)",36.22
218,"(428,181)",228,"(440,171)",15.62,ח,"(426,210)",29.07
218,"(428,181)",222,"(433,158)",23.54,ח,"(426,210)",29.07
219,"(427,346)",225,"(435,357)",13.60,֯,"(411,342)",16.49
222,"(433,158)",228,"(440,171)",14.76,׍,"(420,163)",13.93
222,"(433,158)",224,"(434,141)",17.03,׍,"(420,163)",13.93
235,"(454,0)",236,"(458,4)",5.66,null,null,null
235,"(454,0)",240,"(466,12)",16.97,null,null,null
236,"(458,4)",240,"(466,12)",11.31,٘,"(460,2)",2.83
238,"(458,993)",241,"(464,1000)",9.22,ؕ,"(441,983)",19.72
244,"(476,178)",251,"(485,186)",12.04,چ,"(474,179)",2.24
267,"(518,603)",268,"(523,609)",7.81,ڼ,"(488,589)",33.11
286,"(563,25)",289,"(569,28)",6.71,ޑ,"(561,4)",21.10
287,"(563,756)",292,"(570,766)",12.21,݇,"(531,764)",32.98
290,"(570,772)",292,"(570,766)",6.00,݈,"(531,798)",46.87
290,"(570,772)",302,"(580,764)",12.81,݈,"(531,798)",46.87
292,"(570,766)",302,"(580,764)",10.20,null,null,null
305,"(585,417)",313,"(589,427)",10.77,ާ,"(569,425)",17.89
305,"(585,417)",306,"(586,431)",14.04,ާ,"(569,425)",17.89
306,"(586,431)",313,"(589,427)",5.00,ަ,"(568,429)",18.11
308,"(586,1084)",324,"(603,1102)",24.76,null,null,null
317,"(599,1074)",328,"(606,1068)",9.22,null,null,null
317,"(599,1074)",327,"(605,1081)",9.22,null,null,null
318,"(600,564)",320,"(602,585)",21.10,ߋ,"(577,563)",23.02
321,"(602,1035)",336,"(618,1026)",18.36,ࠁ,"(595,1036)",7.07
327,"(605,1081)",328,"(606,1068)",13.04,ࡂ,"(616,1090)",14.21
330,"(608,504)",333,"(614,499)",7.81,߿,"(595,522)",22.20
332,"(611,489)",333,"(614,499)",10.44,߹,"(594,489)",17.00
347,"(636,964)",348,"(640,970)",7.21,࠾,"(614,957)",23.09
371,"(695,531)",375,"(699,542)",11.70,ऺ,"(691,532)",4.12
373,"(697,394)",374,"(697,379)",15.00,ॄ,"(693,399)",6.40
2,"(0,854)",null,null,null,T,"(3,850)",5.00
3,"(2,150)",null,null,null,E,"(2,153)",3.00
4,"(3,425)",null,null,null,G,"(2,421)",4.12
5,"(2,492)",null,null,null,A,"(0,490)",2.83
6,"(2,942)",null,null,null,K,"(2,913)",29.00
7,"(4,708)",null,null,null,I,"(2,733)",25.08
8,"(11,125)",null,null,null,D,"(2,112)",15.81
9,"(11,868)",null,null,null,o,"(14,859)",9.49
10,"(12,289)",null,null,null,b,"(12,287)",2.00
11,"(17,988)",null,null,null,{,"(19,989)",2.24
12,"(18,100)",null,null,null,B,"(2,79)",26.40
13,"(24,1057)",null,null,null,`,"(11,1045)",17.69
14,"(24,304)",null,null,null,,"(24,306)",2.00
15,"(24,419)",null,null,null,,"(25,416)",3.16
16,"(26,28)",null,null,null,N,"(3,29)",23.02
17,"(26,372)",null,null,null,,"(20,389)",18.03
18,"(28,662)",null,null,null,r,"(15,658)",13.60
19,"(28,583)",null,null,null,q,"(15,612)",31.78
21,"(33,1076)",null,null,null,M,"(2,1113)",48.27
23,"(40,430)",null,null,null,,"(30,450)",22.36
24,"(42,651)",null,null,null,É,"(41,654)",3.16
25,"(44,367)",null,null,null,¨,"(34,349)",20.59
28,"(50,61)",null,null,null,è,"(50,64)",3.00
29,"(51,106)",null,null,null,«,"(35,111)",16.76
30,"(51,155)",null,null,null,,"(28,169)",26.93
31,"(56,1142)",null,null,null,},"(19,1123)",41.59
32,"(58,848)",null,null,null,,"(30,831)",32.76
33,"(58,909)",null,null,null,¸,"(36,900)",23.77
34,"(60,75)",null,null,null,ĉ,"(60,72)",3.00
35,"(60,1013)",null,null,null,Ë,"(42,1027)",22.80
37,"(66,13)",null,null,null,ò,"(53,31)",22.20
38,"(66,513)",null,null,null,å,"(49,540)",31.91
39,"(68,52)",null,null,null,Ī,"(68,50)",2.00
40,"(67,785)",null,null,null,x,"(18,766)",52.55
41,"(74,283)",null,null,null,¼,"(38,227)",66.57
42,"(75,764)",null,null,null,·,"(36,743)",44.29
43,"(76,417)",null,null,null,Č,"(60,428)",19.42
44,"(78,436)",null,null,null,Ē,"(61,453)",24.04
45,"(82,98)",null,null,null,ľ,"(75,114)",17.46
46,"(84,490)",null,null,null,Ą,"(59,471)",31.40
47,"(87,796)",null,null,null,Ŧ,"(83,797)",4.12
48,"(89,308)",null,null,null,ă,"(59,313)",30.41
49,"(90,148)",null,null,null,ĭ,"(69,143)",21.59
50,"(90,1108)",null,null,null,Ĥ,"(66,1089)",30.61
51,"(92,553)",null,null,null,ą,"(59,562)",34.21
52,"(94,757)",null,null,null,ŋ,"(76,732)",30.81
53,"(95,131)",null,null,null,ž,"(92,131)",3.00
54,"(98,185)",null,null,null,á,"(49,221)",60.80
55,"(102,845)",null,null,null,Ÿ,"(91,854)",14.21
56,"(104,892)",null,null,null,ŵ,"(90,909)",22.02
57,"(106,572)",null,null,null,ř,"(80,597)",36.07
58,"(108,466)",null,null,null,Ƃ,"(92,468)",16.12
59,"(108,10)",null,null,null,ű,"(89,8)",19.10
60,"(112,208)",null,null,null,Ɩ,"(96,216)",17.89
61,"(113,442)",null,null,null,ƪ,"(101,449)",13.89
62,"(114,1052)",null,null,null,Ż,"(91,1044)",24.35
63,"(115,102)",null,null,null,Ơ,"(99,100)",16.12
64,"(120,420)",null,null,null,ǃ,"(108,404)",20.00
65,"(120,600)",null,null,null,ş,"(82,612)",39.85
66,"(124,878)",null,null,null,ǩ,"(117,875)",7.62
67,"(125,307)",null,null,null,Ƹ,"(107,307)",18.00
68,"(126,712)",null,null,null,ŷ,"(91,694)",39.36
69,"(128,372)",null,null,null,Ų,"(90,372)",38.00
70,"(130,1074)",null,null,null,Ȇ,"(128,1096)",22.09
71,"(132,586)",null,null,null,Ȋ,"(129,586)",3.00
72,"(131,88)",null,null,null,Ʒ,"(107,69)",30.61
73,"(138,252)",null,null,null,Ʈ,"(102,257)",36.35
74,"(138,831)",null,null,null,ȓ,"(131,813)",19.31
75,"(139,349)",null,null,null,ȩ,"(138,345)",4.12
76,"(138,539)",null,null,null,Ǹ,"(123,523)",21.93
77,"(139,1133)",null,null,null,Ȃ,"(126,1118)",19.85
78,"(148,948)",null,null,null,Ư,"(102,963)",48.38
79,"(150,930)",null,null,null,ǫ,"(119,930)",31.00
80,"(153,201)",null,null,null,ȝ,"(135,208)",19.31
81,"(152,453)",null,null,null,Ȟ,"(135,443)",19.72
82,"(155,252)",null,null,null,ə,"(153,234)",18.11
85,"(164,532)",null,null,null,ɍ,"(150,527)",14.87
86,"(163,946)",null,null,null,˄,"(181,977)",35.85
87,"(165,684)",null,null,null,ș,"(133,673)",33.84
88,"(170,405)",null,null,null,ɣ,"(155,397)",17.00
89,"(172,81)",null,null,null,ɇ,"(148,58)",33.24
90,"(176,140)",null,null,null,ʍ,"(166,130)",14.14
91,"(178,1115)",null,null,null,ɶ,"(159,1099)",24.84
92,"(179,172)",null,null,null,ʉ,"(165,174)",14.14
93,"(178,261)",null,null,null,ɷ,"(160,277)",24.08
94,"(179,1013)",null,null,null,Ȳ,"(139,1009)",40.20
95,"(180,244)",null,null,null,ʊ,"(165,238)",16.16
96,"(181,866)",null,null,null,ɫ,"(156,857)",26.57
97,"(182,370)",null,null,null,ʏ,"(168,359)",17.80
98,"(186,396)",null,null,null,ʢ,"(172,385)",17.80
99,"(192,908)",null,null,null,ɹ,"(160,894)",34.93
100,"(203,332)",null,null,null,ʼ,"(180,325)",24.04
101,"(204,608)",null,null,null,ʚ,"(170,634)",42.80
102,"(204,164)",null,null,null,˾,"(203,170)",6.08
103,"(206,282)",null,null,null,ʷ,"(178,295)",30.87
104,"(206,356)",null,null,null,˪,"(196,348)",12.81
105,"(208,588)",null,null,null,ʙ,"(170,588)",38.00
106,"(210,570)",null,null,null,̗,"(210,572)",2.00
107,"(210,875)",null,null,null,̍,"(207,891)",16.28
