Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
3,"(0,440)",15,"(13,427)",18.38,I,"(2,454)",14.14
3,"(0,440)",18,"(18,444)",18.44,I,"(2,454)",14.14
15,"(13,427)",18,"(18,444)",17.72,i,"(10,399)",28.16
23,"(27,625)",34,"(38,632)",13.04,,"(25,626)",2.24
25,"(27,196)",28,"(31,199)",5.00,C,"(2,179)",30.23
25,"(27,196)",30,"(34,203)",9.90,C,"(2,179)",30.23
25,"(27,196)",27,"(29,214)",18.11,C,"(2,179)",30.23
25,"(27,196)",33,"(37,223)",28.79,C,"(2,179)",30.23
27,"(29,214)",33,"(37,223)",12.04,null,null,null
27,"(29,214)",30,"(34,203)",12.08,null,null,null
27,"(29,214)",28,"(31,199)",15.13,null,null,null
28,"(31,199)",30,"(34,203)",5.00,null,null,null
28,"(31,199)",33,"(37,223)",24.74,null,null,null
30,"(34,203)",33,"(37,223)",20.22,à,"(46,195)",14.42
41,"(45,35)",45,"(54,35)",9.00,n,"(11,11)",41.62
42,"(47,729)",50,"(60,747)",22.20,Ò,"(42,731)",5.39
53,"(69,884)",59,"(76,891)",9.90,Ï,"(41,888)",28.28
53,"(69,884)",61,"(77,871)",15.26,Ï,"(41,888)",28.28
56,"(72,540)",60,"(78,540)",6.00,ä,"(49,534)",23.77
65,"(79,267)",69,"(83,267)",4.00,null,null,null
90,"(124,295)",99,"(133,289)",10.82,ǝ,"(123,298)",3.16
95,"(131,372)",102,"(140,378)",10.82,Ʋ,"(110,373)",21.02
111,"(148,924)",114,"(152,931)",8.06,Ǩ,"(126,926)",22.09
121,"(164,171)",127,"(168,180)",9.85,Ȉ,"(135,179)",30.08
128,"(172,249)",132,"(174,251)",2.83,Ȧ,"(144,245)",28.28
138,"(180,420)",141,"(182,427)",7.28,ʧ,"(180,417)",3.00
146,"(192,1083)",152,"(204,1070)",17.69,ˉ,"(189,1083)",3.00
164,"(227,411)",174,"(241,421)",17.20,̷,"(219,394)",18.79
164,"(227,411)",180,"(251,412)",24.02,̷,"(219,394)",18.79
164,"(227,411)",175,"(243,403)",17.89,̷,"(219,394)",18.79
165,"(228,538)",168,"(233,539)",5.10,̟,"(213,563)",29.15
174,"(241,421)",180,"(251,412)",13.45,ͨ,"(236,451)",30.41
174,"(241,421)",175,"(243,403)",18.11,ͨ,"(236,451)",30.41
175,"(243,403)",180,"(251,412)",12.04,͠,"(235,389)",16.12
181,"(253,701)",194,"(268,717)",21.93,͝,"(234,718)",25.50
187,"(262,739)",198,"(274,739)",12.00,ͯ,"(237,749)",26.93
233,"(349,398)",241,"(361,388)",15.62,ң,"(321,373)",37.54
237,"(356,414)",239,"(359,425)",11.40,Ҧ,"(322,426)",36.06
242,"(363,729)",249,"(372,741)",15.00,ӻ,"(344,724)",19.65
243,"(364,1114)",246,"(369,1118)",6.40,Ӌ,"(331,1096)",37.59
252,"(379,861)",257,"(387,849)",14.42,Ժ,"(357,901)",45.65
254,"(381,648)",255,"(387,652)",7.21,՞,"(369,655)",13.89
259,"(394,693)",269,"(409,699)",16.16,ր,"(379,684)",17.49
282,"(430,751)",288,"(445,739)",19.21,ׂ,"(401,753)",29.07
286,"(438,53)",287,"(443,60)",8.60,ُ,"(441,40)",13.34
289,"(446,969)",291,"(450,972)",5.00,؜,"(426,967)",20.10
290,"(449,21)",294,"(459,32)",14.87,׳,"(414,10)",36.69
302,"(476,356)",312,"(484,353)",8.54,ڮ,"(467,349)",11.40
320,"(491,908)",326,"(499,915)",10.63,٤,"(445,906)",46.04
323,"(499,180)",329,"(500,190)",10.05,ܫ,"(499,178)",2.00
328,"(500,557)",344,"(524,568)",26.40,ܦ,"(497,560)",4.24
338,"(512,673)",345,"(523,683)",14.87,ݺ,"(520,659)",16.12
343,"(524,1060)",351,"(533,1068)",12.04,ޕ,"(525,1057)",3.16
343,"(524,1060)",356,"(543,1060)",19.00,ޕ,"(525,1057)",3.16
343,"(524,1060)",353,"(538,1049)",17.80,ޕ,"(525,1057)",3.16
351,"(533,1068)",356,"(543,1060)",12.81,ޥ,"(530,1074)",6.71
351,"(533,1068)",353,"(538,1049)",19.65,ޥ,"(530,1074)",6.71
353,"(538,1049)",356,"(543,1060)",12.08,ޓ,"(524,1039)",17.20
359,"(549,109)",365,"(559,109)",10.00,ݡ,"(514,108)",35.01
363,"(555,48)",376,"(576,44)",21.38,ߟ,"(546,29)",21.02
369,"(566,467)",372,"(570,466)",4.12,null,null,null
378,"(579,1131)",380,"(584,1132)",5.10,ࠕ,"(560,1132)",19.03
394,"(606,982)",399,"(617,988)",12.53,ࡥ,"(586,991)",21.93
416,"(652,1059)",422,"(661,1049)",13.45,ी,"(654,1064)",5.39
437,"(689,172)",448,"(706,162)",19.72,ऑ,"(643,181)",46.87
440,"(691,1118)",446,"(699,1129)",13.60,ৠ,"(700,1109)",12.73
1,"(0,226)",null,null,null,E,"(2,224)",2.83
2,"(0,244)",null,null,null,F,"(2,241)",3.61
4,"(0,518)",null,null,null,T,"(3,513)",5.83
5,"(0,888)",null,null,null,L,"(2,886)",2.83
6,"(2,355)",null,null,null,G,"(2,358)",3.00
7,"(3,480)",null,null,null,Q,"(3,469)",11.00
8,"(3,500)",null,null,null,J,"(2,505)",5.10
9,"(4,630)",null,null,null,U,"(3,635)",5.10
10,"(10,776)",null,null,null,],"(6,796)",20.40
11,"(11,1086)",null,null,null,`,"(7,1085)",4.12
12,"(11,107)",null,null,null,A,"(2,124)",19.24
13,"(11,564)",null,null,null,[,"(5,570)",8.49
14,"(12,821)",null,null,null,k,"(10,819)",2.83
16,"(17,747)",null,null,null,x,"(14,747)",3.00
17,"(18,908)",null,null,null,t,"(13,924)",16.76
18,"(18,444)",null,null,null,y,"(15,445)",3.16
19,"(18,587)",null,null,null,_,"(7,605)",21.10
20,"(18,1034)",null,null,null,u,"(13,1042)",9.43
21,"(20,1004)",null,null,null,,"(18,985)",19.10
22,"(21,956)",null,null,null,,"(18,959)",4.24
24,"(27,801)",null,null,null,\,"(5,798)",22.20
26,"(27,770)",null,null,null,¢,"(26,767)",3.16
29,"(34,604)",null,null,null,¯,"(31,604)",3.00
31,"(36,785)",null,null,null,²,"(32,786)",4.12
32,"(36,93)",null,null,null,},"(18,81)",21.63
33,"(37,223)",null,null,null,,"(26,236)",17.03
34,"(38,632)",null,null,null,È,"(39,638)",6.08
35,"(42,328)",null,null,null,r,"(13,321)",29.83
36,"(43,244)",null,null,null,,"(25,238)",18.97
37,"(42,1011)",null,null,null,¨,"(28,1018)",15.65
38,"(44,282)",null,null,null,e,"(9,296)",37.70
39,"(43,681)",null,null,null,K,"(2,702)",46.07
40,"(45,989)",null,null,null,Û,"(44,992)",3.16
43,"(52,302)",null,null,null,,"(23,304)",29.07
44,"(54,836)",null,null,null,¸,"(34,840)",20.40
45,"(54,35)",null,null,null,ú,"(54,51)",16.00
46,"(55,1057)",null,null,null,À,"(36,1054)",19.24
47,"(57,184)",null,null,null,Ü,"(45,175)",15.00
48,"(58,220)",null,null,null,ā,"(56,219)",2.24
49,"(60,272)",null,null,null,ď,"(60,276)",4.00
50,"(60,747)",null,null,null,Î,"(41,751)",19.42
51,"(65,617)",null,null,null,Đ,"(60,636)",19.65
52,"(65,1131)",null,null,null,ć,"(57,1122)",12.04
54,"(71,169)",null,null,null,ÿ,"(56,155)",20.52
55,"(70,192)",null,null,null,Į,"(69,195)",3.16
57,"(74,14)",null,null,null,Ĺ,"(74,11)",3.00
58,"(76,289)",null,null,null,ķ,"(72,290)",4.12
59,"(76,891)",null,null,null,ģ,"(65,923)",33.84
60,"(78,540)",null,null,null,ŝ,"(84,534)",8.49
61,"(77,871)",null,null,null,ŉ,"(77,868)",3.00
62,"(78,226)",null,null,null,ŗ,"(82,220)",7.21
63,"(78,307)",null,null,null,Ń,"(76,307)",2.00
64,"(79,38)",null,null,null,ĥ,"(67,64)",28.64
66,"(78,328)",null,null,null,Ľ,"(75,322)",6.71
67,"(81,373)",null,null,null,å,"(50,385)",33.24
68,"(82,1059)",null,null,null,Ĵ,"(71,1042)",20.25
70,"(83,606)",null,null,null,Ŕ,"(81,602)",4.47
71,"(84,1076)",null,null,null,ŧ,"(86,1081)",5.39
72,"(88,206)",null,null,null,Ū,"(88,209)",3.00
73,"(90,896)",null,null,null,ś,"(83,908)",13.89
74,"(90,1101)",null,null,null,ĵ,"(71,1101)",19.00
75,"(92,435)",null,null,null,į,"(69,434)",23.02
76,"(97,106)",null,null,null,Ļ,"(74,85)",31.14
77,"(99,803)",null,null,null,ī,"(68,801)",31.06
78,"(100,1003)",null,null,null,ŀ,"(75,989)",28.65
79,"(100,259)",null,null,null,Ƌ,"(99,256)",3.16
80,"(106,560)",null,null,null,ŭ,"(89,559)",17.03
81,"(106,622)",null,null,null,Ƅ,"(95,636)",17.80
82,"(108,724)",null,null,null,ŵ,"(91,724)",17.00
83,"(109,204)",null,null,null,ƫ,"(109,208)",4.00
84,"(115,274)",null,null,null,Ƽ,"(115,276)",2.00
85,"(116,709)",null,null,null,Ř,"(82,700)",35.17
86,"(116,796)",null,null,null,Ɣ,"(102,764)",34.93
87,"(118,948)",null,null,null,Ň,"(76,955)",42.58
88,"(121,139)",null,null,null,Ɲ,"(106,161)",26.63
89,"(123,468)",null,null,null,ž,"(93,472)",30.27
91,"(125,388)",null,null,null,ƞ,"(106,393)",19.65
92,"(128,646)",null,null,null,ǅ,"(116,638)",14.42
93,"(128,442)",null,null,null,Ȁ,"(133,423)",19.65
94,"(129,990)",null,null,null,ƥ,"(107,974)",27.20
96,"(130,626)",null,null,null,ǒ,"(121,610)",18.36
97,"(132,733)",null,null,null,ǈ,"(117,747)",20.52
98,"(132,29)",null,null,null,ƚ,"(105,18)",29.15
99,"(133,289)",null,null,null,ȏ,"(137,290)",4.12
100,"(133,890)",null,null,null,ǀ,"(115,908)",25.46
101,"(140,310)",null,null,null,ǐ,"(121,322)",22.47
102,"(140,378)",null,null,null,Ț,"(140,380)",2.00
103,"(139,402)",null,null,null,Ǻ,"(132,420)",19.31
