Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
7,"(12,61)",10,"(18,56)",7.81,A,"(0,73)",16.97
9,"(15,573)",13,"(21,586)",14.32,D,"(2,527)",47.80
19,"(27,758)",25,"(36,754)",9.85,F,"(2,750)",26.25
22,"(34,460)",30,"(43,451)",12.73,g,"(13,445)",25.81
29,"(43,710)",39,"(51,714)",8.94,null,null,null
50,"(69,505)",51,"(69,493)",12.00,ĥ,"(67,506)",2.24
60,"(88,595)",62,"(98,603)",12.81,ł,"(75,604)",15.81
65,"(102,850)",70,"(109,860)",12.21,Ǫ,"(121,840)",21.47
78,"(122,98)",81,"(130,107)",12.04,Ǜ,"(116,99)",6.08
80,"(128,1003)",91,"(141,995)",15.26,Ǆ,"(109,1006)",19.24
80,"(128,1003)",96,"(147,1004)",19.03,Ǆ,"(109,1006)",19.24
87,"(136,701)",90,"(140,701)",4.00,Ư,"(106,698)",30.15
87,"(136,701)",92,"(144,696)",9.43,Ư,"(106,698)",30.15
90,"(140,701)",92,"(144,696)",6.40,null,null,null
91,"(141,995)",96,"(147,1004)",10.82,ȵ,"(142,992)",3.16
97,"(149,1115)",102,"(157,1123)",11.31,Ȉ,"(129,1115)",20.00
104,"(163,930)",111,"(172,922)",12.04,Ǹ,"(124,922)",39.81
110,"(172,1005)",119,"(191,995)",21.47,ʃ,"(165,988)",18.38
110,"(172,1005)",133,"(212,970)",53.15,ʃ,"(165,988)",18.38
111,"(172,922)",115,"(183,932)",14.87,ə,"(154,907)",23.43
112,"(175,607)",114,"(181,611)",7.21,ʌ,"(169,582)",25.71
113,"(178,366)",116,"(185,373)",9.90,ɝ,"(155,390)",33.24
119,"(191,995)",120,"(196,1000)",7.07,ʥ,"(175,982)",20.62
119,"(191,995)",124,"(200,1005)",13.45,ʥ,"(175,982)",20.62
119,"(191,995)",133,"(212,970)",32.65,ʥ,"(175,982)",20.62
120,"(196,1000)",124,"(200,1005)",6.40,null,null,null
146,"(235,988)",148,"(235,983)",5.00,̳,"(217,991)",18.25
153,"(243,154)",157,"(250,168)",15.65,́,"(221,123)",38.01
153,"(243,154)",164,"(260,164)",19.72,́,"(221,123)",38.01
