Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
5,"(12,826)",8,"(19,834)",10.63,e,"(10,827)",2.24
11,"(26,424)",15,"(31,421)",5.83,D,"(2,486)",66.48
23,"(44,585)",33,"(52,595)",12.81,,"(17,602)",31.91
27,"(50,662)",30,"(52,668)",6.32,,"(17,643)",38.08
35,"(54,613)",36,"(61,619)",9.22,,"(19,628)",38.08
40,"(74,61)",47,"(84,67)",11.66,Ć,"(59,51)",18.03
56,"(101,1000)",60,"(107,1011)",12.53,Ż,"(92,993)",11.40
64,"(116,474)",74,"(134,474)",18.00,ǁ,"(114,507)",33.06
64,"(116,474)",77,"(138,483)",23.77,ǁ,"(114,507)",33.06
74,"(134,474)",77,"(138,483)",9.85,Ȏ,"(136,470)",4.47
76,"(140,355)",82,"(147,362)",9.90,ǌ,"(116,362)",25.00
100,"(179,91)",102,"(187,101)",12.81,ɿ,"(171,76)",17.00
115,"(210,236)",120,"(218,246)",12.81,ʨ,"(185,243)",25.96
118,"(216,139)",126,"(223,146)",9.90,ʻ,"(190,150)",28.23
123,"(220,932)",129,"(228,940)",11.31,̣,"(220,929)",3.00
124,"(221,309)",130,"(229,315)",10.00,ʓ,"(177,288)",48.75
131,"(235,914)",143,"(246,923)",14.21,͈,"(232,916)",3.61
134,"(238,80)",144,"(250,91)",16.28,ͤ,"(238,77)",3.00
135,"(239,490)",137,"(241,494)",4.47,͘,"(235,491)",4.12
161,"(283,910)",171,"(304,904)",21.84,ω,"(268,892)",23.43
184,"(328,692)",188,"(338,684)",12.81,Ж,"(290,705)",40.16
199,"(362,708)",211,"(384,699)",23.77,Ӯ,"(349,716)",15.26
201,"(365,622)",203,"(368,624)",3.61,ԡ,"(365,620)",2.00
210,"(383,353)",213,"(387,354)",4.12,ӳ,"(352,313)",50.61
234,"(427,859)",237,"(432,855)",6.40,ׁ,"(418,851)",12.04
234,"(427,859)",238,"(436,851)",12.04,ׁ,"(418,851)",12.04
237,"(432,855)",238,"(436,851)",5.66,؝,"(445,875)",23.85
248,"(461,484)",259,"(475,489)",14.87,ؗ,"(444,472)",20.81
251,"(464,45)",266,"(485,54)",22.85,؇,"(442,43)",22.09
252,"(464,462)",261,"(479,469)",16.55,ل,"(458,469)",9.22
267,"(486,234)",270,"(494,226)",11.31,ؾ,"(455,238)",31.26
274,"(506,142)",275,"(506,148)",6.00,ٻ,"(472,144)",34.06
281,"(519,90)",283,"(522,95)",5.83,ڡ,"(483,94)",36.22
299,"(542,1002)",304,"(554,1011)",15.00,܇,"(516,1017)",30.02
305,"(556,60)",310,"(564,71)",13.60,ݜ,"(540,48)",20.00
336,"(618,976)",341,"(626,988)",14.42,ߺ,"(588,972)",30.27
337,"(620,1099)",350,"(638,1081)",25.46,ࡄ,"(612,1074)",26.25
345,"(635,886)",349,"(637,888)",2.83,ࡃ,"(612,860)",34.71
348,"(636,737)",353,"(645,744)",11.40,ࡦ,"(621,758)",25.81
354,"(646,65)",358,"(653,70)",8.60,ࡓ,"(618,84)",33.84
373,"(677,669)",375,"(680,671)",3.61,ङ,"(675,653)",16.12
376,"(683,177)",379,"(688,178)",5.10,ए,"(671,131)",47.54
384,"(692,1124)",388,"(700,1115)",12.04,छ,"(675,1130)",18.03
1,"(0,110)",null,null,null,W,"(5,106)",6.40
2,"(0,881)",null,null,null,G,"(2,879)",2.83
3,"(10,242)",null,null,null,C,"(2,206)",36.88
4,"(11,324)",null,null,null,^,"(9,324)",2.00
6,"(17,566)",null,null,null,E,"(2,556)",18.03
7,"(20,66)",null,null,null,B,"(2,40)",31.62
8,"(19,834)",null,null,null,,"(19,837)",3.00
9,"(20,1070)",null,null,null,H,"(2,1041)",34.13
10,"(22,712)",null,null,null,F,"(2,710)",20.10
12,"(26,858)",null,null,null,,"(25,880)",22.02
13,"(28,403)",null,null,null,¢,"(28,406)",3.00
14,"(30,1094)",null,null,null,J,"(2,1123)",40.31
16,"(35,10)",null,null,null,A,"(2,4)",33.54
17,"(35,682)",null,null,null,o,"(12,674)",24.35
18,"(34,1022)",null,null,null,X,"(5,1038)",33.12
19,"(38,1044)",null,null,null,,"(26,1054)",15.62
20,"(42,201)",null,null,null,S,"(4,201)",38.00
21,"(43,62)",null,null,null,Ë,"(41,64)",2.83
22,"(43,851)",null,null,null,Ä,"(37,836)",16.16
24,"(45,775)",null,null,null,_,"(9,776)",36.01
25,"(49,756)",null,null,null,p,"(12,757)",37.01
26,"(50,562)",null,null,null,©,"(29,515)",51.48
28,"(51,162)",null,null,null,,"(18,152)",34.48
29,"(51,824)",null,null,null,í,"(52,820)",4.12
30,"(52,668)",null,null,null,ç,"(50,671)",3.61
31,"(53,26)",null,null,null,¹,"(35,30)",18.44
32,"(52,371)",null,null,null,,"(27,364)",25.96
33,"(52,595)",null,null,null,Ð,"(42,603)",12.81
34,"(55,220)",null,null,null,»,"(35,225)",20.62
36,"(61,619)",null,null,null,ĉ,"(59,626)",7.28
37,"(66,438)",null,null,null,ü,"(57,426)",15.00
38,"(67,906)",null,null,null,µ,"(33,909)",34.13
39,"(73,106)",null,null,null,Í,"(42,110)",31.26
41,"(75,82)",null,null,null,Ľ,"(75,80)",2.00
42,"(75,757)",null,null,null,Ě,"(64,748)",14.21
43,"(76,1010)",null,null,null,î,"(52,999)",26.40
44,"(76,553)",null,null,null,ÿ,"(58,523)",34.99
45,"(82,981)",null,null,null,Ĩ,"(68,969)",18.44
46,"(83,1038)",null,null,null,ĩ,"(68,1045)",16.55
48,"(84,629)",null,null,null,ő,"(81,626)",4.24
49,"(92,452)",null,null,null,ŝ,"(84,466)",16.12
50,"(91,662)",null,null,null,Ŵ,"(91,659)",3.00
51,"(97,707)",null,null,null,ğ,"(67,709)",30.07
52,"(99,332)",null,null,null,Ę,"(64,322)",36.40
53,"(99,116)",null,null,null,ƙ,"(102,119)",4.24
54,"(100,468)",null,null,null,ĳ,"(73,506)",46.62
55,"(99,964)",null,null,null,Ŭ,"(90,940)",25.63
57,"(104,914)",null,null,null,Ƅ,"(94,932)",20.59
58,"(105,94)",null,null,null,ũ,"(90,96)",15.13
59,"(106,1090)",null,null,null,İ,"(70,1108)",40.25
60,"(107,1011)",null,null,null,ư,"(107,1013)",2.00
61,"(112,198)",null,null,null,š,"(85,212)",30.41
62,"(114,813)",null,null,null,ŧ,"(87,822)",28.46
63,"(116,428)",null,null,null,Ū,"(90,405)",34.71
65,"(116,293)",null,null,null,Ė,"(63,277)",55.36
66,"(123,1036)",null,null,null,ƫ,"(106,1052)",23.35
67,"(127,918)",null,null,null,Ǳ,"(127,920)",2.00
68,"(130,335)",null,null,null,ǋ,"(116,321)",19.80
69,"(131,18)",null,null,null,ƻ,"(111,28)",22.36
70,"(132,243)",null,null,null,ƥ,"(106,253)",27.86
71,"(132,993)",null,null,null,Ƿ,"(129,985)",8.54
72,"(132,869)",null,null,null,Ɠ,"(99,855)",35.85
73,"(132,1059)",null,null,null,ƺ,"(109,1064)",23.54
75,"(137,578)",null,null,null,ǂ,"(114,587)",24.70
77,"(138,483)",null,null,null,ǅ,"(115,509)",34.71
78,"(139,372)",null,null,null,Ɲ,"(103,377)",36.35
79,"(142,1033)",null,null,null,ȟ,"(140,1020)",13.15
80,"(144,95)",null,null,null,Ȕ,"(138,71)",24.74
81,"(146,436)",null,null,null,ș,"(139,416)",21.19
82,"(147,362)",null,null,null,ȯ,"(147,364)",2.00
83,"(148,715)",null,null,null,ǟ,"(122,729)",29.53
84,"(148,1003)",null,null,null,Ȼ,"(150,1000)",3.61
85,"(149,1117)",null,null,null,ǹ,"(129,1141)",31.24
86,"(150,803)",null,null,null,ȏ,"(136,819)",21.26
87,"(149,840)",null,null,null,ȣ,"(142,826)",15.65
88,"(154,589)",null,null,null,Ɉ,"(155,583)",6.08
89,"(155,525)",null,null,null,ǿ,"(132,532)",24.04
90,"(156,776)",null,null,null,ɐ,"(156,778)",2.00
91,"(157,486)",null,null,null,Ƀ,"(154,466)",20.22
92,"(157,892)",null,null,null,Ȝ,"(139,896)",18.44
93,"(161,548)",null,null,null,Ⱦ,"(153,566)",19.70
94,"(162,218)",null,null,null,ɧ,"(163,187)",31.02
95,"(162,345)",null,null,null,ɂ,"(154,324)",22.47
96,"(164,602)",null,null,null,Ȩ,"(144,651)",52.92
97,"(173,954)",null,null,null,ɀ,"(153,965)",22.83
98,"(173,1127)",null,null,null,ɔ,"(157,1132)",16.76
99,"(175,738)",null,null,null,ȿ,"(153,740)",22.09
101,"(180,1044)",null,null,null,ʋ,"(174,1047)",6.71
