Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
3,"(1,578)",4,"(0,582)",4.12,C,"(2,556)",22.02
5,"(11,601)",14,"(23,610)",15.00,J,"(3,613)",14.42
5,"(11,601)",21,"(29,620)",26.17,J,"(3,613)",14.42
10,"(19,962)",19,"(28,971)",12.73,_,"(13,965)",6.71
11,"(18,1108)",20,"(28,1115)",12.21,`,"(13,1092)",16.76
14,"(23,610)",21,"(29,620)",11.66,Q,"(8,622)",19.21
17,"(26,851)",26,"(35,854)",9.49,W,"(10,837)",21.26
25,"(34,705)",32,"(44,699)",11.66,F,"(2,722)",36.24
27,"(36,879)",35,"(48,883)",12.65,null,null,null
27,"(36,879)",53,"(77,898)",45.19,null,null,null
29,"(42,98)",39,"(51,103)",10.30,a,"(14,76)",35.61
29,"(42,98)",30,"(44,115)",17.12,a,"(14,76)",35.61
30,"(44,115)",39,"(51,103)",13.89,´,"(38,115)",6.00
35,"(48,883)",53,"(77,898)",32.65,null,null,null
41,"(54,581)",44,"(60,587)",8.49,Ă,"(61,571)",12.21
41,"(54,581)",45,"(64,587)",11.66,Ă,"(61,571)",12.21
44,"(60,587)",45,"(64,587)",4.00,Õ,"(49,602)",18.60
47,"(68,804)",50,"(72,793)",11.70,Û,"(50,811)",19.31
52,"(76,998)",54,"(78,1011)",13.15,ë,"(54,987)",24.60
69,"(101,497)",72,"(107,506)",10.82,ŀ,"(77,500)",24.19
74,"(110,391)",82,"(122,387)",12.65,ı,"(74,426)",50.21
74,"(110,391)",86,"(131,414)",31.14,ı,"(74,426)",50.21
82,"(122,387)",86,"(131,414)",28.46,null,null,null
91,"(137,394)",97,"(148,397)",11.40,Ȅ,"(133,395)",4.12
91,"(137,394)",109,"(162,400)",25.71,Ȅ,"(133,395)",4.12
97,"(148,397)",109,"(162,400)",14.32,ȿ,"(155,362)",35.69
101,"(154,115)",113,"(164,125)",14.14,ȕ,"(139,125)",18.03
102,"(155,1034)",110,"(162,1042)",10.63,ɓ,"(158,1026)",8.54
102,"(155,1034)",120,"(172,1034)",17.00,ɓ,"(158,1026)",8.54
106,"(156,876)",111,"(164,867)",12.04,ɏ,"(157,880)",4.12
110,"(162,1042)",120,"(172,1034)",12.81,null,null,null
112,"(164,469)",115,"(168,472)",5.00,null,null,null
112,"(164,469)",119,"(171,476)",9.90,null,null,null
114,"(165,322)",118,"(172,329)",9.90,ɐ,"(158,301)",22.14
115,"(168,472)",119,"(171,476)",5.00,null,null,null
126,"(178,828)",127,"(179,840)",12.04,ʞ,"(180,815)",13.15
129,"(189,27)",130,"(192,30)",4.24,ʊ,"(176,42)",19.85
129,"(189,27)",135,"(196,18)",11.40,ʊ,"(176,42)",19.85
130,"(192,30)",135,"(196,18)",12.65,ʯ,"(185,52)",23.09
148,"(224,1142)",150,"(226,1141)",2.24,̑,"(212,1132)",15.62
153,"(230,384)",163,"(244,381)",14.32,̍,"(212,366)",25.46
157,"(236,326)",162,"(244,332)",10.00,˦,"(203,295)",45.28
176,"(261,1109)",181,"(273,1112)",12.37,ή,"(255,1117)",10.00
186,"(284,236)",191,"(293,242)",10.82,ξ,"(259,272)",43.83
194,"(297,699)",200,"(303,708)",10.82,Д,"(284,699)",13.00
199,"(305,39)",201,"(305,44)",5.00,ж,"(299,30)",10.82
