Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
15,"(18,666)",24,"(27,673)",11.40,],"(8,672)",11.66
18,"(18,596)",25,"(27,602)",10.82,,"(18,594)",2.00
21,"(21,569)",29,"(32,570)",11.05,t,"(14,573)",8.06
23,"(26,194)",33,"(36,203)",13.45,,"(26,189)",5.00
23,"(26,194)",43,"(48,195)",22.02,,"(26,189)",5.00
23,"(26,194)",37,"(44,218)",30.00,,"(26,189)",5.00
23,"(26,194)",47,"(54,221)",38.90,,"(26,189)",5.00
33,"(36,203)",43,"(48,195)",14.42,null,null,null
33,"(36,203)",37,"(44,218)",17.00,null,null,null
33,"(36,203)",47,"(54,221)",25.46,null,null,null
37,"(44,218)",47,"(54,221)",10.44,³,"(32,227)",15.00
37,"(44,218)",43,"(48,195)",23.35,³,"(32,227)",15.00
42,"(47,502)",56,"(66,512)",21.47,è,"(45,504)",2.83
43,"(48,195)",47,"(54,221)",26.68,ý,"(52,196)",4.12
62,"(81,27)",68,"(87,31)",7.21,į,"(67,15)",18.44
66,"(83,361)",70,"(91,350)",13.60,ě,"(60,387)",34.71
78,"(103,711)",87,"(114,719)",13.60,Ŗ,"(76,739)",38.90
84,"(113,1002)",94,"(127,1018)",21.26,ƅ,"(89,1003)",24.02
86,"(114,131)",99,"(131,145)",22.02,Ǚ,"(112,131)",2.00
98,"(129,578)",104,"(135,588)",11.66,ȕ,"(126,578)",3.00
103,"(133,303)",108,"(138,303)",5.00,ȗ,"(127,308)",7.81
110,"(146,60)",119,"(155,67)",11.40,Ȏ,"(125,44)",26.40
114,"(148,150)",121,"(156,155)",9.43,ɒ,"(146,126)",24.08
134,"(180,484)",136,"(186,491)",9.22,ʊ,"(163,482)",17.12
141,"(196,473)",144,"(201,484)",12.08,ˮ,"(193,474)",3.16
156,"(220,1060)",162,"(227,1069)",11.40,˵,"(194,1068)",27.20
156,"(220,1060)",167,"(234,1083)",26.93,˵,"(194,1068)",27.20
162,"(227,1069)",167,"(234,1083)",15.65,͸,"(230,1068)",3.16
170,"(243,325)",177,"(251,331)",10.00,͍,"(218,324)",25.02
170,"(243,325)",176,"(251,312)",15.26,͍,"(218,324)",25.02
170,"(243,325)",171,"(242,307)",18.03,͍,"(218,324)",25.02
