node_id,x,y,radius
0,90,5,7.810249675906654
1,171,5,7.0
2,324,5,9.219544457292887
3,672,5,8.94427190999916
4,537,6,7.615773105863909
5,100,8,12.806248474865697
6,661,9,14.866068747318506
7,161,10,14.866068747318506
8,154,11,15.033296378372908
9,142,12,15.811388300841896
10,317,12,9.0
11,131,13,20.518284528683193
12,110,14,18.35755975068582
13,125,15,23.345235059857504
14,535,16,12.0
15,653,19,14.142135623730951
16,313,22,4.0
17,117,23,21.840329667841555
18,530,26,13.341664064126334
19,647,29,14.560219778561036
20,117,33,21.0
21,1012,33,4.47213595499958
22,524,36,12.806248474865697
23,588,36,4.47213595499958
24,598,38,5.830951894845301
25,608,39,6.0
26,644,39,16.0
27,618,40,9.433981132056603
28,628,41,14.7648230602334
29,638,41,19.235384061671343
30,704,42,11.180339887498949
31,117,43,21.0
32,1018,43,11.180339887498949
33,515,45,11.40175425099138
34,648,49,12.165525060596439
35,703,52,13.892443989449804
36,109,53,14.0
37,127,53,12.0
38,1028,53,14.866068747318506
39,1122,54,7.0710678118654755
40,505,55,8.54400374531753
41,657,57,5.830951894845301
42,137,58,9.899494936611665
43,699,62,14.7648230602334
44,667,63,6.0
45,1036,63,17.0
46,1116,64,13.416407864998739
47,495,65,4.47213595499958
48,147,66,12.36931687685298
49,1046,71,20.248456731316587
50,677,72,15.0
51,690,72,18.35755975068582
52,157,73,17.0
53,167,74,11.704699910719626
54,1109,74,20.8806130178211
55,1056,78,24.331050121192877
56,255,80,5.0
57,151,81,12.529964086141668
58,683,81,21.213203435596427
59,1066,82,26.076809620810597
60,245,83,8.06225774829855
61,467,83,4.123105625617661
62,1100,84,28.861739379323623
63,460,85,6.0
64,1076,86,29.0
65,235,87,13.341664064126334
66,451,87,8.0
67,1091,88,32.0
68,444,89,10.0
69,437,91,11.0
70,683,91,21.587033144922902
71,429,93,11.045361017187261
72,226,95,19.026297590440446
73,422,95,10.295630140987
74,1087,95,39.0
75,412,99,11.045361017187261
76,683,101,21.02379604162864
77,406,102,12.649110640673518
78,224,105,17.11724276862369
79,850,105,17.11724276862369
80,1089,105,35.35533905932738
81,842,106,18.0
82,860,106,18.24828759089466
83,396,108,11.704699910719626
84,684,111,21.587033144922902
85,390,112,9.486832980505138
86,832,114,16.0
87,223,115,18.110770276274835
88,1092,115,28.792360097775937
89,686,121,22.360679774997898
90,829,124,13.0
91,222,125,21.0
92,1092,125,27.0
93,695,130,17.0
94,705,134,14.560219778561036
95,829,134,13.0
96,220,135,23.0
97,1092,135,27.16615541441225
98,149,136,17.88854381999832
99,715,139,13.601470508735444
100,159,141,11.0
101,169,142,10.44030650891055
102,179,142,10.198039027185569
103,139,143,16.97056274847714
104,206,143,20.615528128088304
105,189,144,14.560219778561036
106,199,144,17.46424919657298
107,829,144,13.0
108,219,145,22.135943621178654
109,725,145,15.0
110,1092,145,26.019223662515376
111,364,151,9.848857801796104
112,131,153,18.35755975068582
113,828,154,14.866068747318506
114,223,155,15.297058540778355
115,732,155,15.620499351813308
116,1092,155,26.92582403567252
117,48,158,16.55294535724685
