node_id,x,y,radius
0,377,5,8.54400374531753
1,735,5,7.211102550927978
2,787,5,9.219544457292887
3,1000,5,7.280109889280518
4,1066,5,7.211102550927978
5,745,7,12.041594578792296
6,1076,7,11.313708498984761
7,371,8,12.529964086141668
8,776,9,14.7648230602334
9,755,11,16.278820596099706
10,768,11,17.46424919657298
11,1086,11,16.401219466856727
12,361,12,18.439088914585774
13,355,14,21.93171219946131
14,990,14,15.033296378372908
15,144,19,24.596747752497688
16,1096,19,21.840329667841555
17,138,21,28.442925306655784
18,345,22,18.788294228055936
19,980,24,25.0
20,335,26,17.88854381999832
21,131,28,22.80350850198276
22,328,28,17.46424919657298
23,1102,29,26.0
24,316,30,17.029386365926403
25,306,31,18.0
26,295,32,19.924858845171276
27,288,34,22.0
28,971,34,34.0
29,123,37,17.88854381999832
30,278,38,24.351591323771842
31,1102,39,26.019223662515376
32,628,41,7.615773105863909
33,112,42,10.198039027185569
34,267,42,24.041630560342615
35,105,44,6.708203932499369
36,967,44,38.118237105091836
37,261,45,24.698178070456937
38,959,47,39.92492955535426
39,1102,49,28.160255680657446
40,251,50,26.40075756488817
41,977,51,29.732137494637012
42,948,54,37.0
43,75,58,4.123105625617661
44,241,58,27.80287754891569
45,1102,59,32.202484376209235
46,69,60,7.0
47,987,60,20.0
48,63,62,8.0
49,938,63,31.0
50,57,64,10.0
51,997,64,15.0
52,51,67,13.0
53,1007,67,12.0
54,232,68,25.495097567963924
55,932,68,26.0
56,1017,68,12.083045973594572
57,1101,69,36.87817782917155
58,44,70,16.0
59,1027,70,11.045361017187261
60,926,72,22.02271554554524
61,1037,72,13.0
62,15,73,19.235384061671343
63,37,73,19.6468827043885
64,920,75,20.248456731316587
65,1047,75,16.492422502470642
66,25,76,23.0
67,1057,77,21.18962010041709
68,1067,77,24.041630560342615
69,225,78,22.20360331117452
70,914,78,20.12461179749811
71,1077,78,28.635642126552707
72,1087,79,34.40930106817051
73,1098,79,41.72529209005013
74,27,86,24.351591323771842
75,904,87,19.1049731745428
76,221,88,20.615528128088304
77,435,89,20.615528128088304
78,1101,89,34.438350715445125
79,596,90,6.708203932499369
80,25,96,19.6468827043885
81,895,97,20.0
82,217,98,20.591260281974
83,432,99,25.942243542145693
84,1107,99,28.178005607210743
85,592,100,9.055385138137417
86,24,106,16.278820596099706
87,886,107,22.47220505424423
88,213,108,21.470910553583888
89,427,109,24.0
90,1111,109,22.02271554554524
91,589,110,8.0
92,22,116,13.0
93,878,117,23.021728866442675
94,209,118,21.540659228538015
95,423,119,21.587033144922902
96,1115,119,16.401219466856727
97,587,120,6.0
98,20,126,11.40175425099138
99,870,127,25.059928172283335
100,199,128,28.178005607210743
101,420,129,20.0
102,1120,129,11.180339887498949
103,169,135,25.298221281347036
104,18,136,10.04987562112089
105,189,136,31.622776601683793
106,862,137,27.730849247724095
107,179,138,31.575306807693888
108,416,139,16.0
109,185,144,35.77708763999664
110,17,146,10.44030650891055
111,857,147,22.0
112,414,149,14.0
113,183,154,29.5296461204668
114,16,156,10.0
115,854,157,19.4164878389476
116,411,159,11.40175425099138
117,181,164,23.40939982143925
118,16,166,10.0
119,852,167,19.924858845171276
120,408,169,10.44030650891055
121,176,174,15.524174696260024
122,15,176,11.0
123,845,177,17.08800749063506
124,404,179,9.848857801796104
125,171,184,9.0
126,14,186,13.92838827718412
127,837,187,11.704699910719626
128,400,189,7.615773105863909
129,167,194,5.385164807134504
130,13,196,17.72004514666935
131,396,199,6.0
132,161,204,4.47213595499958
133,14,206,19.924858845171276
134,392,209,4.0
135,152,213,6.708203932499369
136,16,216,20.8806130178211
137,142,221,8.06225774829855
138,136,225,8.06225774829855
139,17,226,22.47220505424423
140,125,232,8.602325267042627
141,18,236,25.079872407968907
142,115,237,7.810249675906654
143,378,244,9.055385138137417
144,20,246,26.076809620810597
145,588,253,3.1622776601683795
146,374,254,15.132745950421556
147,20,256,19.72308292331602
148,586,263,7.0
149,370,264,18.110770276274835
150,19,266,14.317821063276353
151,583,273,9.0
152,372,274,16.0
153,1015,276,15.0
154,1004,277,15.0
155,1025,277,15.0
156,989,278,14.0
157,1035,279,14.0
158,982,280,15.297058540778355
159,1045,281,11.180339887498949
160,581,283,11.0
161,975,283,15.231546211727817
162,375,284,13.0
163,969,287,15.264337522473747
164,580,293,12.0
165,376,294,12.0
166,578,303,14.866068747318506
167,377,304,8.06225774829855
168,576,313,15.811388300841896
169,574,323,14.560219778561036
170,572,333,13.0
171,29,336,4.0
172,36,346,8.06225774829855
173,1053,347,6.082762530298219
174,942,351,7.0
175,1043,354,8.94427190999916
176,43,356,11.180339887498949
177,1037,358,8.06225774829855
178,1031,361,6.708203932499369
179,733,362,12.165525060596439
180,392,363,4.47213595499958
181,50,366,12.806248474865697
182,398,373,6.708203932499369
183,58,376,13.601470508735444
184,67,386,13.038404810405298
185,75,396,11.661903789690601
186,83,406,9.848857801796104
187,413,410,3.0
188,91,416,10.295630140987
189,416,420,8.06225774829855
190,652,424,8.54400374531753
191,100,426,13.892443989449804
192,420,430,13.0
193,110,434,17.72004514666935
194,655,434,14.560219778561036
195,424,440,18.027756377319946
196,117,444,20.8806130178211
197,657,444,18.0
198,434,448,25.495097567963924
199,469,453,15.231546211727817
200,122,454,22.561028345356956
201,444,454,22.20360331117452
202,461,454,18.788294228055936
203,657,454,18.0
204,454,455,19.6468827043885
205,126,464,25.0
206,658,464,19.4164878389476
207,127,474,26.0
208,657,474,21.37755832643195
209,231,476,8.0
210,241,480,10.0
211,124,484,23.53720459187964
212,652,484,22.20360331117452
213,251,487,13.892443989449804
214,261,493,13.416407864998739
215,644,493,20.591260281974
216,120,494,21.213203435596427
217,271,497,13.0
218,281,501,14.317821063276353
219,634,502,17.46424919657298
220,776,503,11.0
221,115,504,18.973665961010276
222,291,504,16.0
223,552,504,17.46424919657298
224,301,508,18.027756377319946
225,311,510,18.439088914585774
226,623,510,15.620499351813308
227,321,513,21.0
228,617,513,15.231546211727817
229,775,513,11.045361017187261
230,111,514,19.235384061671343
231,556,514,21.095023109728988
232,607,515,13.152946437965905
233,331,517,24.515301344262525
234,599,517,15.0
235,341,518,22.47220505424423
236,591,519,17.11724276862369
237,583,521,21.18962010041709
238,575,523,25.96150997149434
239,777,523,9.0
240,108,524,18.788294228055936
241,562,524,25.709920264364882
242,569,524,29.068883707497267
243,1122,531,7.0710678118654755
244,777,533,5.385164807134504
245,105,534,19.235384061671343
246,560,534,23.0
247,1117,541,13.416407864998739
248,103,544,19.924858845171276
249,558,544,21.213203435596427
250,1111,545,14.7648230602334
251,1101,549,14.866068747318506
252,1091,553,14.866068747318506
253,101,554,21.095023109728988
254,555,554,20.0
255,1085,555,14.560219778561036
256,1079,557,14.866068747318506
257,1073,559,15.297058540778355
258,1067,562,16.76305461424021
259,99,564,24.73863375370596
260,551,564,16.1245154965971
261,1056,569,19.209372712298546
262,96,574,30.870698080866262
263,1045,576,19.72308292331602
264,1039,580,19.849433241279208
265,95,584,32.0
266,1029,586,19.209372712298546
267,1018,592,18.35755975068582
268,95,594,33.37663853655727
269,1012,595,18.027756377319946
270,1006,598,17.46424919657298
271,995,602,16.492422502470642
272,97,604,37.94733192202055
